"","JOURNAL","YEAR","NAME","COUNTRY","editor_id","FIRST_NAME","MIDDLE_NAME","LAST_NAME","UNIT","CITY.x","STATE","source.x","BASIC2015","Classification","UNITID","CITY.y","STABBR","Category","source.y"
"765","CONBIO",2002,"University of Florida","USA",655,"Kathryn","E","Sieving",NA,"Gainesville","FL","class",15,"Doctoral Universities: Highest Research Activity",134130,"Gainesville","FL","Doctoral","carnegie"
"766","CONBIO",2011,"University of Florida","USA",781,"Martin",NA,"Main",NA,"Gainesville","FL","class",15,"Doctoral Universities: Highest Research Activity",134130,"Gainesville","FL","Doctoral","carnegie"
"767","BIOCON",1985,"University of Florida","USA",10,"A",NA,"CARR","Zoology","Gainesville","FL","class",15,"Doctoral Universities: Highest Research Activity",134130,"Gainesville","FL","Doctoral","carnegie"
"768","AMNAT",2002,"University of Florida","USA",974,"Robert","D","Holt",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",134130,"Gainesville","FL","Doctoral","carnegie"
"769","AMNAT",2015,"University of Florida","USA",116,"Charles","F","Baer",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",134130,"Gainesville","FL","Doctoral","carnegie"
"770","AJB",2007,"University of Florida","USA",283,"Doug",NA,"Soltis",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",134130,"Gainesville","FL","Doctoral","carnegie"
"771","AJB",2009,"University of Florida","USA",318,"Edgardo",NA,"Etxeberria","Citrus Research and Education Center",NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",134130,"Gainesville","FL","Doctoral","carnegie"
"772","BITR",1998,"University of Georgia","USA",497,"James","L","Hamrick",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",139959,"Athens","GA","Doctoral","carnegie"
"773","LECO",1987,"University of Georgia","USA",353,"Frank","B","Golley","Institute of Ecology","Athens","GA","class",15,"Doctoral Universities: Highest Research Activity",139959,"Athens","GA","Doctoral","carnegie"
"774","LECO",2013,"University of Georgia","USA",502,"J",NA,"Hepinstall-Cymerman",NA,"Athens","GA","class",15,"Doctoral Universities: Highest Research Activity",139959,"Athens","GA","Doctoral","carnegie"
"775","PLANTECOL",1990,"University of Georgia","USA",307,"Elgene","O","Box","Geography Department","Athens","GA","class",15,"Doctoral Universities: Highest Research Activity",139959,"Athens","GA","Doctoral","carnegie"
"776","JECOL",2012,"University of Georgia","USA",860,"Nina",NA,"Wurzburger",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",139959,"Athens","GA","Doctoral","carnegie"
"777","JECOL",2013,"University of Georgia","USA",1023,"Richard","P","Shefferson",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",139959,"Athens","GA","Doctoral","carnegie"
"778","FEM",2010,"University of Georgia","USA",127,"Chris",NA,"Cieszewski",NA,"Athens","GA","class",15,"Doctoral Universities: Highest Research Activity",139959,"Athens","GA","Doctoral","carnegie"
"779","EVOL",1991,"University of Georgia","USA",434,"Jonathan",NA,"Arnold",NA,"Athens","GA","class",15,"Doctoral Universities: Highest Research Activity",139959,"Athens","GA","Doctoral","carnegie"
"780","EVOL",1998,"University of Georgia","USA",894,"Patricia","Adair","Gowaty",NA,"Athens","GA","class",15,"Doctoral Universities: Highest Research Activity",139959,"Athens","GA","Doctoral","carnegie"
"781","EVOL",1999,"University of Georgia","USA",648,"Kenneth","Green","Ross",NA,"Athens","GA","class",15,"Doctoral Universities: Highest Research Activity",139959,"Athens","GA","Doctoral","carnegie"
"782","EVOL",2006,"University of Georgia","USA",993,"Rodney",NA,"Mauricio",NA,"Athens","GA","class",15,"Doctoral Universities: Highest Research Activity",139959,"Athens","GA","Doctoral","carnegie"
"783","EVOL",2006,"University of Georgia","USA",269,"Daniel","El","Promislow",NA,"Athens","GA","class",15,"Doctoral Universities: Highest Research Activity",139959,"Athens","GA","Doctoral","carnegie"
"784","EVOL",2010,"University of Georgia","USA",622,"Kelly",NA,"Dyer",NA,"Athens","GA","class",15,"Doctoral Universities: Highest Research Activity",139959,"Athens","GA","Doctoral","carnegie"
"785","EVOL",2011,"University of Georgia","USA",599,"John",NA,"Wares",NA,"Athens","GA","class",15,"Doctoral Universities: Highest Research Activity",139959,"Athens","GA","Doctoral","carnegie"
"786","ECOLOGY",2006,"University of Georgia","USA",673,"Lisa","A","Donovan",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",139959,"Athens","GA","Doctoral","carnegie"
"787","ECOLOGY",2012,"University of Georgia","USA",45,"Amy","D","Rosemond",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",139959,"Athens","GA","Doctoral","carnegie"
"788","CONBIO",1998,"University of Georgia","USA",1022,"Rebecca","R","Sharitz",NA,"Athens","GA","class",15,"Doctoral Universities: Highest Research Activity",139959,"Athens","GA","Doctoral","carnegie"
"789","CONBIO",2000,"University of Georgia","USA",1229,"C","Ronald","Carroll",NA,"Athens","GA","class",15,"Doctoral Universities: Highest Research Activity",139959,"Athens","GA","Doctoral","carnegie"
"790","AJB",1986,"University of Georgia","USA",1031,"Robert",NA,"Wyatt",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",139959,"Athens","GA","Doctoral","carnegie"
"791","AJB",2000,"University of Georgia","USA",219,"David",NA,"Giannasi",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",139959,"Athens","GA","Doctoral","carnegie"
"792","ECOLOGY",2002,"University of Georgia Marine Institute","USA",1095,"Steven","C","Pennings",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"793","AJB",2007,"University of Guelph","USA",414,"Hafiz",NA,"Maherali",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"794","FEM",2010,"University of Hawaii Hilo","USA",1225,"Yiqing",NA,"Li",NA,"Hilo","HI","class",NA,NA,NA,NA,NA,NA,NA
"795","BITR",2013,"University of Hawaii Manoa","USA",208,"Donald",NA,"Drake","",NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"796","ECOLOGY",1996,"University of Hawaii Manoa","USA",57,"Andrew","D","Taylor",NA,"Honolulu","HI","class",NA,NA,NA,NA,NA,NA,NA
"797","EVOL",1996,"University of Houston","USA",702,"Lisa","M","Meffert",NA,"Houston","TX","class",15,"Doctoral Universities: Highest Research Activity",225511,"Houston","TX","Doctoral","carnegie"
"798","EVOL",2007,"University of Houston","USA",816,"Michael",NA,"Travisano",NA,"Houston","TX","class",15,"Doctoral Universities: Highest Research Activity",225511,"Houston","TX","Doctoral","carnegie"
"799","EVOL",2003,"University of Idaho","USA",863,"Olle",NA,"Pellmyr",NA,"Moscow","ID","class",16,"Doctoral Universities: Higher Research Activity",142285,"Moscow","ID","Doctoral","carnegie"
"800","EVOL",2009,"University of Idaho","USA",1089,"Scott","L","Nuismer",NA,"Moscow","ID","class",16,"Doctoral Universities: Higher Research Activity",142285,"Moscow","ID","Doctoral","carnegie"
"801","EVOL",2012,"University of Idaho","USA",683,"Luke",NA,"Harmon",NA,"Moscow","ID","class",16,"Doctoral Universities: Higher Research Activity",142285,"Moscow","ID","Doctoral","carnegie"
"802","CONBIO",1994,"University of Idaho","USA",70,"Blair",NA,"Csuti",NA,"Moscow","ID","class",16,"Doctoral Universities: Higher Research Activity",142285,"Moscow","ID","Doctoral","carnegie"
"803","CONBIO",2012,"University of Idaho","USA",221,"Dale",NA,"Goble",NA,"Moscow","ID","class",16,"Doctoral Universities: Higher Research Activity",142285,"Moscow","ID","Doctoral","carnegie"
"804","BIOCON",1993,"University of Idaho","USA",1030,"R","Gerald","Wright",NA,"Moscow","ID","class",16,"Doctoral Universities: Higher Research Activity",142285,"Moscow","ID","Doctoral","carnegie"
"805","BIOCON",2000,"University of Idaho","USA",805,"M","J","Scott","Idaho Cooperative Fish and Wildlife Research Unit","Moscow","ID","class",16,"Doctoral Universities: Higher Research Activity",142285,"Moscow","ID","Doctoral","carnegie"
"806","AMNAT",1998,"University of Idaho","USA",453,"John","A","Byers",NA,NA,NA,"class",16,"Doctoral Universities: Higher Research Activity",142285,"Moscow","ID","Doctoral","carnegie"
"807","AMNAT",1999,"University of Idaho","USA",1037,"Steven","N","Austad",NA,NA,NA,"class",16,"Doctoral Universities: Higher Research Activity",142285,"Moscow","ID","Doctoral","carnegie"
"808","AMNAT",1999,"University of Idaho","USA",426,"Holly","A","Wichman",NA,NA,NA,"class",16,"Doctoral Universities: Higher Research Activity",142285,"Moscow","ID","Doctoral","carnegie"
"809","PLANTECOL",1997,"University of Illinois Chicago","USA",411,"Henry","F","Howe","Department of Biological Sciences","Chicago","IL","class",NA,NA,NA,NA,NA,NA,NA
"810","EVOL",1987,"University of Illinois Chicago","USA",93,"Brian",NA,"Nichols",NA,"Chicago","IL","class",NA,NA,NA,NA,NA,NA,NA
"811","EVOL",2001,"University of Illinois Chicago","USA",728,"Mary","V","Ashley",NA,"Chicago","IL","class",NA,NA,NA,NA,NA,NA,NA
"812","ECOLOGY",2001,"University of Illinois Chicago","USA",1238,"Joel","S","Brown",NA,"Chicago","IL","class",NA,NA,NA,NA,NA,NA,NA
"813","LECO",2010,"University of Illinois Urbana Champaign","USA",1021,"R",NA,"Schooley","","Urbana","IL","class",NA,NA,NA,NA,NA,NA,NA
"814","LECO",2013,"University of Illinois Urbana Champaign","USA",1247,"J","R","Miller","","Urbana","IL","class",NA,NA,NA,NA,NA,NA,NA
"815","LECO",2013,"University of Illinois Urbana Champaign","USA",337,"E","S","Minor","","Chicago","IL","class",NA,NA,NA,NA,NA,NA,NA
"816","PLANTECOL",1993,"University of Illinois Urbana Champaign","USA",316,"Evan","H","DeLucia","","Urbana","IL","class",NA,NA,NA,NA,NA,NA,NA
"817","OECOL",1994,"University of Illinois Urbana Champaign","USA",1079,"Steven","L","Kohler","",NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"818","OECOL",2000,"University of Illinois Urbana Champaign","USA",536,"John","F","Lussenhop","",NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"819","OECOL",2005,"University of Illinois Urbana Champaign","USA",124,"Carla","E","Caceres",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"820","OECOL",2011,"University of Illinois Urbana Champaign","USA",182,"Christopher","J","Whelan","",NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"821","JAPE",2015,"University of Illinois Urbana Champaign","USA",1224,"Yong",NA,"Cao","",NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"822","EVOL",1985,"University of Illinois Urbana Champaign","USA",257,"David","L","Nanney","","Champaign","IL","class",NA,NA,NA,NA,NA,NA,NA
"823","EVOL",1990,"University of Illinois Urbana Champaign","USA",731,"May","R","Berenbaum","","Champaign","IL","class",NA,NA,NA,NA,NA,NA,NA
"824","EVOL",2006,"University of Illinois Urbana Champaign","USA",628,"Kimberly","A","Hughes",NA,"Champaign","IL","class",NA,NA,NA,NA,NA,NA,NA
"825","EVOL",2011,"University of Illinois Urbana Champaign","USA",963,"Rebecca","C","Fuller","","Champaign","IL","class",NA,NA,NA,NA,NA,NA,NA
"826","EVOL",2014,"University of Illinois Urbana Champaign","USA",1076,"Sears",NA,"Karen",NA,"Champaign","IL","class",NA,NA,NA,NA,NA,NA,NA
"827","EVOL",2015,"University of Illinois Urbana Champaign","USA",652,"Karen","E","Sears","",NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"828","ECOLOGY",1994,"University of Illinois Urbana Champaign","USA",114,"Carol","K","Augspurger","","Champaign","IL","class",NA,NA,NA,NA,NA,NA,NA
"829","ECOLOGY",2009,"University of Illinois Urbana Champaign","USA",355,"Feng","Sheng","Hu","",NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"830","ECOLOGY",2005,"University of Illinois Urbana Champaign","USA",64,"Arthur","R","Zangerl","",NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"831","CONBIO",1999,"University of Illinois Urbana Champaign","USA",642,"Ken","N","Paige","","Urbana-Champaign","IL","class",NA,NA,NA,NA,NA,NA,NA
"832","CONBIO",2013,"University of Illinois Urbana Champaign","USA",2,"Amy",NA,"Ando","","Urbana-Champaign","IL","class",NA,NA,NA,NA,NA,NA,NA
"833","AMNAT",1991,"University of Illinois Urbana Champaign","USA",835,"Nancy","T","Burley","",NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"834","AJB",2013,"University of Illinois Urbana Champaign","USA",81,"Boris",NA,"Igic","",NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"835","EVOL",1985,"University of Iowa","USA",485,"Joseph",NA,"Frankel",NA,"Iowa City","IA","class",15,"Doctoral Universities: Highest Research Activity",153658,"Iowa City","IA","Doctoral","carnegie"
"836","EVOL",1985,"University of Iowa","USA",995,"Roger",NA,"Milkman",NA,"Iowa City","IA","class",15,"Doctoral Universities: Highest Research Activity",153658,"Iowa City","IA","Doctoral","carnegie"
"837","EVOL",2014,"University of Iowa","USA",844,"Neiman",NA,"Maurine",NA,"Iowa City","IA","class",15,"Doctoral Universities: Highest Research Activity",153658,"Iowa City","IA","Doctoral","carnegie"
"838","ECOLOGY",1985,"University of Iowa","USA",946,"Robert","W","Cruden",NA,"Iowa City","IA","class",15,"Doctoral Universities: Highest Research Activity",153658,"Iowa City","IA","Doctoral","carnegie"
"839","AJB",2005,"University of Iowa","USA",330,"Erin",NA,"Irish",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",153658,"Iowa City","IA","Doctoral","carnegie"
"840","OECOL",2010,"University of Kansas","USA",75,"Bryan","L","Foster",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",155317,"Lawrence","KS","Doctoral","carnegie"
"841","OECOL",2013,"University of Kansas","USA",598,"Joy","K","Ward",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",155317,"Lawrence","KS","Doctoral","carnegie"
"842","EVOL",2009,"University of Kansas","USA",517,"John",NA,"Kelly",NA,"Lawrence","KS","class",15,"Doctoral Universities: Highest Research Activity",155317,"Lawrence","KS","Doctoral","carnegie"
"843","ECOLOGY",1996,"University of Kansas","USA",854,"Norman","A","Slade",NA,"Lawrence","KS","class",15,"Doctoral Universities: Highest Research Activity",155317,"Lawrence","KS","Doctoral","carnegie"
"844","ECOLOGY",1999,"University of Kansas","USA",1180,"Val","H","Smith",NA,"Lawrence","KS","class",15,"Doctoral Universities: Highest Research Activity",155317,"Lawrence","KS","Doctoral","carnegie"
"845","AREES",1985,"University of Kansas","USA",981,"Richard","F","Johnston",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",155317,"Lawrence","KS","Doctoral","carnegie"
"846","AREES",1985,"University of Kansas","USA",167,"Charles","D","Michener",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",155317,"Lawrence","KS","Doctoral","carnegie"
"847","AREES",1992,"University of Kansas","USA",211,"Daphne","Gail","Fautin",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",155317,"Lawrence","KS","Doctoral","carnegie"
"848","AJB",1995,"University of Kansas","USA",150,"Chris",NA,"Haufler",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",155317,"Lawrence","KS","Doctoral","carnegie"
"849","OECOL",1994,"University of Kentucky","USA",300,"David","H","Wise",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",157085,"Lexington","KY","Doctoral","carnegie"
"850","FEM",1986,"University of Kentucky","USA",900,"Paul","J","Kalisz",NA,"Lexington","KY","class",15,"Doctoral Universities: Highest Research Activity",157085,"Lexington","KY","Doctoral","carnegie"
"851","ECOLOGY",2006,"University of Kentucky","USA",727,"Mary","A","Arthur",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",157085,"Lexington","KY","Doctoral","carnegie"
"852","ECOLOGY",1996,"University of Kentucky","USA",882,"Philip","H","Crowley",NA,"Lexington","KY","class",15,"Doctoral Universities: Highest Research Activity",157085,"Lexington","KY","Doctoral","carnegie"
"853","ECOLOGY",2005,"University of Kentucky","USA",140,"Charles","W","Fox",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",157085,"Lexington","KY","Doctoral","carnegie"
"854","AMNAT",1998,"University of Kentucky","USA",43,"Allen","J","Moore",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",157085,"Lexington","KY","Doctoral","carnegie"
"855","AMNAT",2002,"University of Kentucky","USA",1259,"Robert","Craig","Sargent",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",157085,"Lexington","KY","Doctoral","carnegie"
"856","AJB",1985,"University of Kentucky","USA",435,"Jerry",NA,"Baskin",NA,NA,NA,"class",15,"Doctoral Universities: Highest Research Activity",157085,"Lexington","KY","Doctoral","carnegie"
"857","EVOL",2012,"University of Louisville","USA",1101,"Susanna",NA,"Remold",NA,"Louisville","KY","class",15,"Doctoral Universities: Highest Research Activity",157289,"Louisville","KY","Doctoral","carnegie"
"858","EVOL",1989,"University of Maine","USA",557,"John","M","Ringo",NA,"Orono","ME","class",16,"Doctoral Universities: Higher Research Activity",161253,"Orono","ME","Doctoral","carnegie"
"859","ECOLOGY",1989,"University of Maine","USA",377,"George","L","Jacobson",NA,"Orono","ME","class",16,"Doctoral Universities: Higher Research Activity",161253,"Orono","ME","Doctoral","carnegie"
"860","CONBIO",1994,"University of Maine","USA",766,"Malcolm","L","Hunter",NA,"Orono","ME","class",16,"Doctoral Universities: Higher Research Activity",161253,"Orono","ME","Doctoral","carnegie"
"861","BITR",1969,"University of Maryland","USA",1221,"William","Louid","Stern",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"862","OECOL",1998,"University of Maryland","USA",709,"Louis","F","Pitelka",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"863","EVOL",1993,"University of Maryland","USA",669,"Lin",NA,"Chao",NA,"College Park","MD","class",NA,NA,NA,NA,NA,NA,NA
"864","EVOL",1993,"University of Maryland","USA",1220,"Wolfgang",NA,"Stephan",NA,"College Park","MD","class",NA,NA,NA,NA,NA,NA,NA
"865","EVOL",1994,"University of Maryland","USA",168,"Charles",NA,"Mitter",NA,"College Park","MD","class",NA,NA,NA,NA,NA,NA,NA
"866","EVOL",1999,"University of Maryland","USA",747,"Michele","R","Dudash",NA,"College Park","MD","class",NA,NA,NA,NA,NA,NA,NA
"867","EVOL",2001,"University of Maryland","USA",654,"Kerry","L","Shaw",NA,"College Park","MD","class",NA,NA,NA,NA,NA,NA,NA
"868","EVOL",2002,"University of Maryland","USA",135,"Charles","B","Fenster",NA,"College Park","MD","class",NA,NA,NA,NA,NA,NA,NA
"869","ECOLOGY",2002,"University of Maryland","USA",951,"Robert","F","Denno",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"870","ECOLOGY",2013,"University of Maryland","USA",842,"Nathan","JB","Kraft",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"871","AMNAT",2004,"University of Maryland","USA",1194,"William","F","Fagan",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"872","AJB",1995,"University of Maryland","USA",1129,"Todd",NA,"Cooke",NA,NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"873","LECO",1998,"University of Maryland Center for Environmental Science","USA",964,"R","H","Gardner","Appalachian Environmental Laboratory","Frostburg","MD","class",NA,NA,NA,NA,NA,NA,NA
"874","LECO",2007,"University of Massachusetts Amherst","USA",433,"J",NA,"Ahem","",NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"875","JECOL",2005,"University of Massachusetts Amherst","USA",871,"Peter",NA,"Alpert","",NA,NA,"class",NA,NA,NA,NA,NA,NA,NA
"876","FEM",1998,"University of Massachusetts Amherst","USA",950,"Richard","M","DeGraaf","","Amherst","MA","class",NA,NA,NA,NA,NA,NA,NA
"877","EVOL",2003,"University of Massachusetts Amherst","USA",44,"Adam","H","Porter",NA,"Amherst","MA","class",NA,NA,NA,NA,NA,NA,NA
