"","JOURNAL","YEAR","FIRST_NAME","MIDDLE_NAME","LAST_NAME","INST","COUNTRY","editor_id","UNIT","CITY","STATE"
"1867","ECOLOGY",1995,"Thomas","E","Miller","Florida State University","USA",3604,NA,"Tallahassee","FL"
"1868","ECOLOGY",2005,"Randall","J","Mitchell","University of Akron","USA",3157,NA,NA,NA
"1869","ECOLOGY",1994,"Gary","G","Mittelbach","Michigan State University","USA",1233,NA,"East Lansing","MI"
"1870","ECOLOGY",1997,"Douglas","W","Mock","University of Oklahoma","USA",791,NA,"Norman","OK"
"1871","ECOLOGY",1997,"Russell","K","Monson","University of Colorado","USA",3159,NA,"Denver","CO"
"1872","ECOLOGY",2002,"Steven","G","Morgan","Bodega Marine Laboratory","USA",3410,NA,NA,NA
"1873","ECOLOGY",1990,"Peter","J","Morin","Denison University","USA",2871,NA,"Granville","OH"
"1874","ECOLOGY",2010,"Douglas","W","Morris","Lakehead University","USA",794,NA,NA,NA
"1875","ECOLOGY",1985,"Douglas","A","Morse","Brown University","USA",795,NA,"Providence","RI"
"1876","ECOLOGY",2010,"Pu","P","Mou","Beijing Normal University","China",2873,NA,NA,NA
"1877","ECOLOGY",2009,"Pu",NA,"Mou ","Beijing Normal University","China",2527,NA,NA,NA
"1878","ECOLOGY",1991,"Patrick","J","Mulholland","Oak Ridge National Laboratory","USA",2876,NA,"Oak Ridge","TN"
"1879","ECOLOGY",2008,"Rose-Marie",NA,"Muzika","University of Missouri","USA",3167,NA,NA,NA
"1880","ECOLOGY",2006,"Shahid",NA,"Naeem","Columbia University","USA",3411,NA,NA,NA
"1881","ECOLOGY",1988,"Kenneth","A","Nagy","University of California- Los Angeles","USA",2058,NA,"Los Angeles","CA"
"1882","ECOLOGY",2012,"Sergio",NA,"Navarrete","Pontificia Universidad Católica de Chile","Chile",3412,NA,NA,NA
"1883","ECOLOGY",1985,"William","E","Neill","University of British Columbia","Canada",3777,NA,"Vancouver","BC"
"1884","ECOLOGY",2002,"Michael","G","Neubert","Woods Hole Oceanographic Institution","USA",2489,NA,NA,NA
"1885","ECOLOGY",2013,"Gabrielle","A","Nevitt","University of California-Davis","USA",1238,NA,NA,NA
"1886","ECOLOGY",2009,"Ken","Brian","Newman","US Fish and Wildlife Service","USA",2059,NA,NA,NA
"1887","ECOLOGY",1998,"Roger","M","Nisbet","University of California- Santa Barbara","USA",3173,NA,"Santa Barbara","CA"
"1888","ECOLOGY",2002,"Peter",NA,"Nonacs","University of California-Los Angeles","USA",2883,NA,NA,NA
"1889","ECOLOGY",2002,"Soren",NA,"Nylin","Stockholm University","Sweden",3418,NA,NA,NA
"1890","ECOLOGY",2008,"Jari",NA,"Oksanen","University of Oulu","Finland",1789,NA,NA,NA
"1891","ECOLOGY",2010,"Madan","K","Oli","University of Florida","USA",2499,NA,NA,NA
"1892","ECOLOGY",1999,"Craig",NA,"Osenberg","University of Florida","USA",543,NA,"Gainesville","FL"
"1893","ECOLOGY",1997,"Richard","S","Ostfeld","Cary Institute of Ecosystem Studies","USA",3182,NA,"Millbrook","NY"
"1894","ECOLOGY",1998,"Hans","W","Paerl","University of North Carolina","USA",1345,NA,"Chapel Hill","NC"
"1895","ECOLOGY",2014,"Todd","M","Palmer","University of Florida","USA",3618,NA,NA,NA
"1896","ECOLOGY",2002,"Matthew",NA,"Parker","State University of New York-Binghamton","USA",2503,NA,NA,NA
"1897","ECOLOGY",1998,"Barbara","L","Peckarsky","Cornell University","USA",339,NA,"Ithaca","NY"
"1898","ECOLOGY",1985,"Robert","K","Peet","University of North Carolina","USA",3190,NA,"Chapel Hill","NC"
"1899","ECOLOGY",2002,"Steven","C","Pennings","University of Georgia Marine Institute","USA",3433,NA,NA,NA
"1900","ECOLOGY",2012,"Ivette",NA,"Perfecto","University of Michigan","USA",1414,NA,NA,NA
"1901","ECOLOGY",2002,"Debra","PC","Peters","USDA Agricultural Research Service","USA",3871,NA,NA,NA
"1902","ECOLOGY",2000,"David","W","Pfennig","University of North Carolina","USA",820,NA,"Chapel Hill","NC"
"1903","ECOLOGY",2005,"Diana",NA,"Pilson","University of Nebraska","USA",822,NA,NA,NA
"1904","ECOLOGY",2001,"William","J","Platt","Louisiana State University","USA",3781,NA,"Baton Rouge","LA"
"1905","ECOLOGY",1999,"Kurt","S","Pregitzer","Michigan Technological University","USA",2070,NA,"Houghton","MI"
"1906","ECOLOGY",1990,"Mary","V","Price","University of California- Riverside","USA",2525,NA,"Riverside","CA"
"1907","ECOLOGY",2002,"Kenneth","F","Raffa","University of Wisconsin-Madison","USA",2071,NA,NA,NA
"1908","ECOLOGY",2008,"Robert","A","Raguso","Cornell University","USA",3200,NA,NA,NA
"1909","ECOLOGY",2002,"Peter","T","Raimondi","University of California-Santa Cruz","USA",2898,NA,NA,NA
"1910","ECOLOGY",1987,"Mark","D","Rausher","Duke University","USA",2532,NA,"Durham","NC"
"1911","ECOLOGY",1995,"Leslie","A","Real","Indiana University","USA",2226,NA,"Bloomington","IN"
"1912","ECOLOGY",2011,"John","D","Reeve","Southern Illinois University","USA",1828,NA,NA,NA
"1913","ECOLOGY",1996,"Peter","B","Reich","University of Minnesota","USA",2905,NA,"Minneapolis","MN"
"1914","ECOLOGY",1993,"O","J","Reichman","Kansas State University","USA",2733,NA,"Manhattan","KS"
"1915","ECOLOGY",2005,"William","J","Resetarits","Old Dominion University","USA",3785,NA,NA,NA
"1916","ECOLOGY",1996,"David","N","Reznick","University of California- Riverside","USA",839,NA,"Riverside","CA"
"1917","ECOLOGY",2002,"James","H","Richards","University of California-Davis","USA",3903,NA,NA,NA
"1918","ECOLOGY",2009,"Matthias","C","Rillig","Freie Universitt Berlin","Germany",2538,NA,NA,NA
"1919","ECOLOGY",2002,"Mark",NA,"Ritchie","Syracuse University","USA",2539,NA,NA,NA
"1920","ECOLOGY",2013,"David","M","Rizzo","University of California-Davis","USA",842,NA,NA,NA
"1921","ECOLOGY",2000,"David","W","Roberts","Utah State University","USA",3872,NA,"Logan","UT"
"1922","ECOLOGY",1989,"G","Philip","Robertson","Michigan State University","USA",1253,NA,"Hickory Corners","MI"
"1923","ECOLOGY",1998,"Scott","K","Robinson","Illinois Natural History Survey","USA",3455,NA,"Champaign","IL"
"1924","ECOLOGY",2010,"Jay","R","Rooker","Texas A&M University","USA",1842,NA,NA,NA
"1925","ECOLOGY",1998,"Terry","L","Root","University of Michigan","USA",3631,NA,"Ann Arbon","MI"
"1926","ECOLOGY",2012,"Amy","D","Rosemond","University of Georgia","USA",182,NA,NA,NA
"1927","ECOLOGY",2012,"Jay",NA,"Rosenheim","University of California-Davis","USA",1843,NA,NA,NA
"1928","ECOLOGY",1993,"John","T","Rotenberry","University of California- Riverside","USA",1845,NA,"Riverside","CA"
"1929","ECOLOGY",2010,"Barbara","A","Roy","University of Oregon","USA",348,NA,NA,NA
"1930","ECOLOGY",2006,"Roger","W","Ruess","University of Alaska","USA",3207,NA,NA,NA
"1931","ECOLOGY",2005,"Enric",NA,"Sala","Scripps Institution of Oceanography","USA",1022,NA,NA,NA
"1932","ECOLOGY",2010,"Nathan","J","Sanders","University of Tennessee","USA",2687,NA,NA,NA
"1933","ECOLOGY",2005,"Orlando",NA,"Sarnelle","Michigan State University","USA",2738,NA,NA,NA
"1934","ECOLOGY",2003,"John","R","Sauer","USGS","USA",1854,NA,NA,NA
"1935","ECOLOGY",1990,"Douglas","W","Schemske","University of Washington","USA",858,NA,"Seattle","WA"
"1936","ECOLOGY",2007,"David","R","Schiel","University of Canterbury","New Zealand",859,NA,NA,NA
"1937","ECOLOGY",2002,"Joshua","P","Schimel","University of California-Santa Barbara","USA",1856,NA,NA,NA
"1938","ECOLOGY",2008,"Daniel","E","Schindler","University of Washington","USA",861,NA,NA,NA
"1939","ECOLOGY",1985,"William","H","Schlesinger","Duke University","USA",3794,NA,"Durham","NC"
"1940","ECOLOGY",1992,"Isaac","J","Schlosser","Pacific S.W. Research Station- U.S. Forest Service","USA",1417,NA,"Albany","CA"
"1941","ECOLOGY",2002,"Oswald","J","Schmitz","Yale School of Forestry & Environmental Studies","USA",2740,NA,NA,NA
"1942","ECOLOGY",2009,"Sebastian",NA,"Schreiber","University of California-Davis","USA",3465,NA,NA,NA
"1943","ECOLOGY",2006,"Steven","W","Seagle","Appalachian State University","USA",3467,NA,NA,NA
"1944","ECOLOGY",1997,"Timothy","R","Seastedt","University of Colorado","USA",3636,NA,"Denver","CO"
"1945","ECOLOGY",2009,"Alan","L","Shanks","University of Oregon","USA",194,NA,NA,NA
"1946","ECOLOGY",1993,"Gaius","R","Shaver","Marine Biological Laboratory","USA",1257,NA,"Woods Hole","MA"
"1947","ECOLOGY",2003,"Bill",NA,"Shipley","Université de Sherbrooke","Canada",355,NA,NA,NA
"1948","ECOLOGY",2006,"Evan",NA,"Siemann","Rice University","USA",1026,NA,NA,NA
"1949","ECOLOGY",2004,"Andrew",NA,"Sih","University of California-Davis","USA",199,NA,NA,NA
"1950","ECOLOGY",2002,"Stephen","J","Simpson","Oxford University","Australia",3473,NA,NA,NA
"1951","ECOLOGY",2002,"Barry",NA,"Sinervo","University of California-Santa Cruz","USA",359,NA,NA,NA
"1952","ECOLOGY",2004,"David","K","Skelly","Yale University","USA",869,NA,NA,NA
"1953","ECOLOGY",1996,"Norman","A","Slade","University of Kansas","USA",2691,NA,"Lawrence","KS"
"1954","ECOLOGY",1988,"Christopher","C","Smith","Kansas State University","USA",569,NA,"Manhattan","KS"
"1955","ECOLOGY",1994,"David","C","Smith","Williams College","USA",870,NA,"Williamston","MA"
"1956","ECOLOGY",2009,"Felisa","A","Smith","University of New Mexico","USA",1133,NA,NA,NA
"1957","ECOLOGY",1997,"Kimberly","G","Smith","University of Arkansas","USA",2094,NA,"Fayetteville","AR"
"1958","ECOLOGY",2002,"Stanley","D","Smith","University of Nevada-Las Vegas","USA",3475,NA,NA,NA
"1959","ECOLOGY",1999,"Val","H","Smith","University of Kansas","USA",3700,NA,"Lawrence","KS"
"1960","ECOLOGY",1993,"William","K","Smith","University of Wyoming","USA",3801,NA,"Laramie","WY"
"1961","ECOLOGY",1988,"James","NM","Smith","University of British Columbia","Canada",3907,NA,"Vancouver","BC"
"1962","ECOLOGY",2001,"Val","H","Smith","University of Kansas","USA",NA,NA,"Lawrence","KS"
"1963","ECOLOGY",1999,"Allison","A","Snow","Ohio State University","USA",202,NA,"Columbus","OH"
"1964","ECOLOGY",2006,"William","E","Snyder","Washington State Unviersity","USA",3802,NA,NA,NA
"1965","ECOLOGY",2011,"William","V","Sobczak","Holy Cross College","USA",3803,NA,NA,NA
"1966","ECOLOGY",1997,"Andrew","R","Solow","Woods Hole Oceanographic Institution","USA",203,NA,"Woods Hole","MA"
"1967","ECOLOGY",1987,"Wayne","P","Sousa","University of California- Berkeley","USA",3804,NA,"Berkeley","CA"
"1968","ECOLOGY",2006,"Douglas","C","Speirs","University of Strathclyde","United Kingdom",872,NA,NA,NA
"1969","ECOLOGY",2002,"David","A","Spiller","University of California-Davis","USA",873,NA,NA,NA
"1970","ECOLOGY",1987,"W","Gary","Sprules","University of Toronto","Canada",3805,NA,"Mississauga","ON"
"1971","ECOLOGY",2009,"Diane","S","Srivastava","University of British Columbia","Canada",876,NA,NA,NA
"1972","ECOLOGY",2006,"John","J","Stachowicz","University of California-Davis","USA",1885,NA,NA,NA
"1973","ECOLOGY",1994,"Nancy","E","Stamp","Binghamton University- SUNY","USA",2694,NA,"Binghamton","NY"
"1974","ECOLOGY",2004,"Peter",NA,"Steinberg","University of New South Wales","Australia",2922,NA,NA,NA
"1975","ECOLOGY",2006,"Robert","W","Sterner","University of Minnesota","USA",3227,NA,NA,NA
"1976","ECOLOGY",1999,"Allan",NA,"Stewart-Oaten","University of California- Santa Barbara","USA",208,NA,"Santa Barbara","CA"
"1977","ECOLOGY",2002,"Thomas","J","Stohlgren","USGS","USA",3643,NA,NA,NA
"1978","ECOLOGY",2005,"Lewi",NA,"Stone","Tel Aviv University","Israel",2246,NA,NA,NA
"1979","ECOLOGY",1989,"Boyd","R","Strain","Duke University","USA",364,NA,"Durham","NC"
"1980","ECOLOGY",1985,"Richard","R","Strathmann","University of Washington","USA",3229,NA,"Friday Harbor","WA"
"1981","ECOLOGY",1991,"David","L","Strayer","Insitute of Ecosystem Studies","USA",879,NA,"Millbrook","NY"
"1982","ECOLOGY",1985,"Donald","R","Strong","Florida State University","USA",882,NA,"Tallahassee","FL"
"1983","ECOLOGY",1995,"Kimberly","A","Sullivan","Utah State University","USA",2101,NA,"Logan","UT"
"1984","ECOLOGY",2004,"Sonia","E","Sultan","Wesleyan University","USA",3483,NA,NA,NA
"1985","ECOLOGY",1985,"John","P","Sutherland","Duke University","USA",1898,NA,"Beaufort","NC"
"1986","ECOLOGY",1996,"Andrew","D","Taylor","University of Hawaii at Manoa","USA",212,NA,"Honolulu","HI"
"1987","ECOLOGY",2014,"Pamela","H","Templer","Boston University","USA",2934,NA,NA,NA
"1988","ECOLOGY",1988,"James",NA,"Thompson","State University of New York at Stony Brook","USA",1906,NA,"Stony Brook","NY"
"1989","ECOLOGY",1987,"John","N","Thompson","Washington State University","USA",3909,NA,"Pullman","WA"
"1990","ECOLOGY",2012,"Carol","S","Thornber","University of Rhode Island","USA",579,NA,NA,NA
"1991","ECOLOGY",2006,"Simon",NA,"Thorrold","Woods Hole Oceanographic Institution","USA",3488,NA,NA,NA
"1992","ECOLOGY",2010,"Daniel","M","Tompkins","Landcare Research","New Zealand",894,NA,NA,NA
"1993","ECOLOGY",1998,"William","M","Tonn","University of Alberta","Canada",3812,NA,"Edmonton","AB"
"1994","ECOLOGY",2012,"Joel","C","Trexler","Florida International University","USA",1914,NA,NA,NA
"1995","ECOLOGY",2010,"Nora",NA,"Underwood","Florida State University","USA",2700,NA,NA,NA
"1996","ECOLOGY",2003,"Dean","L","Urban","Duke University","USA",896,NA,NA,NA
"1997","ECOLOGY",2010,"Mark","C","Urban","University of Connecticut","USA",2581,NA,NA,NA
"1998","ECOLOGY",2013,"Maria",NA,"Uriarte","Columbia University","USA",2582,NA,NA,NA
"1999","ECOLOGY",2007,"Thomas","J","Valone","St. Louis University","USA",3649,NA,NA,NA
"2000","ECOLOGY",1987,"Arnold","G","VanDerValk","Iowa State University","USA",221,NA,"Ames","IA"
"2001","ECOLOGY",2014,"Ellen",NA,"vanDonk","Netherlands Institue of Ecology","Netherlands",1037,NA,NA,NA
"2002","ECOLOGY",2012,"Ellen",NA,"VanDonk","Netherlands Institue of Ecology","Netherlands",1038,NA,NA,NA
"2003","ECOLOGY",2002,"Jay",NA,"VerHoef","Alaska Department of Fish and Game","USA",1928,NA,NA,NA
"2004","ECOLOGY",2006,"Geerat",NA,"Vermeij","University of California-Davis","USA",1267,NA,NA,NA
"2005","ECOLOGY",1987,"Peter","M","Vitousek","Stanford University","USA",2946,NA,"Stanford","CA"
"2006","ECOLOGY",2008,"Helene",NA,"Wagner","University of Toronto","Canada",1373,NA,NA,NA
"2007","ECOLOGY",2002,"Jeffrey","R","Walters","Virginia Polytechnic Institute & State University","USA",1936,NA,NA,NA
"2008","ECOLOGY",2006,"David","A","Wardle","Swedish University of Agricultural Sciences","Sweden",904,NA,NA,NA
"2009","ECOLOGY",1987,"Richard","H","Waring","Oregon State University","USA",3244,NA,"Corvallis","OR"
"2010","ECOLOGY",1993,"Nickolas","M","Waser","University of California- Riverside","USA",2702,NA,"Riverside","CA"
"2011","ECOLOGY",1992,"Peter",NA,"Waser","Purdue University","USA",2950,NA,"West Lafayette","IN"
"2012","ECOLOGY",1987,"Thompson",NA,"Webb","Brown University","USA",3655,NA,"Providence","RI"
"2013","ECOLOGY",1985,"Jackson","R","Webster","Virginia Polytechnic Institute and State University","USA",1944,NA,"Blacksburg","VI"
"2014","ECOLOGY",2005,"Jacob",NA,"Weiner","Royal Veterinary and Agricultural University","Denmark",1945,NA,NA,NA
"2015","ECOLOGY",1995,"Arthur","E","Weis","University of California- Irvine","USA",226,NA,"Irvine","CA"
"2016","ECOLOGY",1985,"Dennis","F","Whigham","Smithsonian Environmental Research Center","USA",915,NA,"Edgewater","MD"
"2017","ECOLOGY",1989,"Peter","S","White","University of North Carolina","USA",2954,NA,"Chapel Hill","NC"
"2018","ECOLOGY",1985,"Thomas","G","Whitman","Northern Arizona University","USA",3657,NA,"Flagstaff","AZ"
"2019","ECOLOGY",2005,"Martin",NA,"Wikelski","Princeton University","USA",2609,NA,NA,NA
"2020","ECOLOGY",2009,"David","G","Williams","University of Wyoming","USA",919,NA,NA,NA
"2021","ECOLOGY",2005,"Tony","D","Williams","Simon Fraser University","Canada",3661,NA,NA,NA
"2022","ECOLOGY",2012,"Christopher","C","Wilmers","University of California-Santa Cruz","USA",595,NA,NA,NA
"2023","ECOLOGY",2005,"Ken",NA,"Wilson","Lancaster University","USA",2111,NA,NA,NA
"2024","ECOLOGY",2000,"Scott","D","Wilson","University of Regina","Canada",3504,NA,"Regina","SK"
"2025","ECOLOGY",2008,"Michael","C","Wimberly","South Dakota State University","USA",2614,NA,NA,NA
"2026","ECOLOGY",2002,"Kirk","O","Winemiller","Texas A&M University","USA",2112,NA,NA,NA
"2027","ECOLOGY",1999,"Jon",NA,"Witman","Brown University","USA",1961,NA,"Providence","RI"
"2028","ECOLOGY",2011,"Heiko","U","Wittmer","Victoria University of Wellington","New Zealand",1379,NA,NA,NA
"2029","ECOLOGY",1985,"Larry","L","Wolf","Syracuse University","USA",2256,NA,"Syracuse","NY"
"2030","ECOLOGY",2005,"Lorne","M","Wolfe","Georgia Southern University","USA",2257,NA,NA,NA
"2031","ECOLOGY",2002,"Kerry","D","Woods","Bennington College","USA",2114,NA,NA,NA
"2032","ECOLOGY",2002,"J","Timothy","Wootton","University of Chicago","USA",1964,NA,NA,NA
"2033","ECOLOGY",1999,"Joseph","B","Yavitt","Cornell University","USA",1968,NA,"Ithaca","NY"
"2034","ECOLOGY",2005,"Nigel","Gilles","Yoccoz","University of Tromsø","Norway",2709,NA,NA,NA
"2035","ECOLOGY",2002,"Truman","P","Young","University of California-Davis","USA",3662,NA,NA,NA
"2036","ECOLOGY",2002,"Donald","R","Zak","University of Michigan","USA",924,NA,NA,NA
"2037","ECOLOGY",2013,"Liana",NA,"Zanette","University of Western Ontario","USA",2260,NA,NA,NA
"2038","ECOLOGY",2005,"Arthur","R","Zangerl","University of Illinois","USA",239,NA,NA,NA
"2039","ECOLOGY",1991,"Paul","H","Zelder","San Diego State University","USA",2959,NA,"San Diego","CA"
"2040","ECOLOGY",2007,"Richard","K","Zimmer","University of California-Los Angeles","USA",3260,NA,NA,NA
"2041","ECOGRAPHY",1984,"Rolf",NA,"Vik","Zoological Museum","Norway",3239,NA,"Oslo",NA
"2042","ECOGRAPHY",1984,"Odd",NA,"Halvorsen","Institute of Geology and Biology","Norway",2719,NA,"Oslo",NA
"2043","ECOGRAPHY",1984,"Nils","Christian","Stenseth","University of Oslo","Norway",2695,"Division of Zoology","Oslo",NA
"2044","ECOGRAPHY",1984,"Per",NA,"Sunding","Botanical Museum","Norway",2930,"Plant Ecology","Oslo",NA
"2045","ECOGRAPHY",1985,"Reidar",NA,"Borgstrom","Institute of Nature Conservation","Norway",2992,"Freshwater Ecology","As-NLH",NA
"2046","ECOGRAPHY",1992,"Nils",NA,"Malmer","Lund University","Sweden",2664,"Department of Ecology","Lund",NA
"2047","ECOGRAPHY",1993,"Sven",NA,"Jonasson","University of Copenhagen","Denmark",3371,"Department of Plant Ecology","Copenhagen",NA
"2048","ECOGRAPHY",1995,"Linus",NA,"Svensson","Lund University","Sweden",NA,"Department of Ecology","Lund",NA
"2049","ECOGRAPHY",1996,"Ilkka",NA,"Hanski","University of Helsinki","Finland",1398,"Department of Ecology and Systematics","Helsinki",NA
"2050","ECOGRAPHY",1996,"Veijo",NA,"Kaitala","University of Helsinki","Finland",3688,"Department of Ecology and Systematics","Helsinki",NA
"2051","ECOGRAPHY",1996,"Jari",NA,"Niemela","University of Helsinki","Finland",1787,"Department of Ecology and Systematics","Helsinki",NA
"2052","ECOGRAPHY",1996,"Esa",NA,"Ranta","University of Helsinki","Finland",1019,"Department of Ecology and Systematics","Helsinki",NA
"2053","ECOGRAPHY",2000,"Martin",NA,"Zobel","Tartu University","Estonia",2622,"Department of Botany and Ecology","Tartu",NA
"2054","ECOGRAPHY",2001,"Mikko",NA,"Monkkonen","University of Oulu","Finland",2482,"Department of Zoology","Oulu",NA
"2055","ECOGRAPHY",2002,"John","R","Spence","University of Alberta","Canada",1880,"Department of Renewable Resources","Edmonton",NA
"2056","ECOGRAPHY",2005,"Douglas",NA,"Kelt","University of California Davis","USA",746,"Department of Wildlife, Fish and Conservation Biology","Davis","California"
"2057","ECOGRAPHY",2005,"Anders",NA,"Klemetsen","University of Tromso","Norway",124,"Department of Aquatic BioSciences","Tromso",NA
"2058","ECOGRAPHY",2005,"Andrew",NA,"Liebhold","USDA Forest Service","USA",135,NA,"Morgantown","West Virginia"
"2059","ECOGRAPHY",2005,"Francisco",NA,"Pugnaire","Consejo Superior de Investigaciones Cientificas","Spain",1119,"Estacion Experimental de Zonas Aridas","Almeria",NA
"2060","ECOGRAPHY",2005,"Carsten",NA,"Rahbek","Copenhagen University","Denmark",559,"Zoological Museum","Copenhagen",NA
"2061","ECOGRAPHY",2006,"Robert","K","Colwell","University of Connecticut","United Kingdom",3022,"Department of Ecology and Evolutionary Biology","Connecticut",NA
"2062","ECOGRAPHY",2006,"Jens-Christian",NA,"Svenning","University of Aarhus","Denmark",1899,"Department of Biological Sciences","Aarhus",NA
"2063","ECOGRAPHY",2007,"Miguel","B","Araujo","National Museum of Natural Sciences","Spain",2275,NA,"Madrid",NA
