index,Name1,Name2,Name_sim,Name_dist,
1832,university of vermont,university of montreal,0.681818182,7,
1871,university of york,university of arkansas,0.681818182,7,
1884,university of york,university of oklahoma,0.681818182,7,
979,queens university,queens university belfast,0.68,8,
981,rangeland ecosystem science center,usgs forest and rangeland ecosystem science center,0.68,16,*
1207,university of amsterdam,free university amsterdam,0.68,8,
1254,university of bonn,university of connecticut,0.68,8,
1323,university of haifa,university of hawaii hilo,0.68,8,
1591,university of miami,university of mississippi,0.68,8,
2074,wayne state university,michigan state university,0.68,8,
602,idaho state university,appalachian state university,0.678571429,9,
903,ohio state university,appalachian state university,0.678571429,9,
1067,texas state university,austin peay state university,0.678571429,9,
2005,utah state university,appalachian state university,0.678571429,9,
2069,wayne state university,austin peay state university,0.678571429,9,
47,arizona state university,north carolina state university,0.677419355,10,
1300,university of dresden,technical university of dresden,0.677419355,10,
39,agricultural university,wageningen agricultural university,0.676470588,11,
1860,university of wisconsin,university of wisconsin eau claire,0.676470588,11,
46,arizona state university,arizona state university west campus,0.666666667,12,
54,biological institute,biological institute helgoland,0.666666667,10,
544,desert research institute,finnish forest research institute,0.666666667,11,
603,idaho state university,california state university,0.666666667,9,
614,idaho state university,new mexico state university,0.666666667,9,
624,imperial college of science and technology,university of london imperial college of science and technology,0.666666667,21,
775,iowa state university,new mexico state university,0.666666667,9,
787,iowa state university,washington state university,0.666666667,9,
830,moi university,denison university,0.666666667,6,
834,moi university,fordham university,0.666666667,6,
836,moi university,guangxi university,0.666666667,6,
844,moi university,lanzhou university,0.666666667,6,
859,moi university,waikato university,0.666666667,6,
864,nancy university,max planck university,0.666666667,7,
949,open university,denison university,0.666666667,6,
970,oregon state university,bowling green state university,0.666666667,10,
996,rice university,pepperdine university,0.666666667,7,
1002,royal botanic gardens kew,royal botanic garden edinburgh,0.666666667,10,
1061,tartu university,utah state university,0.666666667,7,
1099,ulm university,cornell university,0.666666667,6,
1106,ulm university,fordham university,0.666666667,6,
1200,university of alaska,university of alaska anchorage,0.666666667,10,
1201,university of alaska,university of alaska fairbanks,0.666666667,10,
1206,university of alicante,university of canterbury,0.666666667,8,
1273,university of bristol,university of british columbia,0.666666667,10,
1282,university of california,university of california los angeles,0.666666667,12,
1305,university of dresden,university of regensburg,0.666666667,8,
1342,university of hull,university of wollongong,0.666666667,8,
1344,university of iceland,national university of ireland,0.666666667,10,
1380,university of ife,university of georgia,0.666666667,7,
1403,university of ife,university of lethbridge,0.666666667,8,
1446,university of ife,university of vermont,0.666666667,7,
1477,university of kent,university of canterbury,0.666666667,8,
1518,university of london,university of london westfield,0.666666667,10,
1568,university of mainz,university of manchester,0.666666667,8,
1601,university of munich,technical university of munich,0.666666667,10,
1606,university of munich,university of zurich irchel,0.666666667,9,
1615,university of nevada,university of nevada las vegas,0.666666667,10,
1619,university of new york,suny state university of new york,0.666666667,11,
1692,university of south carolina,university of north carolina greensboro,0.666666667,13,
1693,university of south carolina,university of north carolina wilmington,0.666666667,13,
1757,university of ulm,university of leipzig,0.666666667,7,
1766,university of ulm,university of louisville,0.666666667,8,
1792,university of ulm,university of montana,0.666666667,7,
1849,university of wales,university of washington,0.666666667,8,
2034,utah state university,washington state university,0.666666667,9,
2197,zoological society,new york zoological society,0.666666667,9,
567,field museum of natural history,national museum of natural history france,0.658536585,14,
34,agricultural university,estonian agricultultural university,0.657142857,12,
1595,university of minnesota,university of minnesota twin cities,0.657142857,12,
1864,university of wisconsin,university of wisconsin river falls,0.657142857,12,
581,franklin and marshall,franklin and marshall university,0.65625,11,
789,james cook university,james cook university townsville,0.65625,11,
1193,university of alabama,university of alabama huntsville,0.65625,11,
777,iowa state university,north dakota state university,0.655172414,10,
784,iowa state university,south dakota state university,0.655172414,10,
1070,texas state university,north dakota state university,0.655172414,10,
1071,texas state university,south dakota state university,0.655172414,10,
1622,university of new york,university of new south wales,0.655172414,10,
1702,university of texas,university of texas arlington,0.655172414,10,
2025,utah state university,north dakota state university,0.655172414,10,
980,queens university,queens university kingston,0.653846154,9,
1203,university of alaska,university of saskatchewan,0.653846154,9,
1879,university of york,university of north dakota,0.653846154,9,
900,northeastern univ,northwestern university,0.652173913,8,
1256,university of bonn,university of innsbruck,0.652173913,8,
1332,university of hull,university of allahabad,0.652173913,8,
1373,university of ife,university of edinburgh,0.652173913,8,
1394,university of ife,university of innsbruck,0.652173913,8,
1406,university of ife,university of melbourne,0.652173913,8,
1409,university of ife,university of neuchatel,0.652173913,8,
1437,university of ife,university of tennessee,0.652173913,8,
1545,university of lyon,university of lancaster,0.652173913,8,
1744,university of ulm,university of allahabad,0.652173913,8,
1745,university of ulm,university of amsterdam,0.652173913,8,
1746,university of ulm,university of cambridge,0.652173913,8,
1780,university of ulm,university of melbourne,0.652173913,8,
1816,university of umea,university of melbourne,0.652173913,8,
31,agricultural research center,usda arid land agricultural research center,0.651162791,15,
547,drexel university,mckendree university,0.65,7,
550,duke university,mckendree university,0.65,7,
800,lund university,cranfield university,0.65,7,
838,moi university,hiroshima university,0.65,7,
842,moi university,kagoshima university,0.65,7,
960,open university,princeton university,0.65,7,
992,rice university,macquarie university,0.65,7,
1082,trier university,lancaster university,0.65,7,
1083,trier university,macquarie university,0.65,7,
1136,ulm university,stockholm university,0.65,7,
1690,university of south carolina,university of north carolina chapel hill,0.65,14,
831,moi university,durham university,0.647058824,6,
946,open university,brown university ,0.647058824,6,*
1087,ulm university,aarhus university,0.647058824,6,
1101,ulm university,drexel university,0.647058824,6,
1143,ulm university,tohoku university,0.647058824,6,
1209,university of arkansas,university of arkansas little rock,0.647058824,12,
920,ohio state university,north carolina state university,0.64516129,11,
1159,universidad autonoma,universidad autonoma de yucatan,0.64516129,11,
1514,university of london,queen mary university of london,0.64516129,11,
754,iowa state university,appalachian state university,0.642857143,10,
772,iowa state university,mississippi state university,0.642857143,10,
917,ohio state university,mississippi state university,0.642857143,10,
1729,university of trieste,university of western sydney,0.642857143,10,
2068,wayne state university,appalachian state university,0.642857143,10,
2198,zoological society,zoological society of london,0.642857143,10,
1295,university of cologne,university of connecticut,0.64,9,
1459,university of iowa,university of hawaii hilo,0.64,9,
1655,university of oslo,university of southampton,0.64,9,
1881,university of york,university of north texas,0.64,9,
599,henan university,rwth aachen university,0.636363636,8,
1060,tartu university,texas state university,0.636363636,8,
1081,trent university,wake forest university,0.636363636,8,
1173,university college cork,university college of north wales,0.636363636,12,
1398,university of ife,university of kentucky,0.636363636,8,
1420,university of ife,university of new york,0.636363636,8,
1472,university of iowa,university of waterloo,0.636363636,8,
1710,university of toronto,university of toronto mississauga,0.636363636,12,
1711,university of toronto,university of toronto scarborough,0.636363636,12,
1773,university of ulm,university of manitoba,0.636363636,8,
1782,university of ulm,university of michigan,0.636363636,8,
1793,university of ulm,university of montreal,0.636363636,8,
1858,university of washington,victoria university of wellington,0.636363636,12,
1896,us fish and wildlife service,usfws united state fish and wildlife service,0.636363636,16,
2163,yale university,wayne state university,0.636363636,8,
637,instituto boliviano de investigacion forestal,wageningen university and instituto boliviano de investigacion forestal,0.633802817,26,
619,idaho state university,san francisco state university,0.633333333,11,
862,moscow state university,san francisco state university,0.633333333,11,
926,ohio state university,san francisco state university,0.633333333,11,
1195,university of alabama,university of alaska anchorage,0.633333333,11,
1196,university of alabama,university of alaska fairbanks,0.633333333,11,
1293,university of cologne,university of colorado boulder,0.633333333,11,
2078,weber state university,bowling green state university,0.633333333,11,
827,moi university,carleton university,0.631578947,7,
954,open university,la trobe university,0.631578947,7,
985,rice university,catholic university,0.631578947,7,
1118,ulm university,marshall university,0.631578947,7,
1134,ulm university,salzburg university,0.631578947,7,
1135,ulm university,st louis university,0.631578947,7,
1137,ulm university,syracuse university,0.631578947,7,
1286,university of california,university of california santa barbara,0.631578947,14,
1696,university of south dakota,university of north dakota grand forks,0.631578947,14,
2113,yale university,imperial university,0.631578947,7,
1578,university of malaysia,university of alaska museum,0.62962963,10,
1654,university of oslo,university of south florida,0.62962963,10,
2009,utah state university,california state university,0.62962963,10,
86,california state university,california state university dominguez hills,0.627906977,16,
64,california,california state,0.625,6,
598,henan university,ohio wesleyan university,0.625,9,
1084,trier university,martin luther university,0.625,9,
1417,university of ife,university of new mexico,0.625,9,
1424,university of ife,university of peradeniya,0.625,9,
1429,university of ife,university of queensland,0.625,9,
1431,university of ife,university of regensburg,0.625,9,
1435,university of ife,university of sherbrooke,0.625,9,
1466,university of iowa,university of wageningen,0.625,9,
1470,university of iowa,university of washington,0.625,9,
1484,university of kent,university of lethbridge,0.625,9,
1551,university of lyon,university of louisville,0.625,9,
1808,university of umea,university of manchester,0.625,9,
2031,utah state university,southwest texas state university,0.625,12,
2067,wageningen university and research,wageningen university research center alterra,0.622222222,17,
617,idaho state university,pennsylvania state university,0.620689655,11,
781,iowa state university,pennsylvania state university,0.620689655,11,
924,ohio state university,pennsylvania state university,0.620689655,11,
1217,university of bergen,humboldt university of berlin,0.620689655,11,
1223,university of bern,humboldt university of berlin,0.620689655,11,
1247,university of bologna,university of colorado denver,0.620689655,11,
1599,university of montreal,university of central florida,0.620689655,11,
2027,utah state university,pennsylvania state university,0.620689655,11,
551,duke university,pepperdine university,0.619047619,8,
840,moi university,james cook university,0.619047619,8,
1036,tartu university,iowa state university,0.619047619,8,
1047,tartu university,ohio state university,0.619047619,8,
2116,yale university,iowa state university,0.619047619,8,
2137,yale university,ohio state university,0.619047619,8,
2158,yale university,utah state university,0.619047619,8,
2188,york university,james cook university,0.619047619,8,
574,florida state university,california state university fresno,0.617647059,13,
586,georgia state university,california state university fresno,0.617647059,13,
1241,university of bern,university of pennsylvania,0.615384615,10,
1269,university of bonn,university of pennsylvania,0.615384615,10,
1442,university of ife,university of the sunshine,0.615384615,10,
1460,university of iowa,university of hawaii manoa,0.615384615,10,
1487,university of kent,university of pennsylvania,0.615384615,10,
1490,university of kent,university of west florida,0.615384615,10,
1653,university of oslo,university of south dakota,0.615384615,10,
1687,university of sains,university of saskatchewan,0.615384615,10,
1825,university of utah,university of the sunshine,0.615384615,10,
1852,university of wales,university of west florida,0.615384615,10,
615,idaho state university,north carolina state university,0.612903226,12,
776,iowa state university,north carolina state university,0.612903226,12,
1165,universite du quebec,university du quebec a montreal,0.612903226,12,
2024,utah state university,north carolina state university,0.612903226,12,
1115,ulm university,lanzhou university,0.611111111,7,
952,open university,george mason university,0.608695652,9,
963,open university,tokai gakuen university,0.608695652,9,
1753,university of ulm,university of lancaster,0.608695652,9,
1755,university of ulm,university of leicester,0.608695652,9,
1761,university of ulm,university of liverpool,0.608695652,9,
1785,university of ulm,university of minnesota,0.608695652,9,
1559,university of maine,university of kaiserslautern,0.607142857,11,
1613,university of munster,university of western sydney,0.607142857,11,
1685,university of sains,university of kaiserslautern,0.607142857,11,
1855,university of wales,university of western sydney,0.607142857,11,
8,2x montpellier,cnrs iri montpellier,0.6,8,
519,csic,csiro,0.6,2,
783,iowa state university,san francisco state university,0.6,12,
852,moi university,princeton university,0.6,8,
855,moi university,stockholm university,0.6,8,
928,ohio state university,southeast missouri state university,0.6,14,
929,ohio state university,southwest missouri state university,0.6,14,
986,rice university,dalhousie university,0.6,8,
994,rice university,mckendree university,0.6,8,
1100,ulm university,cranfield university,0.6,8,
1127,ulm university,newcastle university,0.6,8,
1412,university of ife,university of nevada reno,0.6,10,
1414,university of ife,university of new england,0.6,10,
1418,university of ife,university of new orleans,0.6,10,
1426,university of ife,university of puerto rico,0.6,10,
1507,university of lincoln,university of london westfield,0.6,12,
1541,university of lyon,university of connecticut,0.6,10,
1577,university of malaysia,university of alaska fairbanks,0.6,12,
1580,university of maryland,national university of ireland,0.6,12,
1598,university of montreal,university of central arkansas,0.6,12,
1700,university of texas,university of east anglia,0.6,10,
1804,university of umea,university of east anglia,0.6,10,
1894,university of zurich,technical university of munich,0.6,12,
2196,zoological institute,biological institute helgoland,0.6,12,
1181,university of agriculture,gorgan university of agricultural sciences,0.595238095,17,
634,institute of zoology,institute of geology and biology,0.59375,13,
809,marshall university,franklin and marshall university,0.59375,13,
80,california state,california state university,0.592592593,11,*
1416,university of ife,university of new hampshire,0.592592593,11,
1649,university of oslo,university of south bohemia,0.592592593,11,
1741,university of ulm,university of alaska museum,0.592592593,11,
1813,university of umea,university of massachusetts,0.592592593,11,
1846,university of wales,university of alaska museum,0.592592593,11,
623,imperial college of science and technology,university of london college imperial college of science and technology,0.591549296,29,
560,emory university,pondicherry university,0.590909091,9,
951,open university,edith cowan university,0.590909091,9,
961,open university,rwth aachen university,0.590909091,9,
962,open university,sun yat sen university,0.590909091,9,
1020,tartu university,boise state university,0.590909091,9,
1033,tartu university,idaho state university,0.590909091,9,
1064,tartu university,wayne state university,0.590909091,9,
1065,tartu university,weber state university,0.590909091,9,
1095,ulm university,bournemouth university,0.590909091,9,
2092,yale university,boise state university,0.590909091,9,
2111,yale university,idaho state university,0.590909091,9,
2156,yale university,texas state university,0.590909091,9,
2164,yale university,weber state university,0.590909091,9,
91,carnegie institution,carnegie institution of washington,0.588235294,14,
761,iowa state university,california state university fresno,0.588235294,14,
806,marine lab,kewalo marine lab,0.588235294,7,*
1473,university of kansas,university of arkansas little rock,0.588235294,14,
569,field museum of natural history,smithsonian national museum of natural history,0.586956522,19,
1479,university of kent,university of central florida,0.586206897,12,
1492,university of kent,university of western ontario,0.586206897,12,
1612,university of munster,university of western ontario,0.586206897,12,
1728,university of trieste,university of western ontario,0.586206897,12,
597,henan university,ohio northern university,0.583333333,10,
1041,tartu university,montana state university,0.583333333,10,
1066,tartu university,wichita state university,0.583333333,10,
1086,trier university,paul sabatier university,0.583333333,10,
1758,university of ulm,university of lethbridge,0.583333333,10,
1772,university of ulm,university of manchester,0.583333333,10,
1182,university of agriculture,swedish university of agricultural sciences,0.581395349,18,
1317,university of giessen,technical university of dresden,0.580645161,13,
1510,university of lincoln,university of wisconsin madison,0.580645161,13,
1676,university of quebec,university du quebec a montreal,0.580645161,13,
1727,university of trieste,university of western australia,0.580645161,13,
2199,zoological society,zoological society of san diego,0.580645161,13,
1108,ulm university,imperial university,0.578947368,8,
798,lgl ecological research associates,ecological research associates of new zealand,0.577777778,19,
1079,trent university,mount st vicent university,0.576923077,11,
1436,university of ife,university of stellenbosch,0.576923077,11,
1444,university of ife,university of thessaloniki,0.576923077,11,
1449,university of ife,university of west florida,0.576923077,11,
1827,university of utah,university of thessaloniki,0.576923077,11,
1186,university of akron,university of akron wayne college,0.575757576,14,
1145,ulm university,vanderbilt university,0.571428571,9,
1381,university of ife,university of georgia athens,0.571428571,12,
1493,university of kent,university of western sydney,0.571428571,12,
1515,university of london,royal holloway university of london,0.571428571,15,
1650,university of oslo,university of south carolina,0.571428571,12,
1672,university of paris,university of kaiserslautern,0.571428571,12,
1874,university of york,university of north carolina,0.571428571,12,
1887,university of york,university of port elizabeth,0.571428571,12,
2029,utah state university,southeast missouri state university,0.571428571,15,
1184,university of agriculture,university of agricultural science bangalore,0.568181818,19,
1236,university of bern,university of central arkansas,0.566666667,13,
1246,university of bologna,university of colorado boulder,0.566666667,13,
1262,university of bonn,university of london westfield,0.566666667,13,
1478,university of kent,university of central arkansas,0.566666667,13,
1533,university of lund,university of london westfield,0.566666667,13,
1550,university of lyon,university of london westfield,0.566666667,13,
1565,university of maine,university of minnesota duluth,0.566666667,13,
1576,university of malaysia,university of alaska anchorage,0.566666667,13,
1644,university of oslo,university of london westfield,0.566666667,13,
835,moi university,george mason university,0.565217391,10,
851,moi university,old dominion university,0.565217391,10,
958,open university,old dominion university,0.565217391,10,
1037,tartu university,kansas state university,0.565217391,10,
1042,tartu university,moscow state university,0.565217391,10,
1049,tartu university,oregon state university,0.565217391,10,
1088,ulm university,agricultural university,0.565217391,10,
1154,unity college,university college cork,0.565217391,10,
2117,yale university,kansas state university,0.565217391,10,
2127,yale university,moscow state university,0.565217391,10,
2140,yale university,oregon state university,0.565217391,10,
1455,university of illinois,university of illinois urbana champaign,0.564102564,17,
1581,university of maryland,university of maryland baltimore county,0.564102564,17,
635,institute of zoology,netherlands institute of ecology,0.5625,14,
1199,university of alaska,university of alabama huntsville,0.5625,14,
1512,university of lincoln,university of wisconsin parkside,0.5625,14,
1610,university of munster,university of ulster jordanstown,0.5625,14,
1868,university of wyoming,university of washington seattle,0.5625,14,
977,queen’s university,queens university belfast,0.56,11,*
1028,tartu university,delaware state university,0.56,11,
1051,tartu university,portland state university,0.56,11,
1059,tartu university,sw texas state university,0.56,11,
1350,university of ife,free university of berlin,0.56,11,
1372,university of ife,university of east anglia,0.56,11,
1789,university of ulm,university of mississippi,0.56,11,
910,ohio state university,california state university fresno,0.558823529,15,
25,2x ulm,2x ulster,0.555555556,4,
557,emory university,beijing forestry university,0.555555556,12,
593,henan university,eastern michigan university,0.555555556,12,
601,henan university,western michigan university,0.555555556,12,
756,iowa state university,arizona state university west campus,0.555555556,16,
1005,smith college,university college,0.555555556,8,
1377,university of ife,university of exeter penryn,0.555555556,12,
1413,university of ife,university of new brunswick,0.555555556,12,
1441,university of ife,university of texas el paso,0.555555556,12,
1463,university of iowa,university of kwazulu natal,0.555555556,12,
1777,university of ulm,university of massachusetts,0.555555556,12,
575,florida state university,california state university san marcos,0.552631579,17,
587,georgia state university,california state university san marcos,0.552631579,17,
1311,university of georgia,university of georgia marine institute,0.552631579,17,
1237,university of bern,university of central florida,0.551724138,13,
1313,university of ghent,university of central florida,0.551724138,13,
1639,university of oslo,university of colorado denver,0.551724138,13,
1854,university of wales,university of western ontario,0.551724138,13,
1248,university of bonn,queen mary university of london,0.548387097,14,
1491,university of kent,university of western australia,0.548387097,14,
1501,university of lincoln,queen mary university of london,0.548387097,14,
1522,university of lund,queen mary university of london,0.548387097,14,
1538,university of lyon,queen mary university of london,0.548387097,14,
1590,university of miami,university of michigan dearborn,0.548387097,14,
1611,university of munster,university of western australia,0.548387097,14,
1722,university of trieste,technical university of dresden,0.548387097,14,
1790,university of ulm,university of missouri columbia,0.548387097,14,
1853,university of wales,university of western australia,0.548387097,14,
2065,wageningen agricultural university,wageningen agricultural university and research center alterra,0.548387097,28,
9,2x montpellier,universite montpellier,0.545454545,10,
1170,university college,university college of north wales,0.545454545,15,
1511,university of lincoln,university of wisconsin milwaukee,0.545454545,15,
1682,university of reading,victoria university of wellington,0.545454545,15,
1869,university of wyoming,victoria university of wellington,0.545454545,15,
785,iowa state university,southeast missouri state university,0.542857143,16,
786,iowa state university,southwest missouri state university,0.542857143,16,
1566,university of maine,university of minnesota twin cities,0.542857143,16,
2030,utah state university,southwest missouri state university,0.542857143,16,
799,lund university,brigham young university,0.541666667,11,
801,lund university,east carolina university,0.541666667,11,
1017,tartu university,arizona state university,0.541666667,11,
1029,tartu university,florida state university,0.541666667,11,
1031,tartu university,georgia state university,0.541666667,11,
1032,tartu university,humbolt state university,0.541666667,11,
1035,tartu university,indiana state university,0.541666667,11,
2087,yale university,arizona state university,0.541666667,11,
2105,yale university,florida state university,0.541666667,11,
2108,yale university,georgia state university,0.541666667,11,
2110,yale university,humbolt state university,0.541666667,11,
2114,yale university,indiana state university,0.541666667,11,
2126,yale university,montana state university,0.541666667,11,
2138,yale university,ohio wesleyan university,0.541666667,11,
2166,yale university,wichita state university,0.541666667,11,
572,florida state university,california state university bakersfield,0.538461538,18,
584,georgia state university,california state university bakersfield,0.538461538,18,
937,ohio university,obafemi awolowo university,0.538461538,12,
956,open university,national taipei university,0.538461538,12,
978,queen’s university,queens university kingston,0.538461538,12,
1174,university college cork,university college of north west bangor,0.538461538,18,
1423,university of ife,university of pennsylvania,0.538461538,12,
1440,university of ife,university of texas austin,0.538461538,12,
11,2x north carolina,university of north carolina,0.535714286,13,
936,ohio university,northern illinois university,0.535714286,13,
938,ohio university,southern illinois university,0.535714286,13,
1452,university of ife,university of western sydney,0.535714286,13,
1222,university of bern,hebrew university of jerusalem,0.533333333,14,
1265,university of bonn,university of minnesota duluth,0.533333333,14,
1312,university of ghent,university of central arkansas,0.533333333,14,
1356,university of ife,national university of ireland,0.533333333,14,
1367,university of ife,university of ceske budejovice,0.533333333,14,
1457,university of iowa,national university of rosario,0.533333333,14,
1524,university of lund,technical university of munich,0.533333333,14,
1572,university of mainz,university of minnesota duluth,0.533333333,14,
1638,university of oslo,university of colorado boulder,0.533333333,14,
1787,university of ulm,university of minnesota duluth,0.533333333,14,
1844,university of wales,university of alaska anchorage,0.533333333,14,
1845,university of wales,university of alaska fairbanks,0.533333333,14,
58,boston university,boston university marine program,0.53125,15,
1471,university of iowa,university of washington seattle,0.53125,15,
1500,university of leuven,leuphana university of lunenburg,0.53125,15,
1520,university of lund,leuphana university of lunenburg,0.53125,15,
1730,university of tulsa,university of ulster jordanstown,0.53125,15,
1850,university of wales,university of washington seattle,0.53125,15,
606,idaho state university,california state university fresno,0.529411765,16,
1509,university of lincoln,university of wisconsin eau claire,0.529411765,16,
905,ohio state university,arizona state university west campus,0.527777778,17,
804,marine biological association,marine biological association of the united kingdom lab,0.527272727,26,
762,iowa state university,california state university san marcos,0.526315789,18,
1600,university of munich,ludwig maximilian university of munich,0.526315789,18,
21,2x queensland,university queensland,0.523809524,10,
38,agricultural university,royal veterinary and agricultural university,0.522727273,21,
1112,ulm university,john carroll university,0.52173913,11,
1144,ulm university,tokai gakuen university,0.52173913,11,
2083,yale university,agricultural university,0.52173913,11,
959,open university,oxford brookes university,0.52,12,
1027,tartu university,colorado state university,0.52,12,
1034,tartu university,illinois state university,0.52,12,
1039,tartu university,michigan state university,0.52,12,
1048,tartu university,oklahoma state university,0.52,12,
1155,unity college,university college dublin,0.52,12,
1156,unity college,university college london,0.52,12,
2101,yale university,colorado state university,0.52,12,
2102,yale university,delaware state university,0.52,12,
2112,yale university,illinois state university,0.52,12,
2123,yale university,michigan state university,0.52,12,
2139,yale university,oklahoma state university,0.52,12,
2142,yale university,portland state university,0.52,12,
2152,yale university,sw texas state university,0.52,12,
558,emory university,nanjing forestry university,0.518518519,13,
594,henan university,georgia southern university,0.518518519,13,
1022,tartu university,california state university,0.518518519,13,
2094,yale university,california state university,0.518518519,13,
559,emory university,northern territory university,0.517241379,14,
1366,university of ife,university of central florida,0.517241379,14,
1376,university of ife,university of exeter cornwall,0.517241379,14,
1419,university of ife,university of new south wales,0.517241379,14,
1439,university of ife,university of texas arlington,0.517241379,14,
1451,university of ife,university of western ontario,0.517241379,14,
1443,university of ife,university of the witwatersrand,0.516129032,15,
1604,university of munich,university of michigan dearborn,0.516129032,15,
1634,university of oslo,queen mary university of london,0.516129032,15,
1791,university of ulm,university of missouri st louis,0.516129032,15,
1826,university of utah,university of the witwatersrand,0.516129032,15,
1829,university of utrecht,curtin university of technology,0.516129032,15,
1883,university of york,university of northern colorado,0.516129032,15,
1190,university of akron,university of toronto mississauga,0.515151515,16,
1191,university of akron,university of toronto scarborough,0.515151515,16,
1299,university of delhi,victoria university of wellington,0.515151515,16,
1309,university of exeter,university of veterinary medicine,0.515151515,16,
1456,university of iowa,agricultural university of norway,0.515151515,16,
1564,university of maine,university of minnesota crookston,0.515151515,16,
1669,university of paris,technical university of darmstadt,0.515151515,16,
1707,university of tokyo,university of toronto mississauga,0.515151515,16,
1708,university of tokyo,university of toronto scarborough,0.515151515,16,
1717,university of tours,university of toronto mississauga,0.515151515,16,
1718,university of tours,university of toronto scarborough,0.515151515,16,
1834,university of vermont,university of toronto mississauga,0.515151515,16,
1835,university of vermont,university of toronto scarborough,0.515151515,16,
2032,utah state university,suny state university of new york,0.515151515,16,
1513,university of lincoln,university of wisconsin river falls,0.514285714,17,
1573,university of mainz,university of minnesota twin cities,0.514285714,17,
759,iowa state university,california state university bakersfield,0.512820513,19,
1274,university of bristol,university of british columbia okanagan,0.512820513,19,
10,2x montpellier,universite montpellier 2,0.5,12,
16,2x pennsylvania,university of pennsylvania,0.5,13,
23,2x saskatchewan,university of saskatchewan,0.5,13,
489,cifor,california,0.5,5,
507,cinvestav,cinvestav irapuato,0.5,9,
512,conicet,conicet ibigeo,0.5,7,
518,csic,csic uib,0.5,4,
795,king’s college,kings college london,0.5,10,*
847,moi university,national taipei university,0.5,13,
849,moi university,obafemi awolowo university,0.5,13,
911,ohio state university,california state university san marcos,0.5,19,
1019,tartu university,austin peay state university,0.5,14,
1030,tartu university,fort valley state university,0.5,14,
1038,tartu university,louisiana state university,0.5,13,
1052,tartu university,san diego state university,0.5,13,
1090,ulm university,alabama a and m university,0.5,13,
1096,ulm university,brigham young university,0.5,12,
1142,ulm university,texas a and m university,0.5,12,
1233,university of bern,university of british columbia,0.5,15,
1275,university of bristol,university of british columbia vancouver,0.5,20,
1336,university of hull,university of illinois chicago,0.5,15,
1352,university of ife,hebrew university of jerusalem,0.5,15,
1392,university of ife,university of illinois chicago,0.5,15,
1407,university of ife,university of nebraska lincoln,0.5,15,
1408,university of ife,university of nebraska omaha,0.5,14,
1411,university of ife,university of nevada las vegas,0.5,15,
1537,university of lyon,leuphana university of lunenburg,0.5,16,
1657,university of oslo,university of southwestern louisiana,0.5,18,
1662,university of oulu,leuphana university of lunenburg,0.5,16,
1684,university of sains,national university of singapore,0.5,16,
1735,university of ulm,technical university of munich,0.5,15,
1737,university of ulm,university of alabama huntsville,0.5,16,
1739,university of ulm,university of alaska anchorage,0.5,15,
1740,university of ulm,university of alaska fairbanks,0.5,15,
1751,university of ulm,university of illinois chicago,0.5,15,
1765,university of ulm,university of london westfield,0.5,15,
1798,university of ulm,university of ulster jordanstown,0.5,16,
1830,university of utrecht,dresden university of technology,0.5,16,
2012,utah state university,california state university fresno,0.5,17,
2086,yale university,appalachian state university,0.5,14,
2089,yale university,austin peay state university,0.5,14,
2106,yale university,fort valley state university,0.5,14,
2120,yale university,louisiana state university,0.5,13,
2145,yale university,san diego state university,0.5,13,
573,florida state university,california state university dominguez hills,0.488372093,22,
585,georgia state university,california state university dominguez hills,0.488372093,22,
908,ohio state university,california state university bakersfield,0.487179487,20,
1001,rothamsted research,rothamsted research north wyke research,0.487179487,20,
2023,utah state university,north carolina a and t state university,0.487179487,20,
1249,university of bonn,royal holloway university of london,0.485714286,18,
1502,university of lincoln,royal holloway university of london,0.485714286,18,
1523,university of lund,royal holloway university of london,0.485714286,18,
1539,university of lyon,royal holloway university of london,0.485714286,18,
1814,university of umea,university of massachusetts amherst,0.485714286,18,
628,indiana university,southeastern louisiana university,0.484848485,17,
1264,university of bonn,university of minnesota crookston,0.484848485,17,
1343,university of hull,victoria university of wellington,0.484848485,17,
1447,university of ife,university of veterinary medicine,0.484848485,17,
1489,university of kent,university of veterinary medicine,0.484848485,17,
1571,university of mainz,university of minnesota crookston,0.484848485,17,
1870,university of york,agricultural university of norway,0.484848485,17,
1890,university of york,university of toronto mississauga,0.484848485,17,
1891,university of york,university of toronto scarborough,0.484848485,17,
561,emory university,queen mary university of london,0.483870968,16,
1045,tartu university,north carolina state university,0.483870968,16,
1358,university of ife,technical university of dresden,0.483870968,16,
1450,university of ife,university of western australia,0.483870968,16,
1464,university of iowa,university of orange free state,0.483870968,16,
1885,university of york,university of orange free state,0.483870968,16,
1046,tartu university,north dakota state university,0.482758621,15,
1054,tartu university,south dakota state university,0.482758621,15,
1353,university of ife,humboldt university of berlin,0.482758621,15,
1433,university of ife,university of rey juan carlos,0.482758621,15,
2141,yale university,pennsylvania state university,0.482758621,15,
832,moi university,eastern illinois university,0.481481481,14,
934,ohio university,eastern illinois university,0.481481481,14,
1043,tartu university,new mexico state university,0.481481481,14,
1063,tartu university,washington state university,0.481481481,14,
2132,yale university,new mexico state university,0.481481481,14,
2162,yale university,washington state university,0.481481481,14,
823,moi university,beijing normal university,0.48,13,
987,rice university,free university amsterdam,0.48,13,
988,rice university,free university of berlin,0.48,13,
1094,ulm university,beijing normal university,0.48,13,
2091,yale university,beijing normal university,0.48,13,
