JOURNAL,YEAR,editor_id,FIRST_NAME,MIDDLE_NAME,LAST_NAME,INST,NOTES,INST.CORRECTED,,,,
Masel,masel,,,,,,"""",university of arizona,""",","""university of arizona"",",,
Mcadam,mcadam,,,,,,"""",university of guelph,""",","""university of guelph"",",,
Neiman,neiman,,,,,,"""",university of iowa,""",","""university of iowa"",",,
Redfield,redfield,,,,,,"""",university of british columbia,""",","""university of british columbia"",",,
Robosky,robosky,,,,,,"""",unversity of michigan,""",","""unversity of michigan"",",,
Roze,roze,,,,,,"""",cnrs roscoff biological station,""",","""cnrs roscoff biological station"",",,
Rozen,rozen,,,,,,"""",university of leiden,""",","""university of leiden"",",,
Sweigart,sweigart,,,,,,"""",university of georgia,""",","""university of georgia"",",,
Tobias,tobias,,,,,,"""",university of oxford,""",","""university of oxford"",",,
Valenzuela,valenzuela,,,,,,"""",iowa state university,""",","""iowa state university"",",,
Bearhop,bearhop,,,,,,"""",university of exeter,""",","""university of exeter"",",,
Bearhop,bearhop,,,,,,"""",university of exeter,""",","""university of exeter"",",,
Gurney,gurney,,,,,,"""",university of strathclyde,""",","""university of strathclyde"",",,
Gurney,gurney,,,,,,"""",university of strathclyde,""",","""university of strathclyde"",",,
Hall,hall,,,,,,"""",flinders university,""",","""flinders university"",",,
Hall,hall,,,,,,"""",worldfish centre,""",","""worldfish centre"",",,
Lessells,lessells,,,,,,"""",netherlands institute of ecology,""",","""netherlands institute of ecology"",",,
Lessells,lessells,,,,,,"""",netherlands institute of ecology,""",","""netherlands institute of ecology"",",,
Manly,manly,,,,,,"""",western ecosystem technology,""",","""western ecosystem technology"",",,
Manly,manly,,,,,,"""",western ecosystem technology,""",","""western ecosystem technology"",",,
May,may,,,,,,"""",university of oxford,""",","""university of oxford"",",,
May,may,,,,,,"""",university of oxford,""",","""university of oxford"",",,
Mccann,mccann,,,,,,"""",university of guelph,""",","""university of guelph"",",,
Mccleery,mccleery,,,,,,"""",university of oxford,""",","""university of oxford"",",,
Mcintyre,mcintyre,,,,,,"""",university of aberdeen,""",","""university of aberdeen"",",,
Mcintyre,mcintyre,,,,,,"""",university of aberdeen,""",","""university of aberdeen"",",,
Meiri,meiri,,,,,,"""",tel aviv university,""",","""tel aviv university"",",,
Meiri,meiri,,,,,,"""",tel aviv university,""",","""tel aviv university"",",,
O'gorman,o'gorman,,,,,,"""",queen mary university of london,""",","""queen mary university of london"",",,
O'gorman,o'gorman,,,,,,"""",imperial college london,""",","""imperial college london"",",,
Rogers,rogers,,,,,,"""",university of oxford,""",","""university of oxford"",",,
Rogers,rogers,,,,,,"""",university of oxford,""",","""university of oxford"",",,
Stouffer,stouffer,,,,,,"""",university of cantebury,""",","""university of cantebury"",",,
Stouffer,stouffer,,,,,,"""",university of cantebury,""",","""university of cantebury"",",,
Thorpe,thorpe,,,,,,"""",soafd fisheries laboratory,""",","""soafd fisheries laboratory"",",,
Thorpe,thorpe,,,,,,"""",university of glasgow ,""",","""university of glasgow "",",,
Vanderpol,vanderpol,,,,,,"""",australian national university,""",","""australian national university"",",,
Vanderpol,vanderpol,,,,,,"""",australian national university,""",","""australian national university"",",,
Block,block,,,,,,"""",liverpool john moores university,""",","""liverpool john moores university"",",,
Block,block,,,,,,"""",liverpool john moores university,""",","""liverpool john moores university"",",,
Bullock,bullock,,,,,,"""",institute of terrestrial ecology,""",","""institute of terrestrial ecology"",",,
Bullock,bullock,,,,,,"""",institute of terrestrial ecology,""",","""institute of terrestrial ecology"",",,
Clarke,clarke,,,,,,"""",institute of terrestrial ecology,""",","""institute of terrestrial ecology"",",,
Day,day,,,,,,"""",silsoe research institute,""",","""silsoe research institute"",",,
Day,day,,,,,,"""",silsoe research institute,""",","""silsoe research institute"",",,
Fernande-Juricic,fernande-juricic,,,,,,"""",purdue university,""",","""purdue university"",",,
Freckleto,freckleto,,,,,,"""",university of oxford,""",","""university of oxford"",",,
Hill,hill,,,,,,"""",game conservancy,""",","""game conservancy"",",,
Hill,hill,,,,,,"""",university of cambridge,""",","""university of cambridge"",",,
Mason,mason,,,,,,"""",university of essex,""",","""university of essex"",",,
Mason,mason,,,,,,"""",university of essex,""",","""university of essex"",",,
Mead,mead,,,,,,"""",university of reading,""",","""university of reading"",",,
Mead,mead,,,,,,"""",university of reading,""",","""university of reading"",",,
Miles,miles,,,,,,"""",institute of terrestrial ecology,""",","""institute of terrestrial ecology"",",,
Miles,miles,,,,,,"""",institute of terrestrial ecology,""",","""institute of terrestrial ecology"",",,
Monteith,monteith,,,,,,"""",university of nottingham,""",","""university of nottingham"",",,
Monteith,monteith,,,,,,"""",university of nottingham,""",","""university of nottingham"",",,
Roberts,roberts,,,,,,"""",central electricity research laboratories,""",","""central electricity research laboratories"",",,
Roberts,roberts,,,,,,"""",central electricity research laboratories,""",","""central electricity research laboratories"",",,
Rutter,rutter,,,,,,"""",imperial college london,""",","""imperial college london"",",,
Rutter,rutter,,,,,,"""",imperial college london,""",","""imperial college london"",",,
Smith,smith,,,,,,"""",central science laboratory,""",","""central science laboratory"",",,
Smith,smith,,,,,,"""",central science laboratory,""",","""central science laboratory"",",,
Thomas,thomas,,,,,,"""",afrc institute for grassland and animal production,""",","""afrc institute for grassland and animal production"",",,
Thomas,thomas,,,,,,"""",afrc institute for grassland and animal production,""",","""afrc institute for grassland and animal production"",",,
Walpole,walpole,,,,,,"""",fauna and flora international,""",","""fauna and flora international"",",,
Walpole,walpole,,,,,,"""",fauna and flora international,""",","""fauna and flora international"",",,
Welch,welch,,,,,,"""",institute of terrestrial ecology,""",","""institute of terrestrial ecology"",",,
Welch,welch,,,,,,"""",institute of terrestrial ecology,""",","""institute of terrestrial ecology"",",,
Ali,ali,,,,,,"""",university of hong kong,""",","""university of hong kong"",",,
Ali,ali,,,,,,"""",university of hong kong,""",","""university of hong kong"",",,
Bryson,bryson,,,,,,"""",university of washington,""",","""university of washington"",",,
Carine,carine,,,,,,"""",natural history museum london,""",","""natural history museum london"",",,
Carine,carine,,,,,,"""",natural history museum london,""",","""natural history museum london"",",,
Cavers,cavers,,,,,,"""",nerc centre for ecology and hydrology,""",","""nerc centre for ecology and hydrology"",",,
Chapman,chapman,,,,,,"""",nerc centre for ecology and hydrology,""",","""nerc centre for ecology and hydrology"",",,
Diniz-Filho,diniz-filho,,,,,,"""",universidade federal de goias,""",","""universidade federal de goias"",",,
Diniz-Filho,diniz-filho,,,,,,"""",universidade federal de goias,""",","""universidade federal de goias"",",,
Emerson,emerson,,,,,,"""",csic - ipna,""",","""csic - ipna"",",,
Emerson,emerson,,,,,,"""",csic - ipna,""",","""csic - ipna"",",,
Gaither,gaither,,,,,,"""",durham university,""",","""durham university"",",,
Gilman,gilman,,,,,,"""",auckland university of technology,""",","""auckland university of technology"",",,
Gilman,gilman,,,,,,"""",auckland university of technology,""",","""auckland university of technology"",",,
Guilhaumon,guilhaumon,,,,,,"""",university of evora,""",","""university of evora"",",,
Guilhaumon,guilhaumon,,,,,,"""",universite de montpellier,""",","""universite de montpellier"",",,
Hansen,hansen,,,,,,"""",university of kwazulu natal,""",","""university of kwazulu natal"",",,
Hansen,hansen,,,,,,"""",university of zurich,""",","""university of zurich"",",,
Harrison,harrison,,,,,,"""",university college london,""",","""university college london"",",,
Harrison,harrison,,,,,,"""",university college london,""",","""university college london"",",,
Higgins,higgins,,,,,,"""",goethe university frankfurt,""",","""goethe university frankfurt"",",,
Higgins,higgins,,,,,,"""",university of otago,""",","""university of otago"",",,
holger,holger,,,,,,"""",university of gottingen,""",","""university of gottingen"",",,
Holland,holland,,,,,,"""",university of otago,""",","""university of otago"",",,
Holland,holland,,,,,,"""",university of otago,""",","""university of otago"",",,
Jetz,jetz,,,,,,"""",university of california san diego,""",","""university of california san diego"",",,
Jetz,jetz,,,,,,"""",yale university,""",","""yale university"",",,
Katinas,katinas,,,,,,"""",museo de la plata,""",","""museo de la plata"",",,
Kullman,kullman,,,,,,"""",university of umea,""",","""university of umea"",",,
Kullman,kullman,,,,,,"""",university of umea,""",","""university of umea"",",,
Lei,lei,,,,,,"""",chinese academy of sciences,""",","""chinese academy of sciences"",",,
Maggs,maggs,,,,,,"""",queens university belfast,""",","""queens university belfast"",",,
Maggs,maggs,,,,,,"""",queens university belfast,""",","""queens university belfast"",",,
Masters,masters,,,,,,"""",university of kwazulu natal,""",","""university of kwazulu natal"",",,
Masters,masters,,,,,,"""",university of ft hare,""",","""university of ft hare"",",,
Parmakelis,parmakelis,,,,,,"""",university of athens,""",","""university of athens"",",,
Parmakelis,parmakelis,,,,,,"""",university of athens,""",","""university of athens"",",,
Paulay,paulay,,,,,,"""",university of florida,""",","""university of florida"",",,
Phillimore,phillimore,,,,,,"""",university of edinburgh,""",","""university of edinburgh"",",,
Phillimore,phillimore,,,,,,"""",university of edinburgh,""",","""university of edinburgh"",",,
Prance,prance,,,,,,"""",royal botanic gardens kew,""",","""royal botanic gardens kew"",",,
Prance,prance,,,,,,"""",royal botanic gardens kew,""",","""royal botanic gardens kew"",",,
Richardson,richardson,,,,,,"""",royal botanic garden edinburgh,""",","""royal botanic garden edinburgh"",",,
Richardson,richardson,,,,,,"""",royal botanic garden edinburgh,""",","""royal botanic garden edinburgh"",",,
Schaefer,schaefer,,,,,,"""",technical university of munich,""",","""technical university of munich"",",,
Stearns,stearns,,,,,,"""",university of wisconsin,""",","""university of wisconsin"",",,
Stearns,stearns,,,,,,"""",university of wisconsin,""",","""university of wisconsin"",",,
Triantis,triantis,,,,,,"""",university of azores,""",","""university of azores"",",,
Triantis,triantis,,,,,,"""",national & kapodistrian university,""",","""national & kapodistrian university"",",,
Vanderhammen,vanderhammen,,,,,,"""",university of amsterdam,""",","""university of amsterdam"",",,
Vanderhammen,vanderhammen,,,,,,"""",university of amsterdam,""",","""university of amsterdam"",",,
Watts,watts,,,,,,"""",university of hull,""",","""university of hull"",",,
Watts,watts,,,,,,"""",university of hull,""",","""university of hull"",",,
Dekroon,dekroon,,,,,,"""",radboud university nijmegen,""",","""radboud university nijmegen"",",,
Dekroon,dekroon,,,,,,"""",radboud university nijmegen,""",","""radboud university nijmegen"",",,
Etherington,etherington,,,,,,"""",cardiff university,""",","""cardiff university"",",,
Etherington,etherington,,,,,,"""",university of wales,""",","""university of wales"",",,
Gray,gray,,,,,,"""",cardiff university,""",","""cardiff university"",",,
Hopkins,hopkins,,,,,,"""",university of sheffield,""",","""university of sheffield"",",,
Huntely,huntely,,,,,,"""",cambridge university,""",","""cambridge university"",",,
Huntley,huntley,,,,,,"""",cambridge university,""",","""cambridge university"",",,
Huntley,huntley,,,,,,"""",cambridge university,""",","""cambridge university"",",,
Lack,lack,,,,,,"""",swansea university,""",","""swansea university"",",,
Lack,lack,,,,,,"""",oxford brookes university,""",","""oxford brookes university"",",,
Long,long,,,,,,"""",university of essex,""",","""university of essex"",",,
Ouborg,ouborg,,,,,,"""",radboud university nijmegen,""",","""radboud university nijmegen"",",,
Ouborg,ouborg,,,,,,"""",radboud university nijmegen,""",","""radboud university nijmegen"",",,
Vandermeijden,vandermeijden,,,,,,"""",leiden university,""",","""leiden university"",",,
Vandermeijden,vandermeijden,,,,,,"""",leiden university,""",","""leiden university"",",,
Vangroenendael,vangroenendael,,,,,,"""",wageningen university and research,""",","""wageningen university and research"",",,
White,white,,,,,,"""",university college dublin,""",","""university college dublin"",",,
Albon,albon,,,,,,"""",zoological society of london,""",","""zoological society of london"",",,
Ayers,ayers,,,,,,"""",lancaster university,""",","""lancaster university"",",,
Ayers,ayers,,,,,,"""",lancaster university,""",","""lancaster university"",",,
Barbour,barbour,,,,,,"""",university of sydney,""",","""university of sydney"",",,
Graham,graham,,,,,,"""",university of florida,""",","""university of florida"",",,
Schat,schat,,,,,,"""",vrije universiteit amsterdam,""",","""vrije universiteit amsterdam"",",,
Smith,smith,,,,,,"""",university of cambridge,""",","""university of cambridge"",",,
Stinchcombe,stinchcombe,,,,,,"""",university of toronto,""",","""university of toronto"",",,
Sultan,sultan,,,,,,"""",wesleyan university,""",","""wesleyan university"",",,
Sultan,sultan,,,,,,"""",wesleyan university,""",","""wesleyan university"",",,
Syrett,syrett,,,,,,"""",university of wales,""",","""university of wales"",",,
Syrett,syrett,,,,,,"""",university of wales,""",","""university of wales"",",,
Tjoelker,tjoelker,,,,,,"""",western sydney university,""",","""western sydney university"",",,
Vamosi,vamosi,,,,,,"""",university of calgary,""",","""university of calgary"",",,
West,west,,,,,,"""",university of cambridge,""",","""university of cambridge"",",,
Wolfenden,wolfenden,,,,,,"""",lancaster university,""",","""lancaster university"",",,
Wolfenden,wolfenden,,,,,,"""",lancaster university,""",","""lancaster university"",",,
Wolfenden,wolfenden,,,,,,"""",lancaster university,""",","""lancaster university"",",,
Bever,bever,,,,,,"""",university of indiana,""",","""university of indiana"",",,
Buchmann,buchmann,,,,,,"""",swiss federal institute of technology,""",","""swiss federal institute of technology"",",,
Buchmann,buchmann,,,,,,"""",swiss federal institute of technology,""",","""swiss federal institute of technology"",",,
Diehl,diehl,,,,,,"""",university of umea,""",","""university of umea"",",,
Elle,elle,,,,,,"""",simon fraser university,""",","""simon fraser university"",",,
Fiedler,fiedler,,,,,,"""",university of vienna,""",","""university of vienna"",",,
Fiedler,fiedler,,,,,,"""",university of vienna,""",","""university of vienna"",",,
Gough,gough,,,,,,"""",university of texas arlington,""",","""university of texas arlington"",",,
Gough,gough,,,,,,"""",university of texas arlington,""",","""university of texas arlington"",",,
Heimpel,heimpel,,,,,,"""",university of minnesota,""",","""university of minnesota"",",,
Heimpel,heimpel,,,,,,"""",university of minnesota,""",","""university of minnesota"",",,
Herre,herre,,,,,,"""",smithsonian tropical research institute,""",","""smithsonian tropical research institute"",",,
Ibanez,ibanez,,,,,,"""",university of michigan,""",","""university of michigan"",",,
Ibanez,ibanez,,,,,,"""",university of michigan,""",","""university of michigan"",",,
Koricheva,koricheva,,,,,,"""",royal holloway university of london,""",","""royal holloway university of london"",",,
Koricheva,koricheva,,,,,,"""",royal holloway university of london,""",","""royal holloway university of london"",",,
Korner,korner,,,,,,"""",university of basel,""",","""university of basel"",",,
Korner,korner,,,,,,"""",university of basel,""",","""university of basel"",",,
Laaksonen,laaksonen,,,,,,"""",university of turku ,""",","""university of turku "",",,
Layman,layman,,,,,,"""",florida international university,""",","""florida international university"",",,
Layman,layman,,,,,,"""",florida international university,""",","""florida international university"",",,
Legalliard,legalliard,,,,,,"""",cnrs institut ecologie et environnement,""",","""cnrs institut ecologie et environnement"",",,
Legalliard,legalliard,,,,,,"""",cnrs institut ecologie et environnement,""",","""cnrs institut ecologie et environnement"",",,
Lichstein,lichstein,,,,,,"""",university of florida,""",","""university of florida"",",,
Lichstein,lichstein,,,,,,"""",university of florida,""",","""university of florida"",",,
Lill,lill,,,,,,"""",george washington university,""",","""george washington university"",",,
Lill,lill,,,,,,"""",george washington university,""",","""george washington university"",",,
Muller,muller,,,,,,"""",university of bielefeld,""",","""university of bielefeld"",",,
Muller,muller,,,,,,"""",university of bielefeld,""",","""university of bielefeld"",",,
Niinemets,niinemets,,,,,,"""",estonian university of life sciences,""",","""estonian university of life sciences"",",,
Prinzing,prinzing,,,,,,"""",universite de rennes 1,""",","""universite de rennes 1"",",,
Schaller,schaller,,,,,,"""",university of vienna,""",","""university of vienna"",",,
Schaller,schaller,,,,,,"""",university of vienna,""",","""university of vienna"",",,
Shurin,shurin,,,,,,"""",university of california san diego,""",","""university of california san diego"",",,
Shurin,shurin,,,,,,"""",university of california san diego,""",","""university of california san diego"",",,
Siemann,siemann,,,,,,"""",rice university,""",","""rice university"",",,
Siemann,siemann,,,,,,"""",rice university,""",","""rice university"",",,
Stark,stark,,,,,,"""",utah state university,""",","""utah state university"",",,
Stark,stark,,,,,,"""",utah state university,""",","""utah state university"",",,
Stewart,stewart,,,,,,"""",university of queensland,""",","""university of queensland"",",,
Ward,ward,,,,,,"""",university of kansas,""",","""university of kansas"",",,
Weisser,weisser,,,,,,"""",university of innsbruck ,""",","""university of innsbruck "",",,
Weisser,weisser,,,,,,"""",technical university of munich,""",","""technical university of munich"",",,
Ziegler,ziegler,,,,,,"""",technical university of munich,""",","""technical university of munich"",",,
Ziegler,ziegler,,,,,,"""",technical university of munich,""",","""technical university of munich"",",,
Aarsen,aarsen,,,,,,"""",queens university,""",","""queens university"",",,
Aarsen,aarsen,,,,,,"""",queens university,""",","""queens university"",",,
Abbot,abbot,,,,,,"""",lund university,""",","""lund university"",",,
Abbot,abbot,,,,,,"""",lund university,""",","""lund university"",",,
Andersen,andersen,,,,,,"""",geological survey of denmark,""",","""geological survey of denmark"",",,
Andersen,andersen,,,,,,"""",geological survey of denmark,""",","""geological survey of denmark"",",,
Andersson,andersson,,,,,,"""",swedish university of agricultural sciences,""",","""swedish university of agricultural sciences"",",,
Andersson,andersson,,,,,,"""",swedish university of agricultural sciences,""",","""swedish university of agricultural sciences"",",,
Boomsma,boomsma,,,,,,"""",university of copenhagen,""",","""university of copenhagen"",",,
Dahl,dahl,,,,,,"""",agricultural university of norway,""",","""agricultural university of norway"",",,
Dahl,dahl,,,,,,"""",agricultural university of norway,""",","""agricultural university of norway"",",,
Grae,grae,,,,,,"""",norwegian university of science and technology,""",","""norwegian university of science and technology"",",,
Grae,grae,,,,,,"""",norwegian university of science and technology,""",","""norwegian university of science and technology"",",,
Jarvinen,jarvinen,,,,,,"""",university of helsinki,""",","""university of helsinki"",",,
Malian,malian,,,,,,"""",swiss federal institute of aquatic science and technology,""",","""swiss federal institute of aquatic science and technology"",",,
Malian,malian,,,,,,"""",swiss federal institute of aquatic science and technology,""",","""swiss federal institute of aquatic science and technology"",",,
Moore,moore,,,,,,"""",university of california santa cruz,""",","""university of california santa cruz"",",,
Moore,moore,,,,,,"""",university of california santa cruz,""",","""university of california santa cruz"",",,
Robinson,robinson,,,,,,"""",british trust for ornithology,""",","""british trust for ornithology"",",,
Robinson,robinson,,,,,,"""",british trust for ornithology,""",","""british trust for ornithology"",",,
Roy,roy,,,,,,"""",evergreen state college,""",","""evergreen state college"",",,
Roy,roy,,,,,,"""",evergreen state college,""",","""evergreen state college"",",,
Scherer_lorenzon,scherer_lorenzon,,,,,,"""",university of freiburg,""",","""university of freiburg"",",,
Solbrek,solbrek,,,,,,"""",swedish university of agricultural sciences,""",","""swedish university of agricultural sciences"",",,
Sun,sun,,,,,,"""",university of hong kong,""",","""university of hong kong"",",,
Traveser,traveser,,,,,,"""",mediterranean institute for advanced studies,""",","""mediterranean institute for advanced studies"",",,
Traveser,traveser,,,,,,"""",mediterranean institute for advanced studies,""",","""mediterranean institute for advanced studies"",",,
Bornkamm,bornkamm,,,,,,"""",technical university of berlin,""",","""technical university of berlin"",",,
Bornkamm,bornkamm,,,,,,"""",technical university of berlin,""",","""technical university of berlin"",",,
Epstein,epstein,,,,,,"""",university of virginia,""",","""university of virginia"",",,
Gimingham,gimingham,,,,,,"""",university of aberdeen,""",","""university of aberdeen"",",,
Gimingham,gimingham,,,,,,"""",university of aberdeen,""",","""university of aberdeen"",",,
Grubb,grubb,,,,,,"""",university of cambridge,""",","""university of cambridge"",",,
Grubb,grubb,,,,,,"""",university of cambridge,""",","""university of cambridge"",",,
Ne'eman,ne'eman,,,,,,"""",university of haifa-oranim,""",","""university of haifa-oranim"",",,
Oksanen,oksanen,,,,,,"""",university of eastern finland,""",","""university of eastern finland"",",,
Rozema,rozema,,,,,,"""",vrije universiteit amsterdam,""",","""vrije universiteit amsterdam"",",,
Walsh,walsh,,,,,,"""",university of north carolina chapel hill,""",","""university of north carolina chapel hill"",",,
White,white,,,,,,"""",university college dublin,""",","""university college dublin"",",,
White,white,,,,,,"""",university college dublin,""",","""university college dublin"",",,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
