JOURNAL,YEAR,VOLUME,ISSUE,TITLE,FIRST_NAME,MIDDLE_NAME,LAST_NAME,NAME,INST,COUNTRY,GENDER,CATEGORY,NOTES
FUNECOL,2014,28,1,associate editor,Raoul,,VanDamme,Raoul VanDamme,Antwerp,Belgium,M,SE,
FUNECOL,2015,29,1,associate editor,Raoul,,VanDamme,Raoul VanDamme,Antwerp,Belgium,M,SE,
FUNECOL,2000,14,1,editorial review board,Raymond,B,Huey,Raymond B Huey,"Seattle, WA",USA,M,SE,
FUNECOL,2001,15,1,editorial review board,Raymond,B,Huey,Raymond B Huey,"Seattle, WA",USA,M,SE,
FUNECOL,2002,16,1,editorial review board,Raymond,B,Huey,Raymond B Huey,"Seattle, WA",USA,M,SE,
FUNECOL,2003,17,1,editorial review board,Raymond,B,Huey,Raymond B Huey,"Seattle, WA",USA,M,SE,
FUNECOL,2004,18,1,editorial review board,Raymond,B,Huey,Raymond B Huey,"Seattle, WA",USA,M,SE,
FUNECOL,2005,19,1,editorial review board,Raymond,B,Huey,Raymond B Huey,"Seattle, WA",USA,M,SE,
FUNECOL,1987,1,1,editorial review board,Richard,M,Sibly,Richard M Sibly,Reading,England,M,SE,
FUNECOL,1988,2,1,editorial review board,Richard,M,Sibly,Richard M Sibly,Reading,England,M,SE,
FUNECOL,1989,3,1,editorial review board,Richard,M,Sibly,Richard M Sibly,Reading,England,M,SE,
FUNECOL,1990,4,1,editorial review board,Richard,M,Sibly,Richard M Sibly,Reading,England,M,SE,
FUNECOL,1991,5,1,editorial review board,Richard,M,Sibly,Richard M Sibly,Reading,England,M,SE,
FUNECOL,1992,6,1,editorial review board,Richard,M,Sibly,Richard M Sibly,Reading,England,M,SE,
FUNECOL,1993,7,1,editorial review board,Richard,M,Sibly,Richard M Sibly,Reading,England,M,SE,
FUNECOL,1994,8,1,editorial review board,Richard,M,Sibly,Richard M Sibly,Reading,England,M,SE,
FUNECOL,1995,9,1,editorial review board,Richard,M,Sibly,Richard M Sibly,Reading,England,M,SE,
FUNECOL,1996,10,1,editorial review board,Richard,M,Sibly,Richard M Sibly,Reading,England,M,SE,
FUNECOL,1997,11,1,editorial review board,Richard,M,Sibly,Richard M Sibly,Reading,England,M,SE,
FUNECOL,1998,12,1,editorial review board,Richard,M,Sibly,Richard M Sibly,Reading,England,M,SE,
FUNECOL,1999,13,1,editorial review board,Richard,M,Sibly,Richard M Sibly,Reading,England,M,SE,
FUNECOL,2012,26,1,associate editor,Robbie,,Wilson,Robbie Wilson,Queensland,Australia,M,SE,
FUNECOL,2013,27,1,associate editor,Robbie,,Wilson,Robbie Wilson,Queensland,Australia,M,SE,
FUNECOL,2014,28,1,associate editor,Robbie,,Wilson,Robbie Wilson,Queensland,Australia,M,SE,
FUNECOL,2015,29,1,associate editor,Robbie,,Wilson,Robbie Wilson,Queensland,Australia,M,SE,
FUNECOL,2001,15,1,editorial review board,Robert,B,Jackson,Robert B Jackson,Duke,USA,M,SE,
FUNECOL,2002,16,1,editorial review board,Robert,B,Jackson,Robert B Jackson,Duke,USA,M,SE,
FUNECOL,2003,17,1,editorial review board,Robert,B,Jackson,Robert B Jackson,Duke,USA,M,SE,
FUNECOL,2004,18,1,editorial review board,Robert,B,Jackson,Robert B Jackson,Duke,USA,M,SE,
FUNECOL,2005,19,1,editorial review board,Robert,B,Jackson,Robert B Jackson,Duke,USA,M,SE,
FUNECOL,1987,1,1,editorial review board,Robert,E,Ricklefs,Robert E Ricklefs,Pennsylvania,USA,M,SE,
FUNECOL,1988,2,1,editorial review board,Robert,E,Ricklefs,Robert E Ricklefs,Pennsylvania,USA,M,SE,
FUNECOL,1989,3,1,editorial review board,Robert,E,Ricklefs,Robert E Ricklefs,Pennsylvania,USA,M,SE,
FUNECOL,1990,4,1,editorial review board,Robert,E,Ricklefs,Robert E Ricklefs,Pennsylvania,USA,M,SE,
FUNECOL,1991,5,1,editorial review board,Robert,E,Ricklefs,Robert E Ricklefs,Pennsylvania,USA,M,SE,
FUNECOL,1992,6,1,editorial review board,Robert,E,Ricklefs,Robert E Ricklefs,Pennsylvania,USA,M,SE,
FUNECOL,1993,7,1,editorial review board,Robert,E,Ricklefs,Robert E Ricklefs,Pennsylvania,USA,M,SE,
FUNECOL,1994,8,1,editorial review board,Robert,E,Ricklefs,Robert E Ricklefs,Pennsylvania,USA,M,SE,
FUNECOL,1995,9,1,editorial review board,Robert,E,Ricklefs,Robert E Ricklefs,Pennsylvania,USA,M,SE,
FUNECOL,1996,10,1,editorial review board,Robert,E,Ricklefs,Robert E Ricklefs,Pennsylvania,USA,M,SE,
FUNECOL,1997,11,1,editorial review board,Robert,E,Ricklefs,Robert E Ricklefs,Pennsylvania,USA,M,SE,
FUNECOL,1998,12,1,editorial review board,Robert,E,Ricklefs,Robert E Ricklefs,Pennsylvania,USA,M,SE,
FUNECOL,1999,13,1,editorial review board,Robert,E,Ricklefs,Robert E Ricklefs,Pennsylvania,USA,M,SE,
FUNECOL,1987,1,1,editorial review board,Robin,J,Wootton,Robin J Wootton,Aberystwyth,Wales,M,SE,
FUNECOL,1988,2,1,editorial review board,Robin,J,Wootton,Robin J Wootton,Aberystwyth,Wales,M,SE,
FUNECOL,1989,3,1,editorial review board,Robin,J,Wootton,Robin J Wootton,Aberystwyth,Wales,M,SE,
FUNECOL,1990,4,1,editorial review board,Robin,J,Wootton,Robin J Wootton,Aberystwyth,Wales,M,SE,
FUNECOL,1991,5,1,editorial review board,Robin,J,Wootton,Robin J Wootton,Aberystwyth,Wales,M,SE,
FUNECOL,1992,6,1,editorial review board,Robin,J,Wootton,Robin J Wootton,Aberystwyth,Wales,M,SE,
FUNECOL,1993,7,1,editorial review board,Robin,J,Wootton,Robin J Wootton,Aberystwyth,Wales,M,SE,
FUNECOL,1994,8,1,editorial review board,Robin,J,Wootton,Robin J Wootton,Aberystwyth,Wales,M,SE,
FUNECOL,1995,9,1,editorial review board,Robin,J,Wootton,Robin J Wootton,Aberystwyth,Wales,M,SE,
FUNECOL,1996,10,1,editorial review board,Robin,J,Wootton,Robin J Wootton,Aberystwyth,Wales,M,SE,
FUNECOL,1997,11,1,editorial review board,Robin,J,Wootton,Robin J Wootton,Aberystwyth,Wales,M,SE,
FUNECOL,1998,12,1,editorial review board,Robin,J,Wootton,Robin J Wootton,Aberystwyth,Wales,M,SE,
FUNECOL,1999,13,1,editorial review board,Robin,J,Wootton,Robin J Wootton,Aberystwyth,Wales,M,SE,
FUNECOL,2010,24,1,associate editor,Ryan,,Calsbeek,Ryan Calsbeek,Dartmouth,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Ryan,,Calsbeek,Ryan Calsbeek,Dartmouth,USA,M,SE,
FUNECOL,2015,29,1,associate editor,Sabrina,E,Russo,Sabrina E Russo,Nebraska,USA,F,SE,
FUNECOL,2009,23,1,associate editor,Sara,M,Lewis,Sara M Lewis,Tufts,USA,F,SE,
FUNECOL,2010,24,1,associate editor,Sara,M,Lewis,Sara M Lewis,Tufts,USA,F,SE,
FUNECOL,2011,25,1,associate editor,Sara,M,Lewis,Sara M Lewis,Tufts,USA,F,SE,
FUNECOL,2012,26,1,associate editor,Sara,M,Lewis,Sara M Lewis,Tufts,USA,F,SE,
FUNECOL,2013,27,1,associate editor,Sara,M,Lewis,Sara M Lewis,Tufts,USA,F,SE,
FUNECOL,2014,28,1,associate editor,Sara,M,Lewis,Sara M Lewis,Tufts,USA,F,SE,
FUNECOL,2015,29,1,associate editor,Sara,M,Lewis,Sara M Lewis,Tufts,USA,F,SE,
FUNECOL,2006,20,1,associate editor,Scott,D,Wilson,Scott D Wilson,Regina,Canada,M,SE,
FUNECOL,2007,21,2,associate editor,Scott,D,Wilson,Scott D Wilson,Regina,Canada,M,SE,
FUNECOL,2008,22,1,associate editor,Scott,D,Wilson,Scott D Wilson,Regina,Canada,M,SE,
FUNECOL,2009,23,1,associate editor,Scott,D,Wilson,Scott D Wilson,Regina,Canada,M,SE,
FUNECOL,2010,24,1,associate editor,Scott,D,Wilson,Scott D Wilson,Regina,Canada,M,SE,
FUNECOL,2011,25,1,associate editor,Scott,D,Wilson,Scott D Wilson,Regina,Canada,M,SE,
FUNECOL,2012,26,1,associate editor,Scott,D,Wilson,Scott D Wilson,Regina,Canada,M,SE,
FUNECOL,2013,27,1,associate editor,Scott,D,Wilson,Scott D Wilson,Regina,Canada,M,SE,
FUNECOL,2007,21,2,associate editor,Scott,P,Carroll,Scott P Carroll,California,USA,M,SE,
FUNECOL,2008,22,1,associate editor,Scott,P,Carroll,Scott P Carroll,California,USA,M,SE,
FUNECOL,2009,23,1,associate editor,Scott,P,Carroll,Scott P Carroll,California,USA,M,SE,
FUNECOL,2010,24,1,associate editor,Scott,P,Carroll,Scott P Carroll,California,USA,M,SE,
FUNECOL,2011,25,1,associate editor,Scott,P,Carroll,Scott P Carroll,California,USA,M,SE,
FUNECOL,2012,26,1,associate editor,Scott,P,Carroll,Scott P Carroll,California,USA,M,SE,
FUNECOL,2013,27,1,associate editor,Scott,P,Carroll,Scott P Carroll,California,USA,M,SE,
FUNECOL,2014,28,1,associate editor,Scott,P,Carroll,Scott P Carroll,California,USA,M,SE,
FUNECOL,2015,29,1,associate editor,Scott,P,Carroll,Scott P Carroll,California,USA,M,SE,
FUNECOL,2015,29,1,associate editor,Segio,,Rasmann,Segio Rasmann,Neuchatel,Switzerland,M,SE,
FUNECOL,2015,29,1,associate editor,Shawn,,Leroux,Shawn Leroux,Newfoundland,Canada,M,SE,
FUNECOL,2011,25,1,associate editor,Sheila,,Patek,Sheila Patek,Amherst,USA,M,SE,
FUNECOL,2012,26,1,associate editor,Sheila,,Patek,Sheila Patek,Amherst,USA,M,SE,
FUNECOL,2013,27,1,associate editor,Sheila,,Patek,Sheila Patek,Amherst,USA,M,SE,
FUNECOL,2014,28,1,associate editor,Sheila,,Patek,Sheila Patek,Amherst,USA,M,SE,
FUNECOL,2015,29,1,associate editor,Sheila,,Patek,Sheila Patek,Amherst,USA,M,SE,
FUNECOL,2014,28,1,associate editor,Shuli,,Niu,Shuli Niu,Beijing,China,F,SE,
FUNECOL,2015,29,1,associate editor,Shuli,,Niu,Shuli Niu,Beijing,China,F,SE,
FUNECOL,2000,14,1,editorial review board,Steven,L,Chown,Steven L Chown,Pretoria,South Africa,M,SE,
FUNECOL,2001,15,1,editorial review board,Steven,L,Chown,Steven L Chown,Pretoria,South Africa,M,SE,
FUNECOL,2002,16,1,editor,Steven,L,Chown,Steven L Chown,Stellenbosch,South Africa,M,EIC,
FUNECOL,2003,17,1,editor,Steven,L,Chown,Steven L Chown,Stellenbosch,South Africa,M,EIC,
FUNECOL,2004,18,1,editor,Steven,L,Chown,Steven L Chown,Stellenbosch,South Africa,M,EIC,
FUNECOL,2005,19,1,editor,Steven,L,Chown,Steven L Chown,Stellenbosch,South Africa,M,EIC,
FUNECOL,2006,20,1,editor,Steven,L,Chown,Steven L Chown,Stellenbosch,South Africa,M,EIC,
FUNECOL,2007,21,2,associate editor,Steven,L,Chown,Steven L Chown,Stellenbosch,South Africa,M,SE,
FUNECOL,2008,22,1,associate editor,Steven,L,Chown,Steven L Chown,Stellenbosch,South Africa,M,SE,
FUNECOL,2009,23,1,associate editor,Steven,L,Chown,Steven L Chown,Stellenbosch,South Africa,M,SE,
FUNECOL,2010,24,1,associate editor,Steven,L,Chown,Steven L Chown,Stellenbosch,South Africa,M,SE,
FUNECOL,2004,18,1,editorial review board,Sue,,Jackson,Sue Jackson,Stellenbosch,South Africa,F,SE,
FUNECOL,2005,19,1,editorial review board,Sue,,Jackson,Sue Jackson,Stellenbosch,South Africa,F,SE,
FUNECOL,2006,20,1,associate editor,Sue,,Jackson,Sue Jackson,Stellenbosch,South Africa,F,SE,
FUNECOL,2007,21,2,associate editor,Sue,,Jackson,Sue Jackson,Stellenbosch,South Africa,F,SE,
FUNECOL,2008,22,1,associate editor,Sue,,Jackson,Sue Jackson,Stellenbosch,South Africa,F,SE,
FUNECOL,2009,23,1,associate editor,Sue,,Jackson,Sue Jackson,Stellenbosch,South Africa,F,SE,
FUNECOL,2010,24,1,associate editor,Sue,,Jackson,Sue Jackson,Stellenbosch,South Africa,F,SE,
FUNECOL,2011,25,1,associate editor,Sue,,Jackson,Sue Jackson,Stellenbosch,South Africa,F,SE,
FUNECOL,2012,26,1,associate editor,Sue,,Jackson,Sue Jackson,Stellenbosch,South Africa,F,SE,
FUNECOL,1987,1,1,editorial review board,Sunao,,Kawano,Sunao Kawano,Kyoto,Japan,M,SE,
FUNECOL,1988,2,1,editorial review board,Sunao,,Kawano,Sunao Kawano,Kyoto,Japan,M,SE,
FUNECOL,1989,3,1,editorial review board,Sunao,,Kawano,Sunao Kawano,Kyoto,Japan,M,SE,
FUNECOL,1990,4,1,editorial review board,Sunao,,Kawano,Sunao Kawano,Kyoto,Japan,M,SE,
FUNECOL,1991,5,1,editorial review board,Sunao,,Kawano,Sunao Kawano,Kyoto,Japan,M,SE,
FUNECOL,1992,6,1,editorial review board,Sunao,,Kawano,Sunao Kawano,Kyoto,Japan,M,SE,
FUNECOL,1993,7,1,editorial review board,Sunao,,Kawano,Sunao Kawano,Kyoto,Japan,M,SE,
FUNECOL,1994,8,1,editorial review board,Sunao,,Kawano,Sunao Kawano,Kyoto,Japan,M,SE,
FUNECOL,1995,9,1,editorial review board,Sunao,,Kawano,Sunao Kawano,Kyoto,Japan,M,SE,
FUNECOL,1996,10,1,editorial review board,Sunao,,Kawano,Sunao Kawano,Kyoto,Japan,M,SE,
FUNECOL,1997,11,1,editorial review board,Sunao,,Kawano,Sunao Kawano,Kyoto,Japan,M,SE,
FUNECOL,1998,12,1,editorial review board,Sunao,,Kawano,Sunao Kawano,Kyoto,Japan,M,SE,
FUNECOL,1999,13,1,editorial review board,Sunao,,Kawano,Sunao Kawano,Kyoto,Japan,M,SE,
FUNECOL,2000,14,1,editorial review board,Sunao,,Kawano,Sunao Kawano,Kyoto,Japan,M,SE,
FUNECOL,2001,15,1,editorial review board,Sunao,,Kawano,Sunao Kawano,Kyoto,Japan,M,SE,
FUNECOL,2000,14,1,editorial review board,T,Hefin,Jones,T Hefin Jones,Ascot,England,M,SE,
FUNECOL,2001,15,1,editorial review board,T,Hefin,Jones,T Hefin Jones,Cardiff,Wales,M,SE,
FUNECOL,2002,16,1,editorial review board,T,Hefin,Jones,T Hefin Jones,Cardiff,Wales,M,SE,
FUNECOL,2003,17,1,editorial review board,T,Hefin,Jones,T Hefin Jones,Cardiff,Wales,M,SE,
FUNECOL,2004,18,1,editorial review board,T,Hefin,Jones,T Hefin Jones,Cardiff,Wales,M,SE,
FUNECOL,2005,19,1,editorial review board,T,Hefin,Jones,T Hefin Jones,Cardiff,Wales,M,SE,
FUNECOL,2006,20,1,associate editor,T,Hefin,Jones,T Hefin Jones,Cardiff,Wales,M,SE,
FUNECOL,2007,21,2,associate editor,T,Hefin,Jones,T Hefin Jones,Cardiff,Wales,M,SE,
FUNECOL,2008,22,1,associate editor,T,Hefin,Jones,T Hefin Jones,Cardiff,Wales,M,SE,
FUNECOL,2009,23,1,associate editor,T,Hefin,Jones,T Hefin Jones,Cardiff,Wales,M,SE,
FUNECOL,2010,24,1,associate editor,T,Hefin,Jones,T Hefin Jones,Cardiff,Wales,M,SE,
FUNECOL,2011,25,1,associate editor,T,Hefin,Jones,T Hefin Jones,Cardiff,Wales,M,SE,
FUNECOL,2012,26,1,associate editor,T,Hefin,Jones,T Hefin Jones,Cardiff,Wales,M,SE,
FUNECOL,2013,27,1,associate editor,T,Hefin,Jones,T Hefin Jones,Cardiff,Wales,M,SE,
FUNECOL,2014,28,1,associate editor,T,Hefin,Jones,T Hefin Jones,Cardiff,Wales,M,SE,
FUNECOL,2015,29,1,associate editor,T,Hefin,Jones,T Hefin Jones,Cardiff,Wales,M,SE,
FUNECOL,2012,26,1,associate editor,Theunis,,Piersma,Theunis Piersma,NIOZ & Groningen,Netherlands,M,SE,
FUNECOL,2013,27,1,associate editor,Theunis,,Piersma,Theunis Piersma,NIOZ & Groningen,Netherlands,M,SE,
FUNECOL,2014,28,1,associate editor,Theunis,,Piersma,Theunis Piersma,NIOZ & Groningen,Netherlands,M,SE,
FUNECOL,2015,29,1,associate editor,Theunis,,Piersma,Theunis Piersma,NIOZ & Groningen,Netherlands,M,SE,
FUNECOL,2011,25,1,associate editor,Tia-Lynn,,Ashman,Tia-Lynn Ashman,Pittsburgh,USA,F,SE,
FUNECOL,2012,26,1,associate editor,Tia-Lynn,,Ashman,Tia-Lynn Ashman,Pittsburgh,USA,F,SE,
FUNECOL,2012,26,1,associate editor,Timothy,E,Higham,Timothy E Higham,Riverside,USA,M,SE,
FUNECOL,2013,27,1,associate editor,Timothy,E,Higham,Timothy E Higham,Riverside,USA,M,SE,
FUNECOL,2014,28,1,associate editor,Timothy,E,Higham,Timothy E Higham,Riverside,USA,M,SE,
FUNECOL,2015,29,1,associate editor,Timothy,E,Higham,Timothy E Higham,Riverside,USA,M,SE,
FUNECOL,1987,1,1,editorial review board,Tom,,Fenchel,Tom Fenchel,Copenhagen,Denmark,M,SE,
FUNECOL,1988,2,1,editorial review board,Tom,,Fenchel,Tom Fenchel,Copenhagen,Denmark,M,SE,
FUNECOL,1989,3,1,editorial review board,Tom,,Fenchel,Tom Fenchel,Copenhagen,Denmark,M,SE,
FUNECOL,1990,4,1,editorial review board,Tom,,Fenchel,Tom Fenchel,Copenhagen,Denmark,M,SE,
FUNECOL,1991,5,1,editorial review board,Tom,,Fenchel,Tom Fenchel,Copenhagen,Denmark,M,SE,
FUNECOL,1992,6,1,editorial review board,Tom,,Fenchel,Tom Fenchel,Copenhagen,Denmark,M,SE,
FUNECOL,1993,7,1,editorial review board,Tom,,Fenchel,Tom Fenchel,Copenhagen,Denmark,M,SE,
FUNECOL,1994,8,1,editorial review board,Tom,,Fenchel,Tom Fenchel,Copenhagen,Denmark,M,SE,
FUNECOL,1995,9,1,editorial review board,Tom,,Fenchel,Tom Fenchel,Copenhagen,Denmark,M,SE,
FUNECOL,1996,10,1,editorial review board,Tom,,Fenchel,Tom Fenchel,Copenhagen,Denmark,M,SE,
FUNECOL,1997,11,1,editorial review board,Tom,,Fenchel,Tom Fenchel,Copenhagen,Denmark,M,SE,
FUNECOL,1998,12,1,editorial review board,Tom,,Fenchel,Tom Fenchel,Copenhagen,Denmark,M,SE,
FUNECOL,1999,13,1,editorial review board,Tom,,Fenchel,Tom Fenchel,Copenhagen,Denmark,M,SE,
FUNECOL,2006,20,1,associate editor,Tony,D,Williams,Tony D Williams,Simon Fraser University,Canada,M,SE,
FUNECOL,2007,21,2,associate editor,Tony,D,Williams,Tony D Williams,Simon Fraser University,Canada,M,SE,
FUNECOL,2008,22,1,associate editor,Tony,D,Williams,Tony D Williams,Simon Fraser University,Canada,M,SE,
FUNECOL,2009,23,1,associate editor,Tony,D,Williams,Tony D Williams,Simon Fraser University,Canada,M,SE,
FUNECOL,2010,24,1,associate editor,Tony,D,Williams,Tony D Williams,Simon Fraser University,Canada,M,SE,
FUNECOL,2011,25,1,associate editor,Tony,D,Williams,Tony D Williams,Simon Fraser University,Canada,M,SE,
FUNECOL,2012,26,1,associate editor,Tony,D,Williams,Tony D Williams,Simon Fraser University,Canada,M,SE,
FUNECOL,2013,27,1,associate editor,Tony,D,Williams,Tony D Williams,Simon Fraser University,Canada,M,SE,
FUNECOL,2014,28,1,associate editor,Tony,D,Williams,Tony D Williams,Simon Fraser University,Canada,M,SE,
FUNECOL,2015,29,1,associate editor,Tony,D,Williams,Tony D Williams,Simon Fraser University,Canada,M,SE,
FUNECOL,1987,1,1,editorial review board,Ward,B,Watt,Ward B Watt,Stanford,USA,M,SE,
FUNECOL,1988,2,1,editorial review board,Ward,B,Watt,Ward B Watt,Stanford,USA,M,SE,
FUNECOL,1989,3,1,editorial review board,Ward,B,Watt,Ward B Watt,Stanford,USA,M,SE,
FUNECOL,1990,4,1,editorial review board,Ward,B,Watt,Ward B Watt,Stanford,USA,M,SE,
FUNECOL,1991,5,1,editorial review board,Ward,B,Watt,Ward B Watt,Stanford,USA,M,SE,
FUNECOL,1992,6,1,editorial review board,Ward,B,Watt,Ward B Watt,Stanford,USA,M,SE,
FUNECOL,1993,7,1,editorial review board,Ward,B,Watt,Ward B Watt,Stanford,USA,M,SE,
FUNECOL,1994,8,1,editorial review board,Ward,B,Watt,Ward B Watt,Stanford,USA,M,SE,
FUNECOL,1995,9,1,editorial review board,Ward,B,Watt,Ward B Watt,Stanford,USA,M,SE,
FUNECOL,1996,10,1,editorial review board,Ward,B,Watt,Ward B Watt,Stanford,USA,M,SE,
FUNECOL,1997,11,1,editorial review board,Ward,B,Watt,Ward B Watt,Stanford,USA,M,SE,
FUNECOL,1998,12,1,editorial review board,Ward,B,Watt,Ward B Watt,Stanford,USA,M,SE,
FUNECOL,1999,13,1,editorial review board,Ward,B,Watt,Ward B Watt,Stanford,USA,M,SE,
FUNECOL,2014,28,1,associate editor,William,A,Hopkins,William A Hopkins,Virginia Tech,USA,M,SE,
FUNECOL,2015,29,1,associate editor,William,A,Hopkins,William A Hopkins,Virginia Tech,USA,M,SE,
FUNECOL,2002,16,1,editorial review board,William,H,Karasov,William H Karasov,Wisconsin,USA,M,SE,
FUNECOL,2003,17,1,editorial review board,William,H,Karasov,William H Karasov,Wisconsin,USA,M,SE,
FUNECOL,2004,18,1,editorial review board,William,H,Karasov,William H Karasov,Wisconsin,USA,M,SE,
FUNECOL,2009,23,1,associate editor,Wolf,U,Blanckenhorn,Wolf U Blanckenhorn,Zurich,Switzerland,M,SE,
FUNECOL,2010,24,1,associate editor,Wolf,U,Blanckenhorn,Wolf U Blanckenhorn,Zurich,Switzerland,M,SE,
FUNECOL,2011,25,1,associate editor,Wolf,U,Blanckenhorn,Wolf U Blanckenhorn,Zurich,Switzerland,M,SE,
FUNECOL,2012,26,1,associate editor,Wolf,U,Blanckenhorn,Wolf U Blanckenhorn,Zurich,Switzerland,M,SE,
FUNECOL,2013,27,1,associate editor,Wolf,U,Blanckenhorn,Wolf U Blanckenhorn,Zurich,Switzerland,M,SE,
FUNECOL,2014,28,1,associate editor,Wolf,U,Blanckenhorn,Wolf U Blanckenhorn,Zurich,Switzerland,M,SE,
FUNECOL,2015,29,1,associate editor,Wolf,U,Blanckenhorn,Wolf U Blanckenhorn,Zurich,Switzerland,M,SE,
