journal,year,volume,issue,editor_id,first_name,middle_name,last_name,title,category,inst,unit,city,state,country,country_prior_class,geo.code,geo.code_prior_class,gender,notes,inst_CHECK
jecol,2013,101,1,2753,peter,NA,alpert,se,se,university of massachusetts amherst,NA,amherst,NA,usa,NA,usa,NA,NA,na / na,NA
jecol,2013,101,1,9,amy,t,austin,se,se,universidad de buenos aires,NA,NA,NA,argentina,NA,arg,NA,NA,na / na,NA
jecol,2013,101,1,2977,richard,d,bardgett,se,se,lancaster university,NA,lancaster,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
jecol,2013,101,1,2765,peter,j,bellingham,se,se,manaaki whenua landcare research,NA,NA,NA,new zealand,NA,nzl,NA,NA,na / na,NA
jecol,2013,101,1,3285,stephen,p,bonser,ae,ae,university of new south wales,NA,NA,NA,australia,NA,usa,NA,NA,na / na,NA
jecol,2013,101,1,2997,rob,NA,brooker,se,se,macaulay land use research institute,NA,NA,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
jecol,2013,101,1,1496,james,NA,cahill,se,se,university of alberta,NA,NA,NA,canada,NA,can,NA,NA,na / na,NA
jecol,2013,101,1,3009,ragan,m,callaway,se,se,university of montana,NA,missoula,NA,usa,NA,usa,NA,NA,na / na,NA
jecol,2013,101,1,416,charles,d,canham,se,se,cary institute of ecosystem studies,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
jecol,2013,101,1,3297,scott,NA,chamberlain,se,se,rice university,NA,NA,NA,usa,NA,can,NA,NA,na / na,NA
jecol,2013,101,1,655,david,NA,coomes,se,se,university of cambridge,NA,NA,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
jecol,2013,101,1,1293,hans,NA,cornelissen,se,se,vrije universiteit amsterdam,NA,NA,NA,netherlands,NA,nld,NA,NA,na / na,NA
jecol,2013,101,1,3726,will,k,cornwell,se,se,vrije universiteit amsterdam,NA,NA,NA,netherlands,NA,aus,NA,NA,na / na,NA
jecol,2013,101,1,50,anthony,j,davy,se,se,university of east anglia,NA,norwich,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
jecol,2013,101,1,1167,gerlinde,NA,dedeyn,se,se,wageningen university and research,NA,NA,NA,netherlands,NA,nld,NA,NA,na / na,NA
jecol,2013,101,1,1296,hans,NA,dekroon,se,se,radboud university nijmegen,NA,NA,NA,netherlands,NA,nld,NA,NA,na / na,NA
jecol,2013,101,1,3849,andrew,NA,dyer,se,se,university of south carolina aiken,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
jecol,2013,101,1,1582,jason,NA,fridley,se,se,syracuse university,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
jecol,2013,101,1,2150,luis,santamaria,galdon,se,se,csic mediterranean institute for advanced studies,NA,NA,spain,spain,NA,usa,NA,NA,na / na,NA
jecol,2013,101,1,703,david,j,gibson,eic,eic,southern illinois university,NA,carbondale,il,usa,NA,usa,NA,NA,na / na,NA
jecol,2013,101,1,1070,frank,s,gilliam,se,se,marshall university,NA,huntington,NA,usa,NA,usa,NA,NA,na / na,NA
jecol,2013,101,1,2157,lorena,NA,gomez-aparicio,se,se,instituto de recursos naturales e agrobiologia,NA,NA,NA,spain,NA,esp,NA,NA,na / na,NA
jecol,2013,101,1,714,dali,NA,guo,se,se,peking university,NA,NA,NA,china,NA,chn,NA,NA,na / na,NA
jecol,2013,101,1,2408,martin,NA,heil,se,se,cinvestav irapuato,NA,irapuato,guanajuato,mexico,NA,deu,NA,NA,na / na,NA
jecol,2013,101,1,1318,hans,NA,jacquemyn,se,se,university of leuven,NA,NA,NA,belgium,NA,bel,NA,NA,na / na,NA
jecol,2013,101,1,3113,robert,j,jones,se,se,virginia polytechnic institute and state university,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
jecol,2013,101,1,984,eelke,NA,jongejans,se,se,radboud university nijmegen,NA,NA,NA,netherlands,NA,nld,NA,NA,na / na,NA
jecol,2013,101,1,3580,thomas,NA,kitzberger,se,se,universidad nacional del comahue,NA,NA,NA,argentina,NA,arg,NA,NA,na / na,NA
jecol,2013,101,1,2849,peter,NA,klinkhamer,se,se,university of leiden,NA,leiden,NA,netherlands,NA,nld,NA,NA,na / na,NA
jecol,2013,101,1,1704,john,a,lee,se,se,university of sheffield,NA,sheffield,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
jecol,2013,101,1,2446,michelle,NA,leishman,se,se,macquarie university,NA,NA,NA,australia,NA,aus,NA,NA,na / na,NA
jecol,2013,101,1,3140,richard,n,mack,se,se,washington state university,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
jecol,2013,101,1,1226,glenn,r,matlack,se,se,ohio university,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
jecol,2013,101,1,2470,matthew,NA,mcglone,se,se,manaaki whenua landcare research,NA,NA,NA,new zealand,NA,nzl,NA,NA,na / na,NA
jecol,2013,101,1,1785,jonathan,a,newman,se,se,university of guelph,NA,NA,NA,canada,NA,can,NA,NA,na / na,NA
jecol,2013,101,1,539,christer,NA,nilsson,se,se,university of umea,NA,NA,NA,sweden,NA,swe,NA,NA,na / na,NA
jecol,2013,101,1,1349,honor,c,prentice,se,se,lund university,NA,lund,NA,sweden,NA,swe,NA,NA,na / na,NA
jecol,2013,101,1,557,chris,NA,preston,se,se,centre for ecology and hydrology,NA,NA,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
jecol,2013,101,1,2526,michael,cf,proctor,se,se,university of exeter,NA,exeter,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
jecol,2013,101,1,2534,mark,NA,rees,ae,ae,university of sheffield,NA,NA,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
jecol,2013,101,1,3210,roberto,NA,salguero-gomez,se,se,max planck institute for demographic research,NA,NA,NA,germany,NA,aus,NA,NA,na / na,NA
jecol,2013,101,1,3466,susan,NA,schwinning,se,se,texas state university,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
jecol,2013,101,1,2558,marina,NA,semchenko,se,se,university of tartu,NA,NA,NA,estonia,NA,est,NA,NA,na / na,NA
jecol,2013,101,1,3219,richard,p,shefferson,se,se,university of georgia,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
jecol,2013,101,1,357,brian,NA,silliman,se,se,university of florida,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
jecol,2013,101,1,880,david,NA,streeter,se,se,university of sussex,NA,brighton,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
jecol,2013,101,1,2938,peter,NA,thrall,se,se,csiro plant industry,NA,canberra,NA,australia,NA,aus,NA,NA,na / na,NA
jecol,2013,101,1,2579,matthew,NA,turnbull,se,se,university of canterbury,NA,NA,NA,new zealand,NA,nzl,NA,NA,na / na,NA
jecol,2013,101,1,2583,michael,b,usher,se,se,university of stirling,NA,NA,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
jecol,2013,101,1,2586,marcel,NA,vanderheijden,se,se,vrije universiteit amsterdam,NA,zurich,switzerland,netherlands,NA,nld,NA,NA,na / na,NA
jecol,2013,101,1,2945,peter,NA,vesk,se,se,university of melbourne,NA,NA,NA,australia,NA,aus,NA,NA,na / na,NA
jecol,2013,101,1,2109,ken,NA,whitney,se,se,rice university,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
jecol,2013,101,1,3504,scott,d,wilson,se,se,university of regina,NA,NA,NA,canada,NA,can,NA,NA,na / na,NA
jecol,2013,101,1,2707,nina,NA,wurzburger,se,se,university of georgia,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
jecol,2013,101,1,1279,gerhard,NA,zotz,se,se,carl von ossietzky university oldenburg,NA,NA,germany,germany,NA,che,NA,NA,na / na,NA
jecol,2013,101,1,2960,pieter,a,zuidema,se,se,utrecht university,NA,NA,NA,netherlands,NA,nld,NA,NA,na / na,NA
jte,2013,29,1,1055,frans,NA,bongers,se,se,wageningen university and research,department of forestry,NA,wageningen,netherlands,NA,nld,NA,NA,na / na,NA
jte,2013,29,1,2990,rene,ga,boot,se,se,tropenbos international,NA,NA,wagen,netherlands,NA,nld,NA,NA,na / na,NA
jte,2013,29,1,2631,nick,d,brown,se,se,university of oxford,department of plant sciences,NA,oxford,united kingdom,NA,gbr,NA,NA,na / na,NA
jte,2013,29,1,2134,l,a,bruijnzeel,se,se,vrije universiteit amsterdam,NA,NA,amsterdam,netherlands,NA,nld,NA,NA,na / na,NA
jte,2013,29,1,2808,pierre-michel,NA,forget,se,se,national museum of natural history france,NA,NA,brunoy,france,NA,fra,NA,NA,na / na,NA
jte,2013,29,1,1350,herbert,ht,prins,se,se,wageningen university and research,department of forestry,NA,wageningen,netherlands,NA,nld,NA,NA,na / na,NA
jte,2013,29,1,1032,edmund,vj,tanner,se,se,university of cambridge,department of plant sciences,NA,cambridge,united kingdom,NA,gbr,NA,NA,na / na,NA
jte,2013,29,1,1425,ian,m,turner,eic,eic,journal of tropical ecology,NA,"winchelsea,",east sussex,united kingdom,NA,gbr,NA,NA,na / na,NA
jte,2013,29,1,583,caroline,eg,tutin,se,se,station detudes des gorilles et chimpanzes,NA,NA,NA,gabon,NA,gab,NA,NA,na / na,NA
jte,2013,29,1,2604,marinus,ja,werger,se,se,utrecht university,department of plant ecology and evolutioanry biology,NA,utretcht,netherlands,NA,nld,NA,NA,na / na,NA
jzool,2013,289,1,2627,nigel,NA,bennett,editor in chief,eic,university of pretoria,mammal research institute,NA,NA,south africa,NA,zaf,NA,m,na / na,NA
jzool,2013,289,1,3304,steven,le,comber,reviews editor,special,university of london,NA,NA,NA,united kingdom,NA,gbr,NA,m,na / na,NA
jzool,2013,NA,NA,55,agnes,NA,deuai,editorial board,se,national museum of natural history france,NA,NA,NA,france,NA,fra,NA,NA,na / na,NA
jzool,2013,NA,NA,3553,trent,NA,garner,editorial board,se,zoological society of london,NA,NA,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
jzool,2013,289,1,3686,virginia,NA,hayssen,editor,se,smith college,NA,NA,NA,usa,NA,usa,NA,f,na / na,NA
jzool,2013,NA,NA,3090,russell,NA,hill,editorial board,se,durham university,NA,NA,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
jzool,2013,NA,NA,3579,tigga,NA,kingston,editorial board,se,texas tech university,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
jzool,2013,289,1,122,andrew,NA,kitchener,editor,se,national museums scotland,NA,NA,NA,united kingdom,NA,gbr,NA,m,na / na,NA
jzool,2013,289,1,3120,rob,NA,knell,editor,se,university of london,NA,NA,NA,united kingdom,NA,gbr,NA,m,na / na,NA
jzool,2013,NA,NA,3591,tim,NA,littlewood,editorial board,se,natural history museum london,NA,NA,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
jzool,2013,289,1,1333,heike,NA,lutermann,sections editor,special,university of pretoria,mammal research institute,NA,NA,south africa,NA,zaf,NA,f,na / na,NA
jzool,2013,289,1,2540,mark-oliver,NA,rodel,editor,se,humboldt university of berlin,NA,NA,NA,germany,NA,deu,NA,m,na / na,NA
jzool,2013,NA,NA,2550,michael,NA,scantlebury,editorial board,se,university of pretoria,mammal research institute,NA,NA,south africa,NA,NA,NA,NA,na / na,NA
jzool,2013,289,1,1930,jean-nicholas,NA,volff,editor,se,universite claude bernard lyon 1,NA,NA,NA,france,NA,fra,NA,m,na / na,NA
jzool,2013,NA,NA,1268,gerhard,NA,vonderemde,editorial board,se,university of bonn,NA,NA,NA,germany,NA,deu,NA,NA,na / na,NA
jzool,2013,289,1,1941,jane,NA,waterman,editor,se,university of manitoba,NA,NA,NA,canada,NA,can,NA,f,na / na,NA
leco,2013,27,1,1283,h,d,allen,editorial.board,se,university of cambridge,NA,cambridge,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
leco,2013,27,1,2292,m,NA,belisle,editorial.board,se,university of sherbrooke,NA,sherbrooke,NA,canada,NA,can,NA,NA,na / na,NA
leco,2013,27,1,623,d,NA,bender,editorial.board,se,university of calgary,NA,calgary,NA,canada,NA,can,NA,NA,na / na,NA
leco,2013,27,1,1473,j,NA,bolliger,editorial.board,se,wsl swiss federal institute for forest snow and landscape research birmensdorf,NA,birmensdorf,NA,switzerland,NA,che,NA,NA,na / na,NA
leco,2013,27,1,3885,jiquan,NA,chen,editorial.board,se,university of toledo,NA,toledo,oh,usa,NA,usa,NA,NA,na / na,NA
leco,2013,27,1,1165,g,NA,cumming,editorial.board,se,percy fitzpatrick institute of african ornithology,NA,cape town,NA,south africa,NA,zaf,NA,NA,na / na,NA
leco,2013,27,1,3310,s,a,cushman,reviews.editor,special,usfs rocky mountain research station,NA,flagstaff,az,usa,NA,usa,NA,NA,na / na,NA
leco,2013,27,1,671,d,NA,donner,editorial.board,se,usfs northern research station,NA,rhinelander,wi,usa,NA,usa,NA,NA,na / na,NA
leco,2013,27,1,439,c,NA,echeverria,editorial.board,se,universidad de concepcion,NA,concepcion,NA,chile,NA,chl,NA,NA,na / na,NA
leco,2013,27,1,1179,g,NA,foody,editorial.board,se,university of nottingham,school of geography,nottingham,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
leco,2013,27,1,275,b,NA,fu,editorial.board,se,chinese academy of sciences,NA,beijing,NA,china,NA,chn,NA,NA,na / na,NA
leco,2013,27,1,3337,s,e,gergel,editorial.board,se,university of british columbia vancouver,NA,vancouver,NA,canada,NA,can,NA,NA,na / na,NA
leco,2013,27,1,281,b,NA,goodwin,editorial.board,se,university of north dakota,department of biology,grand forks,nd,usa,NA,usa,NA,NA,na / na,NA
leco,2013,27,1,1191,g,NA,guntenspergen,editorial.board,se,usgs national resources inventory,nrii,duluth,mn,usa,NA,usa,NA,NA,na / na,NA
leco,2013,27,1,975,e,NA,gustafson,editorial.board,se,usfs northern research station,north central research station,rhinelander,wi,usa,NA,usa,NA,NA,na / na,NA
leco,2013,27,1,2012,k,j,gutzwiller,editorial.board,se,baylor university,department of biology,waco,tx,usa,NA,usa,NA,NA,na / na,NA
leco,2013,27,1,1306,h,NA,he,editorial.board,se,university of missouri columbia,NA,columbia,mo,usa,NA,usa,NA,NA,na / na,NA
leco,2013,27,1,1201,g,m,henebry,editorial.board,se,south dakota state university,geographic information science center of excellence (giscce),brookings,sd,usa,NA,usa,NA,NA,na / na,NA
leco,2013,27,1,1533,j,NA,hepinstall-cymerman,editorial.board,se,university of georgia,NA,athens,ga,usa,NA,usa,NA,NA,na / na,NA
leco,2013,27,1,1640,j,d,holland,editorial.board,se,purdue university,NA,west lafayette,in,usa,NA,usa,NA,NA,na / na,NA
leco,2013,27,1,3363,s-l,NA,huang,editorial.board,se,national taipei university,NA,NA,NA,taiwan,NA,twn,NA,NA,na / na,NA
leco,2013,27,1,2178,louis,r,iverson,book.review.editor,special,usfs northern research station,NA,delaware,oh,usa,NA,usa,NA,NA,na / na,NA
leco,2013,27,1,1211,g,d,jenerette,editorial.board,se,university of california riverside,department of botany & plant sciences,riverside,ca,usa,NA,usa,NA,NA,na / na,NA
leco,2013,27,1,2181,l,b,johnson,editorial.board,se,university of minnesota duluth,NA,duluth,mn,usa,NA,usa,NA,NA,na / na,NA
leco,2013,27,1,3577,t,h,keitt,editorial.board,se,university of texas austin,NA,austin,tx,usa,NA,usa,NA,NA,na / na,NA
leco,2013,27,1,1682,j,NA,krauss,editorial.board,se,university of wurzburg,NA,wurzburg,NA,germany,NA,deu,NA,NA,na / na,NA
leco,2013,27,1,1687,j,a,kupfer,editorial.board,se,university of south carolina columbia,NA,columbia,sc,usa,NA,usa,NA,NA,na / na,NA
leco,2013,27,1,3398,s,s,luque,editorial.board,se,national research institute of science and technology for environment and agriculture (irstea),NA,st-martin d'heres cedex,NA,france,NA,fra,NA,NA,na / na,NA
leco,2013,27,1,522,c,NA,mcalpine,editorial.board,se,university of queensland,NA,brisbane,NA,australia,NA,aus,NA,NA,na / na,NA
leco,2013,27,1,1763,j-p,NA,metzger,editorial.board,se,universidade de sao paulo,NA,NA,NA,brazil,NA,bra,NA,NA,na / na,NA
leco,2013,27,1,3900,j,r,miller,editorial.board,se,university of illinois,NA,urbana-champaign,il,usa,NA,usa,NA,NA,na / na,NA
leco,2013,27,1,1005,e,s,minor,editorial.board,se,university of illinois chicago,NA,chicago,il,usa,NA,usa,NA,NA,na / na,NA
leco,2013,27,1,2053,k,NA,moloney,editorial.board,se,iowa state university,"department of ecology, evolution, and organismal biology",ames,ia,usa,NA,usa,NA,NA,na / na,NA
leco,2013,27,1,2212,l,NA,musacchio,editorial.board,se,university of minnesota twin cities,department of landscape architecture,minneapolis,mn,usa,NA,usa,NA,NA,na / na,NA
leco,2013,27,1,2885,paul,NA,opdam,associate-editor-in-chief,ae,wageningen university and research,department of land use planning & alterra,wageningen,NA,netherlands,NA,nld,NA,NA,na / na,NA
leco,2013,27,1,1795,j,m,overton,editorial.board,se,manaaki whenua landcare research,NA,NA,NA,new zealand,NA,nzl,NA,NA,na / na,NA
leco,2013,27,1,340,b,NA,pijanowski,editorial.board,se,purdue university,NA,west lafayette,in,usa,NA,usa,NA,NA,na / na,NA
leco,2013,27,1,3193,r,green,pontius,editorial.board,se,clark university,"department of international development, community and environment (idce)",worcester,ma,usa,NA,usa,NA,NA,na / na,NA
leco,2013,27,1,2075,k,NA,riitters,editorial.board,se,usfs southern research station,NA,research triangle,nc,usa,NA,usa,NA,NA,na / na,NA
leco,2013,27,1,3461,s,NA,saura,editorial.board,se,universidad politecnica de madrid,NA,NA,NA,spain,NA,esp,NA,NA,na / na,NA
leco,2013,27,1,3214,r,m,scheller,editorial.board,se,portland state university,NA,land,or,usa,NA,usa,NA,NA,na / na,NA
leco,2013,27,1,3215,r,NA,schooley,editorial.board,se,university of illinois,NA,urbana-champaign,il,usa,NA,usa,NA,NA,na / na,NA
leco,2013,27,1,2238,l,a,schulte,editorial.board,se,iowa state university,NA,ames,ia,usa,NA,usa,NA,NA,na / na,NA
leco,2013,27,1,2688,n,NA,schumaker,editorial.board,se,usepa environmental protection agency,NA,corvallis,or,usa,NA,usa,NA,NA,na / na,NA
leco,2013,27,1,2741,o,NA,schweiger,editorial.board,se,helmholtz centre for environmental research ufz,NA,halle,NA,germany,NA,deu,NA,NA,na / na,NA
leco,2013,27,1,3797,w,NA,shen,editorial.board,se,chinese academy of sciences,NA,guangzhou,NA,china,NA,chn,NA,NA,na / na,NA
leco,2013,27,1,3480,s,NA,stephens,editorial.board,se,university of california berkeley,NA,berkeley,ca,usa,NA,usa,NA,NA,na / na,NA
leco,2013,27,1,889,d,m,theobald,editorial.board,se,national park service,natural resources,fort collins,co,usa,NA,usa,NA,NA,na / na,NA
leco,2013,27,1,2580,m,green,turner,editorial.board,se,university of wisconsin madison,department of zoology,madison,wi,usa,NA,usa,NA,NA,na / na,NA
leco,2013,27,1,222,a,ja,vanteeffelen,editorial.board,se,vrije universiteit amsterdam,NA,amsterdam,NA,netherlands,NA,nld,NA,NA,na / na,NA
leco,2013,27,1,2943,p,h,verburg,editorial.board,se,vrije universiteit amsterdam,NA,NA,NA,netherlands,NA,nld,NA,NA,na / na,NA
leco,2013,27,1,588,c,NA,vos,editorial.board,se,wageningen environmental research (alterra),NA,wageningen,NA,netherlands,NA,nld,NA,NA,na / na,NA
leco,2013,27,1,1952,j,d,wickham,editorial.board,se,usepa environmental protection agency,NA,research triangle,nc,usa,NA,usa,NA,NA,na / na,NA
leco,2013,27,1,3659,t,NA,wiegand,editorial.board,se,helmholtz centre for environmental research ufz,NA,leipzig,NA,germany,NA,deu,NA,NA,na / na,NA
leco,2013,27,1,3912,j,a,wiens,editorial.board,se,nature conservancy,NA,vienna,NA,usa,NA,usa,NA,NA,na / na,NA
leco,2013,27,1,1966,jianguo,NA,wu,eic,eic,arizona state university,school of life sciences & global institute of sustainability,tempe,az,usa,NA,usa,NA,NA,na / na,NA
leco,2013,27,1,1281,g,NA,zurlini,editorial.board,se,university of salento,NA,lecce,NA,italy,NA,ita,NA,NA,na / na,NA
marecol,2013,34,1,3959,f,NA,badalamenti,associate editor,ae,instituto per lambiente marino costiero,NA,castellammare del golfo,palermo,italy,NA,NA,NA,NA,na / na,NA
marecol,2013,34,1,3967,j,NA,barry,editorial board,se,monterey bay aquarium research institute,NA,moss landing,california,usa,NA,NA,NA,NA,na / na,NA
marecol,2013,34,1,3969,u,NA,bathmann,editorial board,se,alfred wegener institut fur polar und meeresforschung,NA,bremerhaven,NA,germany,NA,NA,NA,NA,na / na,NA
marecol,2013,34,1,3976,l,NA,benedetti-cecchi,editorial board,se,universita di pisa,NA,pisa,NA,italy,NA,NA,NA,NA,na / na,NA
marecol,2013,34,1,3980,g,NA,bernardi,editorial board,se,university of california santa cruz,NA,santa cruz,NA,usa,NA,NA,NA,NA,na / na,NA
marecol,2013,34,1,3981,c,NA,bianchi,editorial board,se,universita di genova,NA,NA,"genova, italy",italy,NA,NA,NA,NA,na / na,NA
marecol,2013,34,1,3990,b,NA,bodungen,editorial board,se,leibniz institute for baltic sea research,NA,NA,"rostock, germany",germany,NA,NA,NA,NA,na / na,NA
marecol,2013,34,1,3999,c,NA,bowler,editorial board,se,cnrs centre national de la recherche scientifique,NA,NA,"paris, france",france,NA,NA,NA,NA,na / na,NA
marecol,2013,34,1,4030,r,NA,casotti,editorial board,se,stazione zoologica anton dohrn,NA,NA,"naples, italy",italy,NA,NA,NA,NA,na / na,NA
marecol,2013,34,1,4046,r,NA,connolly,editorial board,se,griffith university,NA,NA,queensland,australia,NA,NA,NA,NA,na / na,NA
marecol,2013,34,1,4050,j,NA,costello,editorial board,se,providence college,NA,NA,rhode island,usa,NA,NA,NA,NA,na / na,NA
marecol,2013,34,1,4054,j,NA,crooks,editorial board,se,tijuana estuarine research reserve,NA,imal beach,ca,usa,NA,NA,NA,NA,na / na,NA
marecol,2013,34,1,4099,m,NA,estrada,editorial board,se,csic mediterranean institute for advanced studies,NA,NA,barcelona,spain,NA,NA,NA,NA,na / na,NA
marecol,2013,34,1,4106,h,NA,felbeck,editorial board,se,university of california san diego,scripps institution of oceanography,la jolla,ca,usa,NA,NA,NA,NA,na / na,NA
marecol,2013,34,1,4119,m,NA,gambi,associate editor,ae,stazione zoologica anton dohrn,NA,ischia,naples,italy,NA,NA,NA,NA,na / na,NA
marecol,2013,34,1,4123,a,NA,genin,editorial board,se,interuniversity institute for marine sciences,NA,NA,"eilat, israel",israel,NA,NA,NA,NA,na / na,NA
marecol,2013,34,1,4125,a,NA,giangrande,editorial board,se,disteba universita di lecce,NA,NA,"lecce, italy",italy,NA,NA,NA,NA,na / na,NA
marecol,2013,34,1,4129,g,NA,giribet,editorial board,se,harvard university,NA,cambridge,NA,usa,NA,NA,NA,NA,na / na,NA
marecol,2013,34,1,4143,k,NA,halanych,editorial board,se,auburn university,NA,auburn,NA,usa,NA,NA,NA,NA,na / na,NA
marecol,2013,34,1,4185,m,NA,keough,editorial board,se,university of melbourne,NA,NA,"victoria, australia",australia,NA,NA,NA,NA,na / na,NA
marecol,2013,34,1,4227,a,NA,logan,editorial board,se,university of new brunswick,NA,NA,"new brunswick, canada",canada,NA,NA,NA,NA,na / na,NA
marecol,2013,34,1,4238,n,NA,marba,editorial board,se,csic mediterranean institute for advanced studies,NA,NA,esporles (illes balears),spain,NA,NA,NA,NA,na / na,NA
marecol,2013,34,1,4250,m,NA,mazzocchi,editorial board,se,stazione zoologica anton dohrn,NA,NA,naples,italy,NA,NA,NA,NA,na / na,NA
marecol,2013,34,1,4313,s,NA,piraino,editorial board,se,university of salento,NA,NA,"lecce, italy",italy,NA,NA,NA,NA,na / na,NA
marecol,2013,34,1,4322,g,NA,procaccini,editorial board,se,stazione zoologica anton dohrn,NA,NA,"naples, italy",italy,NA,NA,NA,NA,na / na,NA
marecol,2013,34,1,4350,k,NA,rutzler,editorial board,se,smithsonian institution,national museum of natural history,washington dc,district of columbia,usa,NA,NA,NA,NA,na / na,NA
marecol,2013,34,1,4359,r,p,santos,editorial board,se,universidade do algarve,center of marine sciences,do algarve,faro,portugal,NA,NA,NA,NA,na / na,NA
marecol,2013,34,1,4363,t,NA,schlacher,associate editor,ae,university of sunshine,"faculty of science, health & education",NA,coast,australia,NA,NA,NA,NA,na / na,NA
marecol,2013,34,1,4383,c,NA,smith,editorial board,se,university of hawaii manoa,NA,NA,"honolulu, hawaii, usa",usa,NA,NA,NA,NA,na / na,NA
marecol,2013,34,1,4393,p,NA,snelgrove,editorial board,se,memorial university of newfoundland,ocean sciences centre,NA,"st. john's, newfoundland",canada,NA,NA,NA,NA,na / na,NA
marecol,2013,34,1,4398,s,NA,sommer,editorial board,se,leibniz institut fur meereswissenschaften ifmgeomar,NA,NA,kiel,germany,NA,NA,NA,NA,na / na,NA
marecol,2013,34,1,4423,s,NA,thrush,editorial board,se,national institute of water and atmospheric research,NA,NA,hamilton,new zealand,NA,NA,NA,NA,na / na,NA
marecol,2013,34,1,4430,j,NA,turner,editorial board,se,university of massachusetts,biology department,north dartmouth,ma,usa,NA,NA,NA,NA,na / na,NA
marecol,2013,34,1,4470,c,NA,young,editor,se,university of oregon,oregon institute of marine biology,NA,oregon,usa,NA,NA,NA,NA,na / na,NA
najfm,2013,33,1,382,christopher,m,anderson,ae,se,NA,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
najfm,2013,33,1,2972,robert,NA,arlinghaus,ae,se,NA,NA,NA,NA,germany,NA,deu,NA,NA,na / na,NA
najfm,2013,33,1,2293,michael,c,bell,ae,se,NA,NA,NA,NA,united kingdom,NA,gbr,NA,NA,na / na,NA
najfm,2013,33,1,406,charles,r,bronte,ae,se,NA,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
najfm,2013,33,1,661,daniel,j,daugherty,ae,se,NA,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
najfm,2013,33,1,3047,richard,t,eades,e,eic,NA,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
najfm,2013,33,1,276,benny,NA,gallaway,ae,se,NA,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
najfm,2013,33,1,2384,mark,NA,gard,ae,se,NA,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
najfm,2013,33,1,701,david,r,geist,ae,se,NA,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
najfm,2013,33,1,721,david,a,hewitt,ae,se,NA,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
najfm,2013,33,1,107,andrij,z,horodysky,ae,se,NA,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
najfm,2013,33,1,733,daniel,NA,isermann,ae,se,NA,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
najfm,2013,33,1,2024,kevin,NA,kapuscinski,ae,se,NA,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
najfm,2013,33,1,2428,matthew,NA,keefer,ae,se,NA,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
najfm,2013,33,1,506,christopher,m,legault,ae,se,NA,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
najfm,2013,33,1,508,christine,a,lipsky,ae,se,NA,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
najfm,2013,33,1,1734,john,a,magee,ae,se,NA,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
najfm,2013,33,1,2471,michael,c,mcinerny,ae,se,NA,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
najfm,2013,33,1,2480,matthew,g,mitro,ae,se,NA,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
najfm,2013,33,1,331,ben,c,neely,ae,se,NA,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
najfm,2013,33,1,2065,kevin,NA,page,ae,se,NA,NA,NA,NA,usa,NA,usa,NA,NA,na / na,NA
