JOURNAL,VOLUME,ISSUE,editor_id,FIRST_NAME,MIDDLE_NAME,LAST_NAME,YEAR,NAME,TITLE.x,CATEGORY,INST,UNIT,CITY,STATE,COUNTRY,geo.code,INST2
AMNAT,167,1,3891,James,D,Fry,2006,James D Fry,Editorial.Board,SE,University of Rochester,,Rochester,New York,USA,USA,
AMNAT,167,1,3336,Sergey,,Gavrilets,2006,Sergey Gavrilets,Editorial.Board,SE,,,,,USA,USA,
AMNAT,167,1,1183,Greg,,Gibson,2006,Greg Gibson,Editorial.Board,SE,North Carolina State University,,Raleigh,North Carolina,USA,USA,
AMNAT,167,1,1185,George,W,Gilchrist,2006,George W Gilchrist,Editorial.Board,SE,College of William and Mary,,,Virginia,USA,USA,
AMNAT,167,1,2155,Luc-Alain,,Giraldeau,2006,Luc-Alain Giraldeau,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,167,1,3071,Richard,,Gomulkiewicz,2006,Richard Gomulkiewicz,Editorial.Board,SE,Washington State University,,Pullman,Washington,USA,USA,
AMNAT,167,1,3684,Volker,,Grimm,2006,Volker Grimm,Editorial.Board,SE,,,,,Germany,DEU,
AMNAT,167,1,1612,James,P,Grover,2006,James P Grover,Editorial.Board,SE,,,,,USA,USA,
AMNAT,167,1,3356,Stephen,B,Heard,2006,Stephen B Heard,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,167,1,2409,Michael,E,Hellberg,2006,Michael E Hellberg,Editorial.Board,SE,,,,,USA,USA,
AMNAT,167,1,2413,Marcel,,Holyoak,2006,Marcel Holyoak,Editorial.Board,SE,"University of California, Davis",,Davis,California,USA,USA,
AMNAT,167,1,3101,Raymond,B,Huey,2006,Raymond B Huey,Editorial.Board,SE,,,,,USA,USA,
AMNAT,167,1,1646,Jef,,Huisman,2006,Jef Huisman,Editorial.Board,SE,,,,,Netherlands,NLD,
AMNAT,167,1,1086,Frederic,C,Janzen,2006,Frederic C Janzen,Editorial.Board,SE,Iowa State University,,Ames,Iowa,USA,USA,
AMNAT,167,1,2839,Philippe,,Jarne,2006,Philippe Jarne,Editorial.Board,SE,,,,,France,FRA,
AMNAT,167,1,2429,Matt,J,Keeling,2006,Matt J Keeling,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,167,1,987,Ellen,D,Ketterson,2006,Ellen D Ketterson,Editorial.Board,SE,,,,,USA,USA,
AMNAT,167,1,3589,Thomas,,Lenormand,2006,Thomas Lenormand,Editorial.Board,SE,"CNRS, Montpellier",,Montpellier,Occitanie,France,FRA,
AMNAT,167,1,1725,Jonathan,B,Losos,2006,Jonathan B Losos,EIC,EIC,,,,,USA,USA,
AMNAT,167,1,1755,John,M,McNamara,2006,John M McNamara,Editorial.Board,SE,Bristol University,,Bristol,South West,UK,GBR,
AMNAT,167,1,151,Axel,,Meyer,2006,Axel Meyer,Editorial.Board,SE,,,,,Germany,DEU,
AMNAT,167,1,3839,Yannis,,Michalakis,2006,Yannis Michalakis,Editorial.Board,SE,CNRS-IRD,,Montpellier,Occitanie,France,FRA,
AMNAT,167,1,3160,Robert,,Montgomerie,2006,Robert Montgomerie,Editorial.Board,SE,Queen's University,,Kingston,Ontario,Canada,CAN,
AMNAT,167,1,3773,Wolf,M,Mooij,2006,Wolf M Mooij,Editorial.Board,SE,Netherlands Institute of Ecology,,Wageningen,Gelderland,Netherlands,NLD,
AMNAT,167,1,158,Allen,J,Moore,2006,Allen J Moore,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,167,1,2871,Peter,J,Morin,2006,Peter J Morin,Editorial.Board,SE,,,,,USA,USA,
AMNAT,167,1,3775,William,F,Morris,2006,William F Morris,Editorial.Board,SE,,,,,USA,USA,
AMNAT,167,1,2883,Peter,,Nonacs,2006,Peter Nonacs,Editorial.Board,SE,,,,,USA,USA,
AMNAT,167,1,2493,Mohamed,AF,Noor,2006,Mohamed AF Noor,Editorial.Board,SE,Duke University,,Durham,North Carolina,USA,USA,
AMNAT,167,1,2677,Nipam,H,Patel,2006,Nipam H Patel,Editorial.Board,SE,,,,,USA,USA,
AMNAT,167,1,2678,Nicolas,,Perrin,2006,Nicolas Perrin,Editorial.Board,SE,,,,,Switzerland,CHE,
AMNAT,167,1,552,Christopher,W,Petersen,2006,Christopher W Petersen,Editorial.Board,SE,,,,,USA,USA,
AMNAT,167,1,554,Catherine,A,Pfister,2006,Catherine A Pfister,Editorial.Board,SE,,,,,USA,USA,
AMNAT,167,1,3449,Susanne,S,Renner,2006,Susanne S Renner,Editorial.Board,SE,,,,,USA,USA,
AMNAT,167,1,839,David,N,Reznick,2006,David N Reznick,Editorial.Board,SE,,,,,USA,USA,
AMNAT,167,1,2234,Locke,,Rowe,2006,Locke Rowe,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,167,1,2079,Kaustuv,,Roy,2006,Kaustuv Roy,Editorial.Board,SE,,,,,USA,USA,
AMNAT,167,1,2547,Michael,J,Ryan,2006,Michael J Ryan,Editorial.Board,SE,,,,,USA,USA,
AMNAT,167,1,565,Christopher,J,Schneider,2006,Christopher J Schneider,Editorial.Board,SE,,,,,USA,USA,
AMNAT,167,1,353,Ben,,Sheldon,2006,Ben Sheldon,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,167,1,203,Andrew,,Solow,2006,Andrew Solow,Editorial.Board,SE,,,,,USA,USA,
AMNAT,167,1,1886,Judy,A,Stamps,2006,Judy A Stamps,Editorial.Board,SE,,,,,USA,USA,
AMNAT,167,1,3483,Sonia,,Sultan,2006,Sonia Sultan,Editorial.Board,SE,Wesleyan University,,Middletown,Connecticut,USA,USA,
AMNAT,167,1,2933,Peter,D,Taylor,2006,Peter D Taylor,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,167,1,907,David,,Waxman,2006,David Waxman,Editorial.Board,SE,University of Sussex,,Sussex,England,UK,GBR,
AMNAT,167,1,3500,Stuart,,West,2006,Stuart West,Editorial.Board,SE,University of Edinburgh,,Edinburgh,Scotland,UK,GBR,
AMNAT,167,1,2607,Michael,C,Whitlock,2006,Michael C Whitlock,Editor,AE,,,,,Canada,CAN,
AMNAT,167,1,1954,John,J,Wiens,2006,John J Wiens,Editorial.Board,SE,State University of New York at Stony Brook,,Stony Brook,New York,USA,USA,
AMNAT,167,1,3821,Will,,Wilson,2006,Will Wilson,Editorial.Board,SE,Duke University,,Durham,North Carolina,USA,USA,
AMNAT,167,1,601,Chung-I,,Wu,2006,Chung-I Wu,Editorial.Board,SE,,,,,USA,USA,
AMNAT,169,1,928,Elizabeth,,Adkins-Regan,2007,Elizabeth Adkins-Regan,Editorial.Board,SE,,,,,USA,USA,
AMNAT,169,1,2754,Priyanga,,Amarasekare,2007,Priyanga Amarasekare,Editorial.Board,SE,"University of California, Los Angeles",,,California,USA,USA,
AMNAT,169,1,1147,Goran,,Arnqvist,2007,Goran Arnqvist,Editorial.Board,SE,University of Uppsala,,Uppsala,Uppland,Sweden,SWE,
AMNAT,169,1,3512,Tia-Lynn,,Ashman,2007,Tia-Lynn Ashman,Editorial.Board,SE,,,,,USA,USA,
AMNAT,169,1,395,Craig,W,Benkman,2007,Craig W Benkman,Editorial.Board,SE,University of Wyoming,,Laramie,Wyoming,USA,USA,
AMNAT,169,1,2302,Mark,,Blows,2007,Mark Blows,Editorial.Board,SE,,,,,Australia,AUS,
AMNAT,169,1,247,Benjamin,,Bolker,2007,Benjamin Bolker,Editorial.Board,SE,,,,,USA,USA,
AMNAT,169,1,940,Edmund,D,Brodie,2007,Edmund D Brodie,Editorial.Board,SE,,,,,USA,USA,
AMNAT,169,1,1485,Judith,L,Bronstein,2007,Judith L Bronstein,Editorial.Board,SE,,,,,USA,USA,
AMNAT,169,1,30,Armando,,Caballero,2007,Armando Caballero,Editorial.Board,SE,,,,,Spain,ESP,
AMNAT,169,1,3299,Steven,L,Chown,2007,Steven L Chown,Editorial.Board,SE,,,,,South Africa,ZAF,
AMNAT,169,1,41,Andrew,,Clarke,2007,Andrew Clarke,Editorial.Board,SE,British Antarctic Survey,,Cambridge,East of England,UK,GBR,
AMNAT,169,1,3527,Tim,,Coulson,2007,Tim Coulson,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,169,1,3533,Troy,,Day,2007,Troy Day,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,169,1,432,Claire,,de Mazancourt,2007,Claire de Mazancourt,Editorial.Board,SE,"Imperial College, Silwood Park",,Sunninghill,Berkshire,UK,GBR,
AMNAT,169,1,663,Donald,L,DeAngelis,2007,Donald L DeAngelis,Editor,AE,,,,,USA,USA,
AMNAT,169,1,3315,Sebastian,,Diehl,2007,Sebastian Diehl,Editorial.Board,SE,,,,,Germany,DEU,
AMNAT,169,1,1998,Kathleen,,Donohue,2007,Kathleen Donohue,Editorial.Board,SE,Harvard University,,Cambridge,Massachussetts,USA,USA,
AMNAT,169,1,3044,Robert,,Dudley,2007,Robert Dudley,Editorial.Board,SE,,,,,USA,USA,
AMNAT,169,1,959,Elizabeth,,Elle,2007,Elizabeth Elle,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,169,1,681,Douglas,H,Erwin,2007,Douglas H Erwin,Editorial.Board,SE,,,,,USA,USA,
AMNAT,169,1,3739,William,F,Fagan,2007,William F Fagan,Editorial.Board,SE,,,,,USA,USA,
AMNAT,169,1,3891,James,D,Fry,2007,James D Fry,Editorial.Board,SE,,,,,USA,USA,
AMNAT,169,1,2385,Monica,A,Geber,2007,Monica A Geber,Editor,AE,,,,,USA,USA,
AMNAT,169,1,1183,Greg,,Gibson,2007,Greg Gibson,Editorial.Board,SE,,,,,USA,USA,
AMNAT,169,1,1185,George,W,Gilchrist,2007,George W Gilchrist,Editorial.Board,SE,,,,,USA,USA,
AMNAT,169,1,2155,Luc-Alain,,Giraldeau,2007,Luc-Alain Giraldeau,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,169,1,3071,Richard,,Gomulkiewicz,2007,Richard Gomulkiewicz,Editorial.Board,SE,,,,,USA,USA,
AMNAT,169,1,3684,Volker,,Grimm,2007,Volker Grimm,Editorial.Board,SE,,,,,Germany,DEU,
AMNAT,169,1,3356,Stephen,B,Heard,2007,Stephen B Heard,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,169,1,2409,Michael,E,Hellberg,2007,Michael E Hellberg,Editorial.Board,SE,,,,,USA,USA,
AMNAT,169,1,2413,Marcel,,Holyoak,2007,Marcel Holyoak,Editorial.Board,SE,,,,,USA,USA,
AMNAT,169,1,3101,Raymond,B,Huey,2007,Raymond B Huey,Editorial.Board,SE,,,,,USA,USA,
AMNAT,169,1,1646,Jef,,Huisman,2007,Jef Huisman,Editorial.Board,SE,,,,,Netherlands,NLD,
AMNAT,169,1,1086,Frederic,C,Janzen,2007,Frederic C Janzen,Editorial.Board,SE,,,,,USA,USA,
AMNAT,169,1,2839,Philippe,,Jarne,2007,Philippe Jarne,Editorial.Board,SE,,,,,France,FRA,
AMNAT,169,1,296,Bruce,C,Jayne,2007,Bruce C Jayne,Editorial.Board,SE,University of Cincinnati,,Clifton,Ohio,USA,USA,
AMNAT,169,1,2429,Matt,J,Keeling,2007,Matt J Keeling,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,169,1,987,Ellen,D,Ketterson,2007,Ellen D Ketterson,Editorial.Board,SE,,,,,USA,USA,
AMNAT,169,1,496,Christopher,A,Klausmeier,2007,Christopher A Klausmeier,Editorial.Board,SE,Michigan State University,,East Lansing,Michigan,USA,USA,
AMNAT,169,1,3589,Thomas,,Lenormand,2007,Thomas Lenormand,Editorial.Board,SE,,,,,France,FRA,
AMNAT,169,1,1742,Justin,,Marshall,2007,Justin Marshall,Editorial.Board,SE,University of Queensland,,Brisbane,Queensland,Australia,AUS,
AMNAT,169,1,997,Emilia,,Martins,2007,Emilia Martins,Editorial.Board,SE,Indiana University,,Bloomington,Indiana,USA,USA,
AMNAT,169,1,1755,John,M,McNamara,2007,John M McNamara,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,169,1,3839,Yannis,,Michalakis,2007,Yannis Michalakis,Editorial.Board,SE,,,,,France,FRA,
AMNAT,169,1,3160,Robert,,Montgomerie,2007,Robert Montgomerie,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,169,1,3773,Wolf,M,Mooij,2007,Wolf M Mooij,Editorial.Board,SE,,,,,Netherlands,NLD,
AMNAT,169,1,158,Allen,J,Moore,2007,Allen J Moore,Editorial.Board,SE,University of Exeter,,Cornwall,England,UK,GBR,
AMNAT,169,1,2871,Peter,J,Morin,2007,Peter J Morin,Editorial.Board,SE,,,,,USA,USA,
AMNAT,169,1,3775,William,F,Morris,2007,William F Morris,Editorial.Board,SE,,,,,USA,USA,
AMNAT,169,1,2883,Peter,,Nonacs,2007,Peter Nonacs,Editorial.Board,SE,,,,,USA,USA,
AMNAT,169,1,3417,Sergey,,Nuzhdin,2007,Sergey Nuzhdin,Editorial.Board,SE,"University of California, Davis",,Davis,California,USA,USA,
AMNAT,169,1,2677,Nipam,H,Patel,2007,Nipam H Patel,Editorial.Board,SE,,,,,USA,USA,
AMNAT,169,1,2678,Nicolas,,Perrin,2007,Nicolas Perrin,Editorial.Board,SE,,,,,Switzerland,CHE,
AMNAT,169,1,552,Christopher,W,Petersen,2007,Christopher W Petersen,Editorial.Board,SE,,,,,USA,USA,
AMNAT,169,1,554,Catherine,A,Pfister,2007,Catherine A Pfister,Editorial.Board,SE,,,,,USA,USA,
AMNAT,169,1,175,Anna,,Qvarnstrom,2007,Anna Qvarnstrom,Editorial.Board,SE,University of Uppsala,,Uppsala,Uppland,Sweden,SWE,
AMNAT,169,1,3449,Susanne,S,Renner,2007,Susanne S Renner,Editorial.Board,SE,,,,,USA,USA,
AMNAT,169,1,839,David,N,Reznick,2007,David N Reznick,Editorial.Board,SE,,,,,USA,USA,
AMNAT,169,1,2234,Locke,,Rowe,2007,Locke Rowe,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,169,1,2079,Kaustuv,,Roy,2007,Kaustuv Roy,Editorial.Board,SE,,,,,USA,USA,
AMNAT,169,1,2547,Michael,J,Ryan,2007,Michael J Ryan,Editorial.Board,SE,,,,,USA,USA,
AMNAT,169,1,565,Christopher,J,Schneider,2007,Christopher J Schneider,Editorial.Board,SE,,,,,USA,USA,
AMNAT,169,1,353,Ben,,Sheldon,2007,Ben Sheldon,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,169,1,3638,Thomas,N,Sherratt,2007,Thomas N Sherratt,Editorial.Board,SE,Carleton University,,Ottowa,Ontario,Canada,CAN,
AMNAT,169,1,203,Andrew,,Solow,2007,Andrew Solow,Editorial.Board,SE,,,,,USA,USA,
AMNAT,169,1,2933,Peter,D,Taylor,2007,Peter D Taylor,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,169,1,907,David,,Waxman,2007,David Waxman,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,169,1,1142,Franz,J,Weissing,2007,Franz J Weissing,Editorial.Board,SE,,,,,Netherlands,NLD,
AMNAT,169,1,3500,Stuart,,West,2007,Stuart West,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,169,1,2607,Michael,C,Whitlock,2007,Michael C Whitlock,EIC,EIC,,,,,Canada,CAN,
AMNAT,169,1,1954,John,J,Wiens,2007,John J Wiens,Editorial.Board,SE,,,,,USA,USA,
AMNAT,169,1,1378,Henry,M,Wilbur,2007,Henry M Wilbur,Natural.History.Editor,SPECIAL,,,,,USA,USA,
AMNAT,169,1,3821,Will,,Wilson,2007,Will Wilson,Editorial.Board,SE,,,,,USA,USA,
AMNAT,169,1,601,Chung-I,,Wu,2007,Chung-I Wu,Editorial.Board,SE,,,,,USA,USA,
AMNAT,172,1,605,David,D,Ackerly,2008,David D Ackerly,Editorial.Board,SE,"University of California, Berkeley",,Berkeley,California,USA,USA,
AMNAT,172,1,928,Elizabeth,,Adkins-Regan,2008,Elizabeth Adkins-Regan,Editorial.Board,SE,,,,,USA,USA,
AMNAT,172,1,2754,Priyanga,,Amarasekare,2008,Priyanga Amarasekare,Editorial.Board,SE,,,,,USA,USA,
AMNAT,172,1,1147,Goran,,Arnqvist,2008,Goran Arnqvist,Editorial.Board,SE,,,,,Sweden,SWE,
AMNAT,172,1,3512,Tia-Lynn,,Ashman,2008,Tia-Lynn Ashman,Editorial.Board,SE,,,,,USA,USA,
AMNAT,172,1,395,Craig,W,Benkman,2008,Craig W Benkman,Editorial.Board,SE,,,,,USA,USA,
AMNAT,172,1,3663,Uta,,Berger,2008,Uta Berger,Editorial.Board,SE,Dresden University of Technology,,Dresden,Saxony,Germany,DEU,
AMNAT,172,1,30,Armando,,Caballero,2008,Armando Caballero,Editorial.Board,SE,,,,,Spain,ESP,
AMNAT,172,1,3299,Steven,L,Chown,2008,Steven L Chown,Editorial.Board,SE,,,,,South Africa,ZAF,
AMNAT,172,1,41,Andrew,,Clarke,2008,Andrew Clarke,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,172,1,255,Blaine,J,Cole,2008,Blaine J Cole,Editorial.Board,SE,University of Houston,,Houston,Texas,USA,USA,
AMNAT,172,1,3527,Tim,,Coulson,2008,Tim Coulson,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,172,1,3027,Ross,H,Crozier,2008,Ross H Crozier,Editorial.Board,SE,James Cook University,,,Queensland,Australia,AUS,
AMNAT,172,1,3533,Troy,,Day,2008,Troy Day,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,172,1,432,Claire,,de Mazancourt,2008,Claire de Mazancourt,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,172,1,663,Donald,L,DeAngelis,2008,Donald L DeAngelis,Editor,AE,,,,,USA,USA,
AMNAT,172,1,1169,Gregory,E,Demas,2008,Gregory E Demas,Editorial.Board,SE,Indiana University,,Bloomington,Indiana,USA,USA,
AMNAT,172,1,1998,Kathleen,,Donohue,2008,Kathleen Donohue,Editorial.Board,SE,,,,,USA,USA,
AMNAT,172,1,3044,Robert,,Dudley,2008,Robert Dudley,Editorial.Board,SE,,,,,USA,USA,
AMNAT,172,1,1171,Greg,,Dwyer,2008,Greg Dwyer,Editorial.Board,SE,University of Chicago,,Chicago,Illinois,USA,USA,
AMNAT,172,1,440,Christopher,Green,Eckert,2008,Christopher Green Eckert,Editorial.Board,SE,Queen's University,,Kingston,Ontario,Canada,CAN,
AMNAT,172,1,959,Elizabeth,,Elle,2008,Elizabeth Elle,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,172,1,3891,James,D,Fry,2008,James D Fry,Editorial.Board,SE,,,,,USA,USA,
AMNAT,172,1,2385,Monica,A,Geber,2008,Monica A Geber,Editor,AE,,,,,USA,USA,
AMNAT,172,1,1183,Greg,,Gibson,2008,Greg Gibson,Editorial.Board,SE,,,,,USA,USA,
AMNAT,172,1,1185,George,W,Gilchrist,2008,George W Gilchrist,Editorial.Board,SE,,,,,USA,USA,
AMNAT,172,1,3684,Volker,,Grimm,2008,Volker Grimm,Editorial.Board,SE,,,,,Germany,DEU,
AMNAT,172,1,3356,Stephen,B,Heard,2008,Stephen B Heard,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,172,1,2409,Michael,E,Hellberg,2008,Michael E Hellberg,Editorial.Board,SE,,,,,USA,USA,
AMNAT,172,1,2413,Marcel,,Holyoak,2008,Marcel Holyoak,Editorial.Board,SE,,,,,USA,USA,
AMNAT,172,1,2174,Lynne,D,Houck,2008,Lynne D Houck,Editorial.Board,SE,Oregon State University,,Corvallis,Oregon,USA,USA,
AMNAT,172,1,2839,Philippe,,Jarne,2008,Philippe Jarne,Editorial.Board,SE,,,,,France,FRA,
AMNAT,172,1,296,Bruce,C,Jayne,2008,Bruce C Jayne,Editorial.Board,SE,,,,,USA,USA,
AMNAT,172,1,1658,Jukka,,Jokela,2008,Jukka Jokela,Editorial.Board,SE,EAWAG/ETH,,Dubendorf,Zurich,Switzerland,CHE,
AMNAT,172,1,3374,Susan,,Kalisz,2008,Susan Kalisz,Editorial.Board,SE,University of Pittsburgh,,Pittsburgh ,Pennsylvania,USA,USA,
AMNAT,172,1,2429,Matt,J,Keeling,2008,Matt J Keeling,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,172,1,987,Ellen,D,Ketterson,2008,Ellen D Ketterson,Editorial.Board,SE,,,,,USA,USA,
AMNAT,172,1,496,Christopher,A,Klausmeier,2008,Christopher A Klausmeier,Editorial.Board,SE,,,,,USA,USA,
AMNAT,172,1,2444,Martin,J,Lechowicz,2008,Martin J Lechowicz,Editorial.Board,SE,McGill University,,Montreal,Quebec,Canada,CAN,
AMNAT,172,1,2462,Marc,,Mangel,2008,Marc Mangel,Editorial.Board,SE,"University of California, Santa Cruz",,Santa Cruz,California,USA,USA,
AMNAT,172,1,1740,John,L,Maron,2008,John L Maron,Editorial.Board,SE,University of Montana,,Missoula,Montana,USA,USA,
AMNAT,172,1,1742,Justin,,Marshall,2008,Justin Marshall,Editorial.Board,SE,University of Queensland,,Brisbane,Queensland,Australia,AUS,
AMNAT,172,1,997,Emilia,,Martins,2008,Emilia Martins,Editorial.Board,SE,Indiana University,,Bloomington,Indiana,USA,USA,
AMNAT,172,1,3839,Yannis,,Michalakis,2008,Yannis Michalakis,Editorial.Board,SE,,,,,France,FRA,
AMNAT,172,1,3773,Wolf,M,Mooij,2008,Wolf M Mooij,Editorial.Board,SE,,,,,Netherlands,NLD,
AMNAT,172,1,158,Allen,J,Moore,2008,Allen J Moore,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,172,1,2871,Peter,J,Morin,2008,Peter J Morin,Editorial.Board,SE,,,,,USA,USA,
AMNAT,172,1,3417,Sergey,,Nuzhdin,2008,Sergey Nuzhdin,Editorial.Board,SE,,,,,USA,USA,
AMNAT,172,1,2677,Nipam,H,Patel,2008,Nipam H Patel,Editorial.Board,SE,,,,,USA,USA,
AMNAT,172,1,554,Catherine,A,Pfister,2008,Catherine A Pfister,Editorial.Board,SE,,,,,USA,USA,
AMNAT,172,1,175,Anna,,Qvarnstrom,2008,Anna Qvarnstrom,Editorial.Board,SE,,,,,Sweden,SWE,
AMNAT,172,1,3449,Susanne,S,Renner,2008,Susanne S Renner,Editorial.Board,SE,,,,,USA,USA,
AMNAT,172,1,839,David,N,Reznick,2008,David N Reznick,Editorial.Board,SE,,,,,USA,USA,
AMNAT,172,1,3450,Sean,H,Rice,2008,Sean H Rice,Editorial.Board,SE,Texas Tech University,,Lubbock,Texas,USA,USA,
AMNAT,172,1,846,Daniel,L,Roelke,2008,Daniel L Roelke,Editorial.Board,SE,Texas A&M University,,College Station,Texas,USA,USA,
AMNAT,172,1,2909,Pej,,Rohani,2008,Pej Rohani,Editorial.Board,SE,University of Georgia,,Athens,Georgia,USA,USA,
AMNAT,172,1,183,Axel,Green,Rossberg,2008,Axel Green Rossberg,Editorial.Board,SE,International Institute for Applied Systems Analysis,,Laxenburg,Lower Austria,Austria,AUT,
AMNAT,172,1,2234,Locke,,Rowe,2008,Locke Rowe,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,172,1,2079,Kaustuv,,Roy,2008,Kaustuv Roy,Editorial.Board,SE,,,,,USA,USA,
AMNAT,172,1,353,Ben,,Sheldon,2008,Ben Sheldon,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,172,1,3638,Thomas,N,Sherratt,2008,Thomas N Sherratt,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,172,1,203,Andrew,,Solow,2008,Andrew Solow,Editorial.Board,SE,,,,,USA,USA,
AMNAT,172,1,2933,Peter,D,Taylor,2008,Peter D Taylor,Editorial.Board,SE,,,,,Canada,CAN,
AMNAT,172,1,1039,Egbert,H,van Nes,2008,Egbert H van Nes,Editorial.Board,SE,Wageningen University,,Wageningen,Gelderland,Netherlands,NLD,
AMNAT,172,1,907,David,,Waxman,2008,David Waxman,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,172,1,1142,Franz,J,Weissing,2008,Franz J Weissing,Editorial.Board,SE,,,,,Netherlands,NLD,
AMNAT,172,1,3500,Stuart,,West,2008,Stuart West,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,172,1,2607,Michael,C,Whitlock,2008,Michael C Whitlock,EIC,EIC,,,,,Canada,CAN,
AMNAT,172,1,1954,John,J,Wiens,2008,John J Wiens,Editorial.Board,SE,,,,,USA,USA,
AMNAT,172,1,1378,Henry,M,Wilbur,2008,Henry M Wilbur,Natural.History.Editor,SPECIAL,,,,,USA,USA,
AMNAT,173,1,605,David,D,Ackerly,2009,David D Ackerly,Editorial.Board,SE,,,,,USA,USA,
AMNAT,173,1,928,Elizabeth,,Adkins-Regan,2009,Elizabeth Adkins-Regan,Editorial.Board,SE,,,,,USA,USA,
AMNAT,173,1,1046,Fredrick,R,Adler,2009,Fredrick R Adler,Editorial.Board,SE,University of Utah,,Salt Lake City,Utah,USA,USA,
AMNAT,173,1,2754,Priyanga,,Amarasekare,2009,Priyanga Amarasekare,Editorial.Board,SE,,,,,USA,USA,
AMNAT,173,1,2271,Maydianne,CB,Andrade,2009,Maydianne CB Andrade,Editorial.Board,SE,University of Toronto Scarborough,,Scarborough,Ontario,Canada,CAN,
AMNAT,173,1,1147,Goran,,Arnqvist,2009,Goran Arnqvist,Editorial.Board,SE,,,,,Sweden,SWE,
AMNAT,173,1,3512,Tia-Lynn,,Ashman,2009,Tia-Lynn Ashman,Editorial.Board,SE,,,,,USA,USA,
AMNAT,173,1,387,Charles,F,Baer,2009,Charles F Baer,Editorial.Board,SE,University of Florida,,Gainesville,Florida,USA,USA,
AMNAT,173,1,395,Craig,W,Benkman,2009,Craig W Benkman,Natural.History.Editor,SPECIAL,,,,,USA,USA,
AMNAT,173,1,3663,Uta,,Berger,2009,Uta Berger,Editorial.Board,SE,,,,,Germany,DEU,
AMNAT,173,1,247,Benjamin,,Bolker,2009,Benjamin Bolker,Editorial.Board,SE,,,,,USA,USA,
AMNAT,173,1,631,Daniel,I,Bolnick,2009,Daniel I Bolnick,Editorial.Board,SE,University of Texas,,Austin,Texas,USA,USA,
AMNAT,173,1,1475,Janette,W,Boughman,2009,Janette W Boughman,Editorial.Board,SE,University of Wisconsin,,Madison,Wisconsin,USA,USA,
AMNAT,173,1,940,Edmund,D,Brodie,2009,Edmund D Brodie,Editorial.Board,SE,University of Virginia,,Charlottesville,Virginia,USA,USA,
AMNAT,173,1,1485,Judith,L,Bronstein,2009,Judith L Bronstein,Editorial.Board,SE,,,,,USA,USA,
AMNAT,173,1,30,Armando,,Caballero,2009,Armando Caballero,Editorial.Board,SE,,,,,Spain,ESP,
AMNAT,173,1,3299,Steven,L,Chown,2009,Steven L Chown,Editorial.Board,SE,,,,,South Africa,ZAF,
AMNAT,173,1,255,Blaine,J,Cole,2009,Blaine J Cole,Editorial.Board,SE,,,,,USA,USA,
AMNAT,173,1,3527,Tim,,Coulson,2009,Tim Coulson,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,173,1,3027,Ross,H,Crozier,2009,Ross H Crozier,Editorial.Board,SE,,,,,Australia,AUS,
AMNAT,173,1,432,Claire,,de Mazancourt,2009,Claire de Mazancourt,Editorial.Board,SE,,,,,UK,GBR,
AMNAT,173,1,663,Donald,L,DeAngelis,2009,Donald L DeAngelis,Editor,AE,,,,,USA,USA,
AMNAT,173,1,1169,Gregory,E,Demas,2009,Gregory E Demas,Editorial.Board,SE,,,,,USA,USA,
AMNAT,173,1,1998,Kathleen,,Donohue,2009,Kathleen Donohue,Editorial.Board,SE,,,,,USA,USA,
AMNAT,173,1,3044,Robert,,Dudley,2009,Robert Dudley,Editorial.Board,SE,,,,,USA,USA,
AMNAT,173,1,1171,Greg,,Dwyer,2009,Greg Dwyer,Editorial.Board,SE,,,,,USA,USA,
