JOURNAL,VOLUME,ISSUE,editor_id,FIRST_NAME,MIDDLE_NAME,LAST_NAME,YEAR,NAME,TITLE.x,CATEGORY,INST,UNIT,CITY,STATE,COUNTRY,geo.code,INST2
CONBIO,13,1,809,David,W,Orr,1999,David W Orr,AE,AE,,,,,USA,USA,
CONBIO,13,1,2066,Ken,N,Paige,1999,Ken N Paige,SE,SE,University of Illinois ,,Urbana-Champaign,Illinois,USA,USA,
CONBIO,13,1,813,David,L,Pearson,1999,David L Pearson,SE,SE,,,,,USA,USA,
CONBIO,13,1,3439,Stuart,L,Pimm,1999,Stuart L Pimm,SE,SE,,,,,USA,USA,
CONBIO,13,1,3197,Richard,B,Primack,1999,Richard B Primack,AE,AE,,,,,USA,USA,
CONBIO,13,1,2073,Kent,H,Redford,1999,Kent H Redford,SE,SE,,,,,USA,USA,
CONBIO,13,1,1838,John,G,Robinson,1999,John G Robinson,SE,SE,,,,,USA,USA,
CONBIO,13,1,3455,Scott,K,Robinson,1999,Scott K Robinson,SE,SE,,,,,USA,USA,
CONBIO,13,1,2686,Nils,,Ryman,1999,Nils Ryman,SE,SE,,,,,Sweden,SWE,
CONBIO,13,1,856,Denis,A,Saunders,1999,Denis A Saunders,SE,SE,,,,,Australia,AUS,
CONBIO,13,1,2085,Kim,T,Scribner,1999,Kim T Scribner,SE,SE,Mighican State University,,East Lansging,Michigan,USA,USA,
CONBIO,13,1,3217,Rebecca,R,Sharitz,1999,Rebecca R Sharitz,SE,SE,,,,,USA,USA,
CONBIO,13,1,2571,Melanie,IJ,Stiassny,1999,Melanie IJ Stiassny,SE,SE,American Museum of Natural History,,New York City,New York,USA,USA,
CONBIO,13,1,584,Christopher,,Uhl,1999,Christopher Uhl,SE,SE,Pennsylvania State University,,State College,Pennsylvania,USA,USA,
CONBIO,13,1,3243,Robin,S,Waples,1999,Robin S Waples,SE,SE,National Marine Fisheries Service,,,,USA,USA,
CONBIO,13,1,918,David,,Wilcove,1999,David Wilcove,SE,SE,,,,,USA,USA,
CONBIO,13,1,2613,Mary,F,Willson,1999,Mary F Willson,SE,SE,,,,,USA,USA,
CONBIO,14,1,2277,Mary,V,Ashley,2000,Mary V Ashley,SE,SE,,,,,USA,USA,
CONBIO,14,1,3280,Steven,R,Beissinger,2000,Steven R Beissinger,SE,SE,,,,,USA,USA,
CONBIO,14,1,1150,Gary,E,Belovsky,2000,Gary E Belovsky,SE,SE,,,,,UK,GBR,
CONBIO,14,1,1463,Joel,,Berger,2000,Joel Berger,SE,SE,,,,,USA,USA,
CONBIO,14,1,20,Andrew,R,Blaustein,2000,Andrew R Blaustein,SE,SE,,,,,USA,USA,
CONBIO,14,1,1501,James,T,Carlton,2000,James T Carlton,SE,SE,,,,,USA,USA,
CONBIO,14,1,3855,C,Ronald,Carroll,2000,C Ronald Carroll,SE,SE,University of Georgia,,Athens,Georgia,USA,USA,
CONBIO,14,1,957,Eric,,Dinerstein,2000,Eric Dinerstein,SE,SE,,,,,USA,USA,
CONBIO,14,1,2795,Philip,M,Dixon,2000,Philip M Dixon,AE,AE,,,,,USA,USA,
CONBIO,14,1,2797,Peter,,Dratch,2000,Peter Dratch,SE,SE,,,,,USA,USA,
CONBIO,14,1,1553,John,B,Dunning,2000,John B Dunning,SE,SE,,,,,USA,USA,
CONBIO,14,1,680,David,,Ehrenfeld,2000,David Ehrenfeld,Consulting.Editor,SPECIAL,,,,,USA,USA,
CONBIO,14,1,1567,John,,Faaborg,2000,John Faaborg,SE,SE,,,,,USA,USA,
CONBIO,14,1,2805,Peggy,L,Fiedler,2000,Peggy L Fiedler,AE,AE,San Francisco State University,,San Francisco,California,USA,USA,
CONBIO,14,1,455,Christopher,,Frissell,2000,Christopher Frissell,SE,SE,,,,,USA,USA,
CONBIO,14,1,1598,Joshua,,Ginsberg,2000,Joshua Ginsberg,AE,AE,,,,,USA,USA,
CONBIO,14,1,2390,Martha,J,Groom,2000,Martha J Groom,SE,SE,,,,,USA,USA,
CONBIO,14,1,3079,R,Edward,Grumbine,2000,R Edward Grumbine,SE,SE,,,,,USA,USA,
CONBIO,14,1,3351,Susan,,Harrison,2000,Susan Harrison,SE,SE,,,,,USA,USA,
CONBIO,14,1,2825,Philip,W,Hedrick,2000,Philip W Hedrick,SE,SE,,,,,USA,USA,
CONBIO,14,1,2016,Kent,,Holsinger,2000,Kent Holsinger,SE,SE,,,,,USA,USA,
CONBIO,14,1,2417,Malcolm,L,Hunter,2000,Malcolm L Hunter,SE,SE,,,,,USA,USA,
CONBIO,14,1,3367,Susan,K,Jacobson,2000,Susan K Jacobson,SE,SE,,,,,USA,USA,
CONBIO,14,1,2183,Lee,B,Kats,2000,Lee B Kats,SE,SE,,,,,USA,USA,
CONBIO,14,1,748,Devra,G,Kleiman,2000,Devra G Kleiman,SE,SE,,,,,USA,USA,
CONBIO,14,1,3121,Richard,L,Knight,2000,Richard L Knight,SE,SE,,,,,USA,USA,
CONBIO,14,1,3769,William,C,McComb,2000,William C McComb,SE,SE,,,,,USA,USA,
CONBIO,14,1,1229,Gary,K,Meffe,2000,Gary K Meffe,EIC,EIC,,,,,USA,USA,
CONBIO,14,1,528,Curt,,Meine,2000,Curt Meine,SE,SE,,,,,USA,USA,
CONBIO,14,1,3172,Richard,,Neves,2000,Richard Neves,SE,SE,,,,,USA,USA,
CONBIO,14,1,3176,Reed,,Noss,2000,Reed Noss,Consulting.Editor,SPECIAL,,,,,USA,USA,
CONBIO,14,1,809,David,W,Orr,2000,David W Orr,AE,AE,,,,,USA,USA,
CONBIO,14,1,2066,Ken,N,Paige,2000,Ken N Paige,SE,SE,,,,,USA,USA,
CONBIO,14,1,2505,Miguel,,Pascual,2000,Miguel Pascual,SE,SE,"Centro Nacional Patagonico, CONICET",,,,Argentina,ARG,
CONBIO,14,1,813,David,L,Pearson,2000,David L Pearson,SE,SE,,,,,USA,USA,
CONBIO,14,1,3439,Stuart,L,Pimm,2000,Stuart L Pimm,SE,SE,,,,,USA,USA,
CONBIO,14,1,342,Bob,,Pressey,2000,Bob Pressey,SE,SE,New South Wales National Parks and Wildlife Service,,,New South Wales,Australia,AUS,
CONBIO,14,1,2073,Kent,H,Redford,2000,Kent H Redford,SE,SE,,,,,USA,USA,
CONBIO,14,1,562,Callum,,Roberts,2000,Callum Roberts,SE,SE,University of York,,York,England,UK,GBR,
CONBIO,14,1,1838,John,G,Robinson,2000,John G Robinson,SE,SE,,,,,USA,USA,
CONBIO,14,1,3455,Scott,K,Robinson,2000,Scott K Robinson,SE,SE,,,,,USA,USA,
CONBIO,14,1,2686,Nils,,Ryman,2000,Nils Ryman,SE,SE,,,,,Sweden,SWE,
CONBIO,14,1,856,Denis,A,Saunders,2000,Denis A Saunders,SE,SE,,,,,Australia,AUS,
CONBIO,14,1,2085,Kim,T,Scribner,2000,Kim T Scribner,SE,SE,,,,,USA,USA,
CONBIO,14,1,3217,Rebecca,R,Sharitz,2000,Rebecca R Sharitz,SE,SE,,,,,USA,USA,
CONBIO,14,1,2571,Melanie,IJ,Stiassny,2000,Melanie IJ Stiassny,SE,SE,,,,,USA,USA,
CONBIO,14,1,3243,Robin,S,Waples,2000,Robin S Waples,SE,SE,,,,,USA,USA,
CONBIO,14,1,918,David,,Wilcove,2000,David Wilcove,SE,SE,,,,,USA,USA,
CONBIO,14,1,2613,Mary,F,Willson,2000,Mary F Willson,SE,SE,The Nature Conservancy,,Arlington,Virginia,USA,USA,
CONBIO,15,1,3269,Sandy,J,Andelman,2001,Sandy J Andelman,SE,SE,"University of California, NCEAS",,Santa Barbara,California,USA,USA,
CONBIO,15,1,2756,Paul,L,Angermeier,2001,Paul L Angermeier,SE,SE,Virginia Tech,,Blacksburg,Virginia,USA,USA,
CONBIO,15,1,2277,Mary,V,Ashley,2001,Mary V Ashley,SE,SE,,,,,USA,USA,
CONBIO,15,1,3280,Steven,R,Beissinger,2001,Steven R Beissinger,SE,SE,,,,,USA,USA,
CONBIO,15,1,1150,Gary,E,Belovsky,2001,Gary E Belovsky,SE,SE,,,,,UK,GBR,
CONBIO,15,1,1463,Joel,,Berger,2001,Joel Berger,SE,SE,,,,,USA,USA,
CONBIO,15,1,20,Andrew,R,Blaustein,2001,Andrew R Blaustein,SE,SE,,,,,USA,USA,
CONBIO,15,1,1503,Juan,Carlos,Castilla,2001,Juan Carlos Castilla,SE,SE,Pontificia Universidad Catolica de Chile,,,Santiago,Chile,CHL,
CONBIO,15,1,957,Eric,,Dinerstein,2001,Eric Dinerstein,SE,SE,,,,,USA,USA,
CONBIO,15,1,2795,Philip,M,Dixon,2001,Philip M Dixon,AE,AE,,,,,USA,USA,
CONBIO,15,1,1553,John,B,Dunning,2001,John B Dunning,SE,SE,,,,,USA,USA,
CONBIO,15,1,680,David,,Ehrenfeld,2001,David Ehrenfeld,Consulting.Editor,SPECIAL,,,,,USA,USA,
CONBIO,15,1,1567,John,,Faaborg,2001,John Faaborg,SE,SE,,,,,USA,USA,
CONBIO,15,1,2805,Peggy,L,Fiedler,2001,Peggy L Fiedler,AE,AE,,,,,USA,USA,
CONBIO,15,1,1598,Joshua,,Ginsberg,2001,Joshua Ginsberg,AE,AE,,,,,USA,USA,
CONBIO,15,1,2390,Martha,J,Groom,2001,Martha J Groom,SE,SE,,,,,USA,USA,
CONBIO,15,1,3079,R,Edward,Grumbine,2001,R Edward Grumbine,SE,SE,,,,,USA,USA,
CONBIO,15,1,2825,Philip,W,Hedrick,2001,Philip W Hedrick,SE,SE,,,,,USA,USA,
CONBIO,15,1,2016,Kent,,Holsinger,2001,Kent Holsinger,SE,SE,,,,,USA,USA,
CONBIO,15,1,2417,Malcolm,L,Hunter,2001,Malcolm L Hunter,SE,SE,,,,,USA,USA,
CONBIO,15,1,3367,Susan,K,Jacobson,2001,Susan K Jacobson,SE,SE,,,,,USA,USA,
CONBIO,15,1,2183,Lee,B,Kats,2001,Lee B Kats,SE,SE,,,,,USA,USA,
CONBIO,15,1,748,Devra,G,Kleiman,2001,Devra G Kleiman,SE,SE,,,,,USA,USA,
CONBIO,15,1,3121,Richard,L,Knight,2001,Richard L Knight,SE,SE,,,,,USA,USA,
CONBIO,15,1,501,Claire,,Kremen,2001,Claire Kremen,SE,SE,Stanford University,,Stanford,California,USA,USA,
CONBIO,15,1,3769,William,C,McComb,2001,William C McComb,SE,SE,,,,,USA,USA,
CONBIO,15,1,1229,Gary,K,Meffe,2001,Gary K Meffe,EIC,EIC,,,,,USA,USA,
CONBIO,15,1,528,Curt,,Meine,2001,Curt Meine,SE,SE,,,,,USA,USA,
CONBIO,15,1,3172,Richard,,Neves,2001,Richard Neves,SE,SE,,,,,USA,USA,
CONBIO,15,1,803,David,,Norton,2001,David Norton,SE,SE,University of Canterbury,,Christchurch,Canterbury,New Zealand,NZL,
CONBIO,15,1,3176,Reed,,Noss,2001,Reed Noss,Consulting.Editor,SPECIAL,,,,,USA,USA,
CONBIO,15,1,809,David,W,Orr,2001,David W Orr,AE,AE,,,,,USA,USA,
CONBIO,15,1,2066,Ken,N,Paige,2001,Ken N Paige,SE,SE,,,,,USA,USA,
CONBIO,15,1,2505,Miguel,,Pascual,2001,Miguel Pascual,SE,SE,,,,,Argentina,ARG,
CONBIO,15,1,813,David,L,Pearson,2001,David L Pearson,SE,SE,,,,,USA,USA,
CONBIO,15,1,3439,Stuart,L,Pimm,2001,Stuart L Pimm,SE,SE,,,,,USA,USA,
CONBIO,15,1,1347,Hugh,,Possingham,2001,Hugh Possingham,SE,SE,University of Queensland,,Brisbane,Queensland,Australia,AUS,
CONBIO,15,1,342,Bob,,Pressey,2001,Bob Pressey,SE,SE,,,,,Australia,AUS,
CONBIO,15,1,2073,Kent,H,Redford,2001,Kent H Redford,SE,SE,,,,,USA,USA,
CONBIO,15,1,562,Callum,,Roberts,2001,Callum Roberts,SE,SE,,,,,UK,GBR,
CONBIO,15,1,1838,John,G,Robinson,2001,John G Robinson,SE,SE,,,,,USA,USA,
CONBIO,15,1,3455,Scott,K,Robinson,2001,Scott K Robinson,SE,SE,,,,,USA,USA,
CONBIO,15,1,2686,Nils,,Ryman,2001,Nils Ryman,SE,SE,,,,,Sweden,SWE,
CONBIO,15,1,2548,Michael,,Samways,2001,Michael Samways,SE,SE,University of Natal,,Pietermaritzburg,KwaZulu-Natal,South Africa,ZAF,
CONBIO,15,1,856,Denis,A,Saunders,2001,Denis A Saunders,SE,SE,,,,,Australia,AUS,
CONBIO,15,1,2085,Kim,T,Scribner,2001,Kim T Scribner,SE,SE,,,,,USA,USA,
CONBIO,15,1,3217,Rebecca,R,Sharitz,2001,Rebecca R Sharitz,SE,SE,,,,,USA,USA,
CONBIO,15,1,2571,Melanie,IJ,Stiassny,2001,Melanie IJ Stiassny,SE,SE,,,,,USA,USA,
CONBIO,15,1,2593,Marc-Andre,,Villard,2001,Marc-Andre Villard,SE,SE,Universite de Moncton,,Moncton,New Brunswick,Canada,CAN,
CONBIO,15,1,3243,Robin,S,Waples,2001,Robin S Waples,SE,SE,,,,,USA,USA,
CONBIO,15,1,2613,Mary,F,Willson,2001,Mary F Willson,SE,SE,University of Alaska,,Fairbanks,Alaska,USA,USA,
CONBIO,16,1,3269,Sandy,J,Andelman,2002,Sandy J Andelman,SE,SE,,,,,USA,USA,
CONBIO,16,1,2756,Paul,L,Angermeier,2002,Paul L Angermeier,SE,SE,,,,,USA,USA,
CONBIO,16,1,2277,Mary,V,Ashley,2002,Mary V Ashley,SE,SE,,,,,USA,USA,
CONBIO,16,1,3280,Steven,R,Beissinger,2002,Steven R Beissinger,SE,SE,,,,,USA,USA,
CONBIO,16,1,1150,Gary,E,Belovsky,2002,Gary E Belovsky,SE,SE,,,,,UK,GBR,
CONBIO,16,1,1463,Joel,,Berger,2002,Joel Berger,SE,SE,,,,,USA,USA,
CONBIO,16,1,20,Andrew,R,Blaustein,2002,Andrew R Blaustein,SE,SE,,,,,USA,USA,
CONBIO,16,1,404,Carol,,Brewer,2002,Carol Brewer,AE,AE,University of Montana,,Missoula,Montana,USA,USA,
CONBIO,16,1,1503,Juan,Carlos,Castilla,2002,Juan Carlos Castilla,SE,SE,,,,,Chile,CHL,
CONBIO,16,1,957,Eric,,Dinerstein,2002,Eric Dinerstein,SE,SE,,,,,USA,USA,
CONBIO,16,1,2795,Philip,M,Dixon,2002,Philip M Dixon,AE,AE,,,,,USA,USA,
CONBIO,16,1,3538,Therese,,Donovan,2002,Therese Donovan,SE,SE,University of Vermont,,Burlington,Vermont,USA,USA,
CONBIO,16,1,1553,John,B,Dunning,2002,John B Dunning,SE,SE,,,,,USA,USA,
CONBIO,16,1,680,David,,Ehrenfeld,2002,David Ehrenfeld,Consulting.Editor,SPECIAL,,,,,USA,USA,
CONBIO,16,1,1567,John,,Faaborg,2002,John Faaborg,SE,SE,,,,,USA,USA,
CONBIO,16,1,2805,Peggy,L,Fiedler,2002,Peggy L Fiedler,AE,AE,"L C Lee & Associates, Inc.",,Alameda,California,USA,USA,
CONBIO,16,1,1598,Joshua,,Ginsberg,2002,Joshua Ginsberg,AE,AE,,,,,USA,USA,
CONBIO,16,1,2390,Martha,J,Groom,2002,Martha J Groom,SE,SE,,,,,USA,USA,
CONBIO,16,1,3091,Richard,J,Hobbs,2002,Richard J Hobbs,SE,SE,Murdoch University,,Perth,Western Australia,Australia,AUS,
CONBIO,16,1,2016,Kent,,Holsinger,2002,Kent Holsinger,SE,SE,,,,,USA,USA,
CONBIO,16,1,2417,Malcolm,L,Hunter,2002,Malcolm L Hunter,SE,SE,,,,,USA,USA,
CONBIO,16,1,3367,Susan,K,Jacobson,2002,Susan K Jacobson,SE,SE,,,,,USA,USA,
CONBIO,16,1,2183,Lee,B,Kats,2002,Lee B Kats,SE,SE,,,,,USA,USA,
CONBIO,16,1,748,Devra,G,Kleiman,2002,Devra G Kleiman,SE,SE,,,,,USA,USA,
CONBIO,16,1,3121,Richard,L,Knight,2002,Richard L Knight,SE,SE,,,,,USA,USA,
CONBIO,16,1,501,Claire,,Kremen,2002,Claire Kremen,SE,SE,,,,,USA,USA,
CONBIO,16,1,1720,Julie,,Lockwood,2002,Julie Lockwood,SE,SE,"University of California, Santa Cruz",,Santa Cruz,California,USA,USA,
CONBIO,16,1,1219,Gordon,,Luikart,2002,Gordon Luikart,SE,SE,Universite Joseph Fourier,,Grenoble,Auvergne-Rhone-Alpes,France,FRA,
CONBIO,16,1,3769,William,C,McComb,2002,William C McComb,SE,SE,,,,,USA,USA,
CONBIO,16,1,1229,Gary,K,Meffe,2002,Gary K Meffe,EIC,EIC,,,,,USA,USA,
CONBIO,16,1,528,Curt,,Meine,2002,Curt Meine,SE,SE,,,,,USA,USA,
CONBIO,16,1,3172,Richard,,Neves,2002,Richard Neves,SE,SE,,,,,USA,USA,
CONBIO,16,1,803,David,,Norton,2002,David Norton,SE,SE,,,,,New Zealand,NZL,
CONBIO,16,1,3176,Reed,,Noss,2002,Reed Noss,Consulting.Editor,SPECIAL,,,,,USA,USA,
CONBIO,16,1,1791,J,GerardB,Oostermeijer,2002,J GerardB Oostermeijer,SE,SE,University of Amsterdam,,Amsterdam,North Hollan,Netherlands,NLD,
CONBIO,16,1,809,David,W,Orr,2002,David W Orr,AE,AE,,,,,USA,USA,
CONBIO,16,1,2066,Ken,N,Paige,2002,Ken N Paige,SE,SE,,,,,USA,USA,
CONBIO,16,1,2505,Miguel,,Pascual,2002,Miguel Pascual,SE,SE,,,,,Argentina,ARG,
CONBIO,16,1,813,David,L,Pearson,2002,David L Pearson,SE,SE,,,,,USA,USA,
CONBIO,16,1,1347,Hugh,,Possingham,2002,Hugh Possingham,SE,SE,,,,,Australia,AUS,
CONBIO,16,1,342,Bob,,Pressey,2002,Bob Pressey,SE,SE,,,,,Australia,AUS,
CONBIO,16,1,1120,Francis,E,Putz,2002,Francis E Putz,SE,SE,University of Florida,,Gainesville,Florida,USA,USA,
CONBIO,16,1,2073,Kent,H,Redford,2002,Kent H Redford,SE,SE,,,,,USA,USA,
CONBIO,16,1,562,Callum,,Roberts,2002,Callum Roberts,SE,SE,,,,,UK,GBR,
CONBIO,16,1,1838,John,G,Robinson,2002,John G Robinson,SE,SE,,,,,USA,USA,
CONBIO,16,1,2548,Michael,,Samways,2002,Michael Samways,SE,SE,,,,,South Africa,ZAF,
CONBIO,16,1,856,Denis,A,Saunders,2002,Denis A Saunders,SE,SE,,,,,Australia,AUS,
CONBIO,16,1,2085,Kim,T,Scribner,2002,Kim T Scribner,SE,SE,,,,,USA,USA,
CONBIO,16,1,2091,Kathryn,E,Sieving,2002,Kathryn E Sieving,SE,SE,University of Florida,,Gainesville,Florida,USA,USA,
CONBIO,16,1,2593,Marc-Andre,,Villard,2002,Marc-Andre Villard,SE,SE,,,,,Canada,CAN,
CONBIO,16,1,3243,Robin,S,Waples,2002,Robin S Waples,SE,SE,,,,,USA,USA,
CONBIO,16,1,2957,Paul,,Williams,2002,Paul Williams,SE,SE,The Natural History Museum,,,,USA,USA,
CONBIO,16,1,2613,Mary,F,Willson,2002,Mary F Willson,SE,SE,,,,,USA,USA,
CONBIO,17,1,3269,Sandy,J,Andelman,2003,Sandy J Andelman,SE,SE,,,,,USA,USA,
CONBIO,17,1,2756,Paul,L,Angermeier,2003,Paul L Angermeier,SE,SE,,,,,USA,USA,
CONBIO,17,1,2277,Mary,V,Ashley,2003,Mary V Ashley,SE,SE,,,,,USA,USA,
CONBIO,17,1,11,Andrew,,Balmford,2003,Andrew Balmford,SE,SE,University of Cambridge,,Cambridge,England,UK,GBR,
CONBIO,17,1,3280,Steven,R,Beissinger,2003,Steven R Beissinger,SE,SE,,,,,USA,USA,
CONBIO,17,1,1150,Gary,E,Belovsky,2003,Gary E Belovsky,SE,SE,Notre Dame University,,London,England,UK,GBR,
CONBIO,17,1,1463,Joel,,Berger,2003,Joel Berger,SE,SE,Wildlife Conservation Society,,,,USA,USA,
CONBIO,17,1,20,Andrew,R,Blaustein,2003,Andrew R Blaustein,SE,SE,,,,,USA,USA,
CONBIO,17,1,404,Carol,,Brewer,2003,Carol Brewer,AE,AE,,,,,USA,USA,
CONBIO,17,1,1498,J,Baird,Callicott,2003,J Baird Callicott,SE,SE,University of North Texas,,Denton,Texas,USA,USA,
CONBIO,17,1,1503,Juan,Carlos,Castilla,2003,Juan Carlos Castilla,SE,SE,,,,,Chile,CHL,
CONBIO,17,1,957,Eric,,Dinerstein,2003,Eric Dinerstein,SE,SE,,,,,USA,USA,
CONBIO,17,1,2795,Philip,M,Dixon,2003,Philip M Dixon,AE,AE,,,,,USA,USA,
CONBIO,17,1,3538,Therese,,Donovan,2003,Therese Donovan,SE,SE,,,,,USA,USA,
CONBIO,17,1,1553,John,B,Dunning,2003,John B Dunning,SE,SE,,,,,USA,USA,
CONBIO,17,1,680,David,,Ehrenfeld,2003,David Ehrenfeld,Consulting.Editor,SPECIAL,,,,,USA,USA,
CONBIO,17,1,1567,John,,Faaborg,2003,John Faaborg,SE,SE,,,,,USA,USA,
CONBIO,17,1,2805,Peggy,L,Fiedler,2003,Peggy L Fiedler,AE,AE,,,,,USA,USA,
CONBIO,17,1,966,Erica,,Fleishman,2003,Erica Fleishman,SE,SE,Stanford University,,Stanford,California,USA,USA,
CONBIO,17,1,1598,Joshua,,Ginsberg,2003,Joshua Ginsberg,AE,AE,,,,,USA,USA,
CONBIO,17,1,2390,Martha,J,Groom,2003,Martha J Groom,SE,SE,,,,,USA,USA,
CONBIO,17,1,2016,Kent,,Holsinger,2003,Kent Holsinger,SE,SE,,,,,USA,USA,
CONBIO,17,1,2417,Malcolm,L,Hunter,2003,Malcolm L Hunter,SE,SE,,,,,USA,USA,
CONBIO,17,1,3367,Susan,K,Jacobson,2003,Susan K Jacobson,SE,SE,,,,,USA,USA,
CONBIO,17,1,2183,Lee,B,Kats,2003,Lee B Kats,SE,SE,,,,,USA,USA,
CONBIO,17,1,748,Devra,G,Kleiman,2003,Devra G Kleiman,SE,SE,,,,,USA,USA,
CONBIO,17,1,3121,Richard,L,Knight,2003,Richard L Knight,SE,SE,,,,,USA,USA,
CONBIO,17,1,501,Claire,,Kremen,2003,Claire Kremen,SE,SE,Princeton University,,Princeton,New Jersey,USA,USA,
CONBIO,17,1,1720,Julie,,Lockwood,2003,Julie Lockwood,SE,SE,,,,,USA,USA,
CONBIO,17,1,1219,Gordon,,Luikart,2003,Gordon Luikart,SE,SE,,,,,France,FRA,
CONBIO,17,1,3769,William,C,McComb,2003,William C McComb,SE,SE,,,,,USA,USA,
CONBIO,17,1,1229,Gary,K,Meffe,2003,Gary K Meffe,EIC,EIC,,,,,USA,USA,
CONBIO,17,1,528,Curt,,Meine,2003,Curt Meine,SE,SE,,,,,USA,USA,
CONBIO,17,1,3172,Richard,,Neves,2003,Richard Neves,SE,SE,,,,,USA,USA,
CONBIO,17,1,803,David,,Norton,2003,David Norton,SE,SE,,,,,New Zealand,NZL,
CONBIO,17,1,3176,Reed,,Noss,2003,Reed Noss,Consulting.Editor,SPECIAL,University of Central Florida,,Chuluota,Florida,USA,USA,
CONBIO,17,1,1791,J,GerardB,Oostermeijer,2003,J GerardB Oostermeijer,SE,SE,,,,,Netherlands,NLD,
CONBIO,17,1,809,David,W,Orr,2003,David W Orr,AE,AE,,,,,USA,USA,
CONBIO,17,1,2066,Ken,N,Paige,2003,Ken N Paige,SE,SE,,,,,USA,USA,
CONBIO,17,1,1347,Hugh,,Possingham,2003,Hugh Possingham,SE,SE,,,,,Australia,AUS,
CONBIO,17,1,342,Bob,,Pressey,2003,Bob Pressey,SE,SE,,,,,Australia,AUS,
CONBIO,17,1,1120,Francis,E,Putz,2003,Francis E Putz,SE,SE,,,,,USA,USA,
CONBIO,17,1,2073,Kent,H,Redford,2003,Kent H Redford,SE,SE,,,,,USA,USA,
CONBIO,17,1,562,Callum,,Roberts,2003,Callum Roberts,SE,SE,,,,,UK,GBR,
CONBIO,17,1,1838,John,G,Robinson,2003,John G Robinson,SE,SE,,,,,USA,USA,
CONBIO,17,1,2548,Michael,,Samways,2003,Michael Samways,SE,SE,University of Stellenbosch,,Stellenbosch,Western Cape,South Africa,ZAF,
CONBIO,17,1,2085,Kim,T,Scribner,2003,Kim T Scribner,SE,SE,,,,,USA,USA,
CONBIO,17,1,2091,Kathryn,E,Sieving,2003,Kathryn E Sieving,SE,SE,,,,,USA,USA,
CONBIO,17,1,2593,Marc-Andre,,Villard,2003,Marc-Andre Villard,SE,SE,,,,,Canada,CAN,
CONBIO,17,1,3243,Robin,S,Waples,2003,Robin S Waples,SE,SE,,,,,USA,USA,
CONBIO,17,1,2957,Paul,,Williams,2003,Paul Williams,SE,SE,,,,,USA,USA,
CONBIO,17,1,2613,Mary,F,Willson,2003,Mary F Willson,SE,SE,,,,,USA,USA,
CONBIO,17,1,236,Andrew,,Young,2003,Andrew Young,SE,SE,CSIRO-Plant Industry,,,,Australia,AUS,
CONBIO,18,1,2756,Paul,L,Angermeier,2004,Paul L Angermeier,SE,SE,,,,,USA,USA,
CONBIO,18,1,2277,Mary,V,Ashley,2004,Mary V Ashley,SE,SE,,,,,USA,USA,
CONBIO,18,1,11,Andrew,,Balmford,2004,Andrew Balmford,SE,SE,,,,,UK,GBR,
CONBIO,18,1,1453,Jordi,,Bascompte,2004,Jordi Bascompte,SE,SE,Donana Biological Station,,,,Spain,ESP,
CONBIO,18,1,3280,Steven,R,Beissinger,2004,Steven R Beissinger,SE,SE,,,,,USA,USA,
CONBIO,18,1,1150,Gary,E,Belovsky,2004,Gary E Belovsky,SE,SE,,,,,UK,GBR,
CONBIO,18,1,1463,Joel,,Berger,2004,Joel Berger,SE,SE,,,,,USA,USA,
CONBIO,18,1,20,Andrew,R,Blaustein,2004,Andrew R Blaustein,SE,SE,,,,,USA,USA,
CONBIO,18,1,404,Carol,,Brewer,2004,Carol Brewer,AE,AE,,,,,USA,USA,
CONBIO,18,1,2317,Mark,A,Burgman,2004,Mark A Burgman,SE,SE,University of Melbourne,,Melbourne,Victoria,Australia,AUS,
CONBIO,18,1,1498,J,Baird,Callicott,2004,J Baird Callicott,SE,SE,,,,,USA,USA,
CONBIO,18,1,1503,Juan,Carlos,Castilla,2004,Juan Carlos Castilla,SE,SE,,,,,Chile,CHL,
CONBIO,18,1,957,Eric,,Dinerstein,2004,Eric Dinerstein,SE,SE,,,,,USA,USA,
CONBIO,18,1,2795,Philip,M,Dixon,2004,Philip M Dixon,AE,AE,,,,,USA,USA,
CONBIO,18,1,3538,Therese,,Donovan,2004,Therese Donovan,SE,SE,,,,,USA,USA,
CONBIO,18,1,1553,John,B,Dunning,2004,John B Dunning,SE,SE,,,,,USA,USA,
CONBIO,18,1,680,David,,Ehrenfeld,2004,David Ehrenfeld,Consulting.Editor,SPECIAL,,,,,USA,USA,
CONBIO,18,1,1567,John,,Faaborg,2004,John Faaborg,SE,SE,,,,,USA,USA,
CONBIO,18,1,2805,Peggy,L,Fiedler,2004,Peggy L Fiedler,AE,AE,,,,,USA,USA,
CONBIO,18,1,966,Erica,,Fleishman,2004,Erica Fleishman,SE,SE,,,,,USA,USA,
CONBIO,18,1,449,Carl,,Folke,2004,Carl Folke,SE,SE,Stockholm University,,Stockholm,Uppland,Sweden,SWE,
CONBIO,18,1,2152,Leah,,Gerber,2004,Leah Gerber,SE,SE,Arizona State University,,Tempe,Arizona,USA,USA,
CONBIO,18,1,1598,Joshua,,Ginsberg,2004,Joshua Ginsberg,AE,AE,,,,,USA,USA,
CONBIO,18,1,2016,Kent,,Holsinger,2004,Kent Holsinger,SE,SE,,,,,USA,USA,
CONBIO,18,1,2417,Malcolm,L,Hunter,2004,Malcolm L Hunter,SE,SE,,,,,USA,USA,
CONBIO,18,1,3367,Susan,K,Jacobson,2004,Susan K Jacobson,SE,SE,,,,,USA,USA,
