journal,year,editor_id,first_name,middle_name,last_name,inst,unit,city,state,country,notes
JECOL,1999,1704,John,A,Lee,,,Sheffield,UNKNOWN,United Kingdom,NA
JECOL,2000,1704,John,A,Lee,,,Sheffield,UNKNOWN,United Kingdom,NA
JECOL,2001,1704,John,A,Lee,,,Sheffield,UNKNOWN,United Kingdom,NA
JECOL,2002,1704,John,A,Lee,,,Sheffield,UNKNOWN,United Kingdom,NA
JECOL,2003,1704,John,A,Lee,,,Sheffield,UNKNOWN,United Kingdom,NA
JECOL,2004,1704,John,A,Lee,,,Sheffield,UNKNOWN,United Kingdom,NA
JECOL,2009,1704,John,A,Lee,,,Sheffield,UNKNOWN,United Kingdom,NA
JECOL,2003,1794,Joop,NA,Ouborg,NA,UNKNOWN,Nijmegen,UNKNOWN,Netherlands,NA
JECOL,2004,1794,Joop,NA,Ouborg,,,Nijmegen,UNKNOWN,Netherlands,NA
JECOL,2005,1794,Joop,NA,Ouborg,Radboud University Nijmegen,,UNKNOWN,UNKNOWN,Netherlands,NA
JECOL,1988,1872,Jonathan,NA,Silvertown,Open University,UNKNOWN,Milton Keynes,UNKNOWN,United Kingdom,NA
JECOL,1989,1872,Jonathan,NA,Silvertown,,UNKNOWN,,UNKNOWN,United Kingdom,NA
JECOL,1990,1872,Jonathan,NA,Silvertown,,,,UNKNOWN,United Kingdom,NA
JECOL,1991,1872,Jonathan,NA,Silvertown,,,,UNKNOWN,United Kingdom,NA
JECOL,1992,1872,Jonathan,NA,Silvertown,,,,UNKNOWN,United Kingdom,NA
JECOL,1995,1872,Jonathan,NA,Silvertown,,UNKNOWN,,UNKNOWN,United Kingdom,NA
JECOL,1992,1924,Jan,NA,Van Groenendael,Agricultural University,UNKNOWN,Wageningen,UNKNOWN,Netherlands, MISSING YEARS
JECOL,1993,1924,Jan,NA,Van Groenendael,,UNKNOWN,Wageningen,UNKNOWN,Netherlands,NA
JECOL,1997,1924,Jan,NA,Van Groenendael,Catholic University,UNKNOWN,Nijmegen,UNKNOWN,Netherlands,NA
JECOL,1997,1945,Jacob,NA,Weiner,Royal Veterinary and Agricultural University,UNKNOWN,Copenhagen,UNKNOWN,Denmark,NA
JECOL,1998,1945,Jacob,NA,Weiner,,,Copenhagen,UNKNOWN,Denmark,NA
JECOL,1999,1945,Jacob,NA,Weiner,,,Copenhagen,UNKNOWN,Denmark,NA
JECOL,2000,1945,Jacob,NA,Weiner,,,Copenhagen,UNKNOWN,Denmark,NA
JECOL,2001,1945,Jacob,NA,Weiner,,,Copenhagen,UNKNOWN,Denmark,NA
JECOL,2002,1945,Jacob,NA,Weiner,,,Copenhagen,UNKNOWN,Denmark,NA
JECOL,2003,1945,Jacob,NA,Weiner,,,Copenhagen,UNKNOWN,Denmark,NA
JECOL,2004,1945,Jacob,NA,Weiner,,,Copenhagen,UNKNOWN,Denmark,NA
JECOL,2005,1945,Jacob,NA,Weiner,,,Copenhagen,UNKNOWN,Denmark,NA
JECOL,1995,2070,Kurt,S,Pregitzer,Michigan Technological University,UNKNOWN,Houghton,MI,USA,NA
JECOL,1996,2070,Kurt,S,Pregitzer,,,Houghton, MI,USA,NA
JECOL,1997,2070,Kurt,S,Pregitzer,,,Houghton,MI,USA,NA
JECOL,1998,2070,Kurt,S,Pregitzer,,,Houghton,MI,USA,NA
